# step train_loss_terms
1.000000000000000000e+03 1.424948335625231266e-03 1.035640947520732880e-02 6.726040737703442574e-04 7.902884972281754017e-04 1.554324553580954671e-04 2.413132096990011632e-05 2.405425220786128193e-05 9.577530363458208740e-06 3.628534250310622156e-05 1.863884972408413887e-04
2.000000000000000000e+03 7.945107645355165005e-04 3.083884250372648239e-03 3.296456707175821066e-04 2.674728457350283861e-04 8.109380723908543587e-05 4.096353222848847508e-05 1.553753463667817414e-05 9.155842235486488789e-06 1.146829345088917762e-05 9.255330951418727636e-05
3.000000000000000000e+03 4.256678803358227015e-04 7.452172576449811459e-04 1.423235808033496141e-04 1.646962919039651752e-04 2.137431511073373258e-05 3.059431401197798550e-05 1.163120305136544630e-05 9.951817446562927216e-06 6.507887519546784461e-06 4.565131166600622237e-05
4.000000000000000000e+03 3.186885151080787182e-04 3.155636077281087637e-04 9.597203461453318596e-05 1.270449865842238069e-04 1.293939203605987132e-05 2.033387499977834523e-05 1.272007375519024208e-05 2.819737119352794252e-06 3.943417596019571647e-06 3.112217382295057178e-05
5.000000000000000000e+03 2.332052827114239335e-04 1.862000062828883529e-04 5.938750473433174193e-05 7.881498459028080106e-05 6.874338851048378274e-06 9.414962732989806682e-06 7.216317953862017021e-06 2.445088057356770150e-06 2.333983729840838350e-06 1.737124512146692723e-05
6.000000000000000000e+03 1.445265806978568435e-04 1.278358395211398602e-04 4.718524724012240767e-05 5.844912084285169840e-05 5.889364729227963835e-06 4.634697233996121213e-06 3.541048272381885909e-06 1.284769609810609836e-06 3.868958344810380368e-07 1.033517855830723420e-05
7.000000000000000000e+03 4.903376102447509766e-04 1.216547330841422081e-03 1.168499002233147621e-03 1.588274957612156868e-03 1.073225867003202438e-04 8.006017014849931002e-05 1.715152393444441259e-05 2.184550976380705833e-04 2.795060281641781330e-04 1.569849264342337847e-04
8.000000000000000000e+03 7.230555638670921326e-05 6.962263432797044516e-05 2.189452061429619789e-05 3.428124546189792454e-05 1.064970820152666420e-05 3.279567408753791824e-06 4.595869995682733133e-06 1.876680926216067746e-06 7.597227522637695074e-07 1.065529068000614643e-05
9.000000000000000000e+03 2.930633490905165672e-04 4.949052236042916775e-04 5.008823936805129051e-04 6.368901813402771950e-04 1.707046030787751079e-04 3.026414015039335936e-05 5.568902270169928670e-05 2.179736766265705228e-04 3.397097752895206213e-04 1.547452411614358425e-04
1.000000000000000000e+04 4.717589399660937488e-05 5.115236490382812917e-05 1.439496463717659935e-05 8.340794011019170284e-06 8.148879715008661151e-06 1.031845272336795460e-06 5.330787189450347796e-06 1.935231694005778991e-06 1.792225361896271352e-06 7.054099569359095767e-06
1.100000000000000000e+04 3.583212310331873596e-05 4.053848897456191480e-05 9.900149052555207163e-06 5.533347120945109054e-06 5.318934199749492109e-06 4.400502859880361939e-07 3.941524482797831297e-06 1.538006273449354921e-07 1.558853170990914805e-07 4.992397407477255911e-06
1.200000000000000000e+04 3.665267286123707891e-05 4.473081935429945588e-05 1.830699511629063636e-05 1.492343926656758413e-05 2.553260856075212359e-05 8.268776809927658178e-07 3.863016445393441245e-06 2.388251687079900876e-06 1.772935775079531595e-06 5.166752544027986005e-06
1.300000000000000000e+04 2.419859265501145273e-05 2.735300040512811393e-05 6.602836037927772850e-06 3.951822236558655277e-06 4.555638497549807653e-06 2.273886821058113128e-07 3.061710685869911686e-06 1.632404291740385816e-07 2.119755464491390740e-07 4.085997716174460948e-06
1.400000000000000000e+04 3.278941585449501872e-05 3.791610652115195990e-05 2.687790947675239295e-05 2.462552765791770071e-05 4.376985089038498700e-06 2.181758190999971703e-06 2.932952838818891905e-06 4.506233381107449532e-06 4.471786724025150761e-06 7.406614713545423001e-06
1.500000000000000000e+04 2.183174183301161975e-05 2.527242759242653847e-05 8.874632840161211789e-06 6.482299795607104897e-06 3.334537950649973936e-06 4.542805527307791635e-07 2.269053766212891787e-06 1.077532147064630408e-06 1.256132350135885645e-06 3.921061306755291298e-06
1.600000000000000000e+04 1.795605021470692009e-05 2.049502472800668329e-05 7.189742518676212057e-06 3.644978733063908294e-06 3.923544227291131392e-06 4.080739870460092789e-07 2.451216232657316141e-06 5.116353349876590073e-07 6.276252975112583954e-07 3.708277517944225110e-06
1.700000000000000000e+04 1.694022103038150817e-05 2.002087785513140261e-05 8.651823009131476283e-06 5.964893716736696661e-06 3.116159632554627024e-06 3.404657320515980246e-07 1.886475615719973575e-06 1.496813979429134633e-06 1.451232606086705346e-06 3.642606998255359940e-06
1.800000000000000000e+04 2.029552524618338794e-05 3.015888796653598547e-05 1.187161524285329506e-05 1.193185926240403205e-05 1.427923598384950310e-05 7.049083592391980346e-07 3.913336513505782932e-06 7.162585916375974193e-06 6.589307304238900542e-06 7.737599844404030591e-06
1.900000000000000000e+04 1.323842661804519594e-05 1.650074227654840797e-05 5.302577847032807767e-06 3.018208872163086198e-06 4.795916083821794018e-06 2.823380782501772046e-07 1.519663442195451353e-06 4.800774036084476393e-07 3.395684302631707396e-07 2.686691459530266002e-06
2.000000000000000000e+04 6.141377525636926293e-05 8.416743366979062557e-05 5.707617674488574266e-05 5.755816528107970953e-05 7.183915840869303793e-06 7.535214535892009735e-06 2.197298726969165727e-06 1.657729080761782825e-05 1.548092950542923063e-05 1.420521039108280092e-05
2.100000000000000000e+04 1.186162353405961767e-05 1.466726189391920343e-05 6.279917670326540247e-06 3.550662995621678419e-06 2.440550588289625011e-06 4.538303528534015641e-07 1.303925728279864416e-06 2.074752273983904161e-06 3.707740177105733892e-07 2.762072654149960726e-06
2.200000000000000000e+04 1.018813509290339425e-05 1.269208041776437312e-05 4.517355137068079785e-06 2.235915189885417931e-06 1.621262526896316558e-06 9.175314374942900031e-08 1.169032884718035348e-06 1.838037633206113242e-07 2.946739243725460256e-07 2.302759867234271951e-06
2.300000000000000000e+04 1.001993678073631600e-05 1.207073000841774046e-05 4.501742296270094812e-06 2.488656036803149618e-06 2.776571363938273862e-06 1.447589994540976477e-07 1.244933400812442414e-06 6.241791083994030487e-07 4.617288027475296985e-07 2.372064955125097185e-06
2.400000000000000000e+04 9.050129847310017794e-06 1.060886188497534022e-05 4.095800704817520455e-06 1.943816187122138217e-06 1.330894292550510727e-06 9.214291196713020327e-08 1.062071419255516957e-06 1.482300007182857371e-07 3.295636759048647946e-07 1.988758413062896580e-06
2.500000000000000000e+04 1.003490433504339308e-05 1.198674726765602827e-05 5.831213456986006349e-06 3.476787242107093334e-06 1.570790118421427906e-06 3.501544654227473075e-07 1.022768856273614801e-06 8.938613973441533744e-07 7.208026318039628677e-07 2.479617251083254814e-06
2.600000000000000000e+04 1.717396116873715073e-05 1.309162234974792227e-05 7.821559847798198462e-06 4.401141268317587674e-06 7.038158400973770767e-06 1.224696120516455267e-06 2.228970288342679851e-06 1.955590050783939660e-06 2.020010242631542496e-06 2.542898982937913388e-06
2.700000000000000000e+04 1.092470665753353387e-05 1.325860557699343190e-05 6.557108918059384450e-06 4.770704890688648447e-06 3.284631702626938932e-06 2.182249971838245983e-07 1.076940975508478004e-06 2.878746272472199053e-06 1.525473976471403148e-06 3.007811756106093526e-06
2.800000000000000000e+04 1.426975904905702919e-05 1.852836248872336000e-05 5.619579042104305699e-06 5.599322776106419042e-06 4.412472662806976587e-06 1.149674062617123127e-06 1.184801135423185769e-06 1.916488230335744447e-07 6.967426315895863809e-07 1.865884541984996758e-06
2.900000000000000000e+04 7.126846412575105205e-06 7.784565241308882833e-06 3.274409436926362105e-06 1.678243620517605450e-06 1.208022354148852173e-06 9.374857512511880486e-08 6.911092782502237242e-07 1.301000622788706096e-07 2.896451292144774925e-07 1.667809897298866417e-06
3.000000000000000000e+04 1.495843298471299931e-05 1.289622923650313169e-05 6.672031304333359003e-06 4.028506282338639721e-06 3.800103513640351593e-06 1.136662149292533286e-06 1.167287223324819934e-06 2.976938731080736034e-07 5.862220859853550792e-07 1.709083903733699117e-06
3.100000000000000000e+04 7.018479209364159033e-06 8.589604476583190262e-06 3.794064014073228464e-06 2.678046485016238876e-06 1.338916263193823397e-06 9.436585202138303430e-08 6.181855383147194516e-07 3.466558382569928654e-07 3.708621250098076416e-07 1.681519847807066981e-06
3.200000000000000000e+04 6.337062131933635101e-06 6.552372724399901927e-06 2.830743142112623900e-06 1.546685780340339988e-06 1.739073923090472817e-06 9.877000906044486328e-08 5.558583211495715659e-07 6.643088568125676829e-07 2.738693183346185833e-07 1.734050783852580935e-06
3.300000000000000000e+04 1.030555358738638461e-05 8.293790415336843580e-06 4.687310138251632452e-06 3.061533789150416851e-06 2.627338972160941921e-06 9.786321015781140886e-07 6.412378752429503947e-07 1.528491679891885724e-07 4.701612681401456939e-07 1.524222739135439042e-06
3.400000000000000000e+04 7.797628313710447401e-06 1.046175384544767439e-05 3.743617526197340339e-06 3.099336709055933170e-06 1.313224629484466277e-06 1.508562803564927890e-07 5.641769575959187932e-07 2.115805557423300343e-07 3.207791507975343848e-07 1.482285370002500713e-06
3.500000000000000000e+04 6.411038157239090651e-06 7.357109552685869858e-06 2.927216655734810047e-06 2.024935383815318346e-06 1.225407459060079418e-06 1.737709567350975703e-07 3.754683746137743583e-07 2.579990336926130112e-07 2.658759115092834691e-07 1.385583345836494118e-06
