# step K_rel_l2 mu_rel_l2 E_rel_l2 nu_rel_l2
3.200000000000000000e+04 2.487394530097311873e-01 3.197559756105926021e-01 3.147715230530638841e-01 3.273846312418692839e-01
3.300000000000000000e+04 2.503012167571493918e-01 3.153813897473969341e-01 3.112469726045889451e-01 3.288283415673610155e-01
3.400000000000000000e+04 2.555303440652665348e-01 3.113855105373917187e-01 3.085594012628845029e-01 3.285677242311082491e-01
3.500000000000000000e+04 2.529203217822726391e-01 3.103407406046276296e-01 3.071006376992175824e-01 3.339448787765696425e-01
3.600000000000000000e+04 2.541645473601551464e-01 3.073538037467792305e-01 3.046465648157238304e-01 3.383678400833550759e-01
3.700000000000000000e+04 2.568085335940207825e-01 3.030313253755104186e-01 3.011694998055020611e-01 3.383816706505620719e-01
3.800000000000000000e+04 2.553411202709042205e-01 3.021013096820292509e-01 3.001163949618329552e-01 3.422502116501189851e-01
3.900000000000000000e+04 2.586987898484519044e-01 2.978415369366385623e-01 2.968673327254329197e-01 3.453183568636566392e-01
4.000000000000000000e+04 2.620839828869978017e-01 2.941274797719530820e-01 2.941831677996720185e-01 3.438588070617546455e-01
4.100000000000000000e+04 2.596231652860748751e-01 2.912092247099608011e-01 2.911858851203797949e-01 3.493676996915062727e-01
4.200000000000000000e+04 2.599079505370228138e-01 2.865495784827380987e-01 2.872355553884003987e-01 3.490502534045230032e-01
4.300000000000000000e+04 2.611090193280601879e-01 2.869173631701066318e-01 2.876793886764056896e-01 3.524481687903485150e-01
4.400000000000000000e+04 2.626950587680788041e-01 2.798046022043066405e-01 2.816637262484107951e-01 3.551739881490779682e-01
4.500000000000000000e+04 2.635048815610274708e-01 2.777683768404052844e-01 2.799994195467099267e-01 3.593251672203848779e-01
4.600000000000000000e+04 2.643972472135096008e-01 2.773014407220708022e-01 2.796786032931461441e-01 3.610962911131375686e-01
4.700000000000000000e+04 2.640966084490267707e-01 2.696015136961118497e-01 2.728429711286589066e-01 3.634290982925459934e-01
4.800000000000000000e+04 2.647353178849499167e-01 2.680166805207497838e-01 2.715309786732797992e-01 3.645781557239374804e-01
4.900000000000000000e+04 2.679750219086595164e-01 2.639686643795567389e-01 2.686648884266936155e-01 3.687029485455170508e-01
5.000000000000000000e+04 2.670964455101374480e-01 2.603062731178835132e-01 2.651503755505323356e-01 3.687537894015070483e-01
5.100000000000000000e+04 2.694678669097383406e-01 2.584142412542407286e-01 2.639345121530803362e-01 3.690572505898061517e-01
5.200000000000000000e+04 2.698631863800547981e-01 2.566728206497493336e-01 2.624900101174970635e-01 3.721545636196602613e-01
5.300000000000000000e+04 2.727413972670146847e-01 2.563169883023369011e-01 2.629870743319802640e-01 3.730262370495256996e-01
5.400000000000000000e+04 2.668462297262032545e-01 2.517762178109337889e-01 2.573321286429679500e-01 3.773980870702360879e-01
5.500000000000000000e+04 2.681639154214898180e-01 2.516155972030507115e-01 2.574557361228396735e-01 3.747025945139018654e-01
5.600000000000000000e+04 2.691559160027852671e-01 2.476387651948967761e-01 2.543701364328508907e-01 3.751733746591103813e-01
5.700000000000000000e+04 2.678506433884088600e-01 2.492986096072247471e-01 2.554131355758874622e-01 3.764578402973750015e-01
5.800000000000000000e+04 2.666646849774594319e-01 2.465652036648984802e-01 2.527938515191314184e-01 3.742585096813750289e-01
5.900000000000000000e+04 2.652579608858438021e-01 2.438798867553758909e-01 2.504002311639159095e-01 3.736421608846692277e-01
6.000000000000000000e+04 2.684071952932525207e-01 2.466355046201082757e-01 2.534332357917362111e-01 3.716528771790171271e-01
6.100000000000000000e+04 2.709382527666426843e-01 2.440341043239967478e-01 2.514359859957124854e-01 3.746303510483233179e-01
6.200000000000000000e+04 2.650488651526408668e-01 2.452107032674097353e-01 2.514793837348333616e-01 3.676535252840330004e-01
6.300000000000000000e+04 2.618801166113844392e-01 2.461206561045359842e-01 2.514957799502416380e-01 3.657277153826298255e-01
6.400000000000000000e+04 2.614949808216373017e-01 2.473722221260234166e-01 2.526636355923291832e-01 3.649700089171797335e-01
6.500000000000000000e+04 2.605722017447522076e-01 2.456251197441636780e-01 2.507535673350207994e-01 3.608255133322605945e-01
6.600000000000000000e+04 2.574499678525827284e-01 2.465540461849887177e-01 2.508914363429761707e-01 3.604651459274924585e-01
6.700000000000000000e+04 2.563513138599194385e-01 2.440358412403942912e-01 2.484925701072076276e-01 3.560316764802591849e-01
6.800000000000000000e+04 2.528122096274719177e-01 2.491870642473880959e-01 2.525841071347670885e-01 3.489887112437387029e-01
6.900000000000000000e+04 2.521902069323746498e-01 2.486100252930047716e-01 2.518200026197489616e-01 3.511079559216936374e-01
7.000000000000000000e+04 2.486076431550110211e-01 2.457459384712076811e-01 2.485329702002981589e-01 3.501727700547099809e-01
7.100000000000000000e+04 2.468586648258833671e-01 2.480289531598677821e-01 2.502193958961925202e-01 3.480193739202998016e-01
7.200000000000000000e+04 2.451005211842433307e-01 2.487234547655438610e-01 2.506530553552464013e-01 3.445634705976649559e-01
7.300000000000000000e+04 2.444121594246795315e-01 2.489913520404220815e-01 2.507418038452957632e-01 3.439611068996433763e-01
7.400000000000000000e+04 2.432507244174794414e-01 2.503217416831717834e-01 2.519037323236414938e-01 3.420005274158761654e-01
7.500000000000000000e+04 2.452850109433139525e-01 2.535765463766374572e-01 2.550568244681918340e-01 3.441368478220587224e-01
7.600000000000000000e+04 2.424127176004686746e-01 2.558267657285707153e-01 2.566510271297744450e-01 3.413395962880058643e-01
7.700000000000000000e+04 2.440604095931231399e-01 2.570115193472739534e-01 2.579340877590728942e-01 3.460608033457358568e-01
7.800000000000000000e+04 2.440930248944059300e-01 2.573826601103936795e-01 2.583175593565584238e-01 3.473657444047259513e-01
7.900000000000000000e+04 2.427370265414099115e-01 2.589735872127777450e-01 2.594792380310683710e-01 3.465602104470907330e-01
8.000000000000000000e+04 2.421514373852132196e-01 2.625741265871411878e-01 2.626556073512329448e-01 3.475456190441556514e-01
8.100000000000000000e+04 2.422339802447466828e-01 2.629864234371048770e-01 2.629916616387842354e-01 3.484646177389054134e-01
8.200000000000000000e+04 2.427208152228819971e-01 2.651054908813916811e-01 2.650595150825980073e-01 3.481652130018820790e-01
8.300000000000000000e+04 2.423593220861322561e-01 2.661056014552558024e-01 2.658795302379695635e-01 3.478681648698856987e-01
8.400000000000000000e+04 2.433168908177190115e-01 2.686433246298770561e-01 2.683412562026165071e-01 3.479214782295104724e-01
8.500000000000000000e+04 2.428766255355925552e-01 2.687864288774795551e-01 2.685163232726754390e-01 3.480237780673992032e-01
8.600000000000000000e+04 2.432145585897278750e-01 2.693861949413360879e-01 2.689300211343000901e-01 3.514349058945230864e-01
8.700000000000000000e+04 2.428554324706239664e-01 2.723367448726186080e-01 2.715998109847791997e-01 3.478421263159819921e-01
8.800000000000000000e+04 2.432203385165374876e-01 2.740289135934977915e-01 2.732982726836741261e-01 3.481497212212954495e-01
8.900000000000000000e+04 2.423219177026357807e-01 2.730620693845361990e-01 2.722051992262673470e-01 3.517112468085782373e-01
9.000000000000000000e+04 2.420327286979281900e-01 2.733148054400119653e-01 2.723448622799530261e-01 3.523109062057493412e-01
9.100000000000000000e+04 2.416471800562660366e-01 2.723859673169698459e-01 2.715588204462584532e-01 3.515163826158627103e-01
9.200000000000000000e+04 2.430871800122284265e-01 2.753261251891279682e-01 2.744364016692942831e-01 3.515343469000841159e-01
9.300000000000000000e+04 2.428746163229396904e-01 2.757112496012111835e-01 2.747801998757571917e-01 3.515269680220490800e-01
9.400000000000000000e+04 2.425091873312672230e-01 2.758761683411966592e-01 2.748461707978639978e-01 3.527176330536694882e-01
9.500000000000000000e+04 2.431273917887467328e-01 2.784230471259813156e-01 2.772470808831987155e-01 3.546324712201933682e-01
9.600000000000000000e+04 2.428700749518749868e-01 2.776046356708588014e-01 2.765213099022654220e-01 3.531535663507754386e-01
9.700000000000000000e+04 2.444540226088577073e-01 2.780314460764835016e-01 2.772172179700935768e-01 3.541891590450524374e-01
9.800000000000000000e+04 2.428756346909966279e-01 2.775968637059612609e-01 2.765537162726083853e-01 3.535319753055036207e-01
9.900000000000000000e+04 2.425650874805544699e-01 2.783519513107251542e-01 2.771993910599889754e-01 3.527467622371166511e-01
1.000000000000000000e+05 2.428719740706838659e-01 2.782852713846153958e-01 2.771478179226035676e-01 3.553357826056784408e-01
1.010000000000000000e+05 2.433763965403970275e-01 2.787921565800937640e-01 2.777444857392762367e-01 3.547024739793528947e-01
1.020000000000000000e+05 2.435361427080303121e-01 2.805657837360925333e-01 2.794660656477080951e-01 3.554973066321938657e-01
1.030000000000000000e+05 2.443506995362706435e-01 2.785248775296960133e-01 2.777637433440771075e-01 3.555013630834696903e-01
1.040000000000000000e+05 2.430375001651267630e-01 2.784585508747179361e-01 2.774834407308020001e-01 3.547156477877819181e-01
1.050000000000000000e+05 2.438709380876118438e-01 2.792877076600965291e-01 2.782575373992545176e-01 3.575517253554745811e-01
1.060000000000000000e+05 2.452163674315845643e-01 2.787806458290523204e-01 2.780861719678541788e-01 3.568943484515792464e-01
1.070000000000000000e+05 2.444977573883837796e-01 2.807178669582926500e-01 2.797242492667897373e-01 3.580854384447619276e-01
1.080000000000000000e+05 2.444653347513279507e-01 2.790818683473549333e-01 2.782739790335420627e-01 3.587914541310975314e-01
1.090000000000000000e+05 2.460179882331557655e-01 2.806916660160243548e-01 2.800262393949054518e-01 3.597587439124639297e-01
1.100000000000000000e+05 2.436968521967985135e-01 2.789574874697329232e-01 2.780643481963758212e-01 3.588931744759468745e-01
1.110000000000000000e+05 2.460126486817221236e-01 2.794330492915332309e-01 2.788479601200306579e-01 3.616393147239246320e-01
1.120000000000000000e+05 2.455153547884074972e-01 2.800076447872555940e-01 2.793116868771462480e-01 3.601463088572146032e-01
1.130000000000000000e+05 2.444736468365494020e-01 2.787972495722425559e-01 2.780365064233972228e-01 3.606368690315012726e-01
1.140000000000000000e+05 2.456133933564829119e-01 2.790574632000061284e-01 2.784475245711462432e-01 3.625488097328281589e-01
1.150000000000000000e+05 2.454097747920185868e-01 2.790924076027841982e-01 2.785286881083612887e-01 3.616150532820083807e-01
1.160000000000000000e+05 2.461877254171313811e-01 2.810526207948465527e-01 2.804137532726440063e-01 3.616380012063686311e-01
1.170000000000000000e+05 2.460353280135846032e-01 2.801375896852020264e-01 2.795602189843878760e-01 3.627854746901191252e-01
1.180000000000000000e+05 2.478410321958294527e-01 2.819333551654544801e-01 2.815407773422881621e-01 3.627219622530009069e-01
1.190000000000000000e+05 2.477019011004837901e-01 2.784790994788788887e-01 2.783264151296331312e-01 3.666281703001187386e-01
1.200000000000000000e+05 2.470709808040231215e-01 2.797177269451675552e-01 2.793355999170700210e-01 3.649127936377563053e-01
1.210000000000000000e+05 2.460546494832053233e-01 2.792051894115818444e-01 2.787185390236152638e-01 3.660489090579345794e-01
1.220000000000000000e+05 2.477208647651115148e-01 2.792807894337672736e-01 2.790891570782738085e-01 3.653813717094151481e-01
1.230000000000000000e+05 2.468798303673909456e-01 2.814050676272467633e-01 2.809222630446975288e-01 3.638540984876419415e-01
1.240000000000000000e+05 2.475822566155248261e-01 2.795170983816186450e-01 2.794121307286018263e-01 3.664134488125864175e-01
1.250000000000000000e+05 2.478899689094841707e-01 2.800958153738775658e-01 2.799360147912806074e-01 3.661088286382085388e-01
1.260000000000000000e+05 2.479630161749732664e-01 2.801081504242263764e-01 2.799649920362404232e-01 3.666846515550256091e-01
1.270000000000000000e+05 2.484441537966819991e-01 2.807061206931633635e-01 2.805200561595224684e-01 3.666749547048329672e-01
1.280000000000000000e+05 2.484117311596261701e-01 2.801583443641898485e-01 2.800589864068428470e-01 3.681525846895642440e-01
1.290000000000000000e+05 2.479646125357111708e-01 2.792910931751087511e-01 2.792614081778194146e-01 3.672755799237363838e-01
1.300000000000000000e+05 2.488760519466650112e-01 2.795634357783943202e-01 2.796739024391440287e-01 3.685309163785538411e-01
1.310000000000000000e+05 2.482487097001341014e-01 2.779783670889444114e-01 2.781602047410274281e-01 3.692370865963666149e-01
1.320000000000000000e+05 2.489666867037319264e-01 2.790062977644304776e-01 2.792194638428344700e-01 3.681148790091339773e-01
1.330000000000000000e+05 2.488778134481688942e-01 2.789388818567963280e-01 2.792101075537095634e-01 3.671020797077400033e-01
1.340000000000000000e+05 2.492500682581689220e-01 2.801800705387898494e-01 2.803223931970379446e-01 3.700829532695440460e-01
1.350000000000000000e+05 2.488833731872905075e-01 2.780981260025933155e-01 2.783595709114837224e-01 3.705824376366375073e-01
1.360000000000000000e+05 2.503520801130739715e-01 2.813258465759613802e-01 2.815229504321835607e-01 3.701310898246835679e-01
1.370000000000000000e+05 2.512426567405912081e-01 2.783004620432787957e-01 2.790759401844128407e-01 3.711299040273933203e-01
1.380000000000000000e+05 2.507396930143109826e-01 2.788332537884157247e-01 2.794394047655898716e-01 3.712786792070419395e-01
1.390000000000000000e+05 2.506335900721630705e-01 2.784499251712520551e-01 2.790940850266721562e-01 3.720108879787584200e-01
1.400000000000000000e+05 2.502982442233616101e-01 2.782376386603567786e-01 2.788031543956531189e-01 3.717227640395687205e-01
1.410000000000000000e+05 2.516027461808300614e-01 2.790688561940037338e-01 2.798995434312449571e-01 3.702358235333377823e-01
1.420000000000000000e+05 2.504222374151582886e-01 2.772901360458561726e-01 2.780649840606853052e-01 3.710393099489004420e-01
1.430000000000000000e+05 2.500530927562510386e-01 2.790010281367158451e-01 2.795528157070705233e-01 3.703585601590826948e-01
1.440000000000000000e+05 2.503854110243427522e-01 2.774156944939172309e-01 2.780905548897015800e-01 3.738547961972597533e-01
1.450000000000000000e+05 2.501716363027700618e-01 2.781976601439519192e-01 2.787921176079959928e-01 3.727456465198482061e-01
1.460000000000000000e+05 2.496701037964617342e-01 2.779468376404395369e-01 2.785417460361448994e-01 3.697957565192174778e-01
1.470000000000000000e+05 2.499862107460255056e-01 2.798679849331872083e-01 2.802557864106216545e-01 3.712501295166341642e-01
1.480000000000000000e+05 2.506633154100411098e-01 2.781665134058396993e-01 2.788756656363715614e-01 3.717588085066194092e-01
1.490000000000000000e+05 2.513737785087863941e-01 2.778221918094687104e-01 2.786359675011435555e-01 3.724039387909487409e-01
1.500000000000000000e+05 2.505200557955457041e-01 2.785313541671106674e-01 2.792034309784601764e-01 3.706614032214731180e-01
