# step train_loss_terms
1.000000000000000000e+03 1.094123115763068199e-03 2.856097184121608734e-03 1.405437360517680645e-04 2.670823887456208467e-04 4.232260107528418303e-04 5.884474376216530800e-05 6.574585313501302153e-06 3.915526031050831079e-05 6.911883247084915638e-05 8.922863344196230173e-05 3.865927737933816388e-07
2.000000000000000000e+03 8.250928949564695358e-04 7.328411447815597057e-04 8.484805584885179996e-05 1.923955715028569102e-04 1.632670027902349830e-04 1.423109824827406555e-05 9.536772267892956734e-06 1.338199763267766684e-05 5.439163214759901166e-05 1.181350125989411026e-05 1.205457955677502468e-09
3.000000000000000000e+03 7.687845500186085701e-04 4.547034041024744511e-04 8.136884571285918355e-05 1.211966009577736259e-04 5.981139474897645414e-05 9.815375960897654295e-06 8.635754056740552187e-06 2.491762461431790143e-05 3.766770532820373774e-05 1.519027136964723468e-05 3.795834118136554025e-07
4.000000000000000000e+03 6.691945018246769905e-04 3.716220380738377571e-04 1.576252725499216467e-05 7.337040005950257182e-05 2.131423025275580585e-05 6.199070412549190223e-07 2.546717723816982470e-06 5.796260666102170944e-06 2.404462611593771726e-05 1.053425603458890691e-05 6.186670020724704955e-08
5.000000000000000000e+03 6.197982002049684525e-04 3.304808051325380802e-04 1.774798874976113439e-05 3.046916026505641639e-05 1.813025301089510322e-05 3.510270687456795713e-07 4.230575541441794485e-06 4.239540430717170238e-06 1.508382592874113470e-05 1.106451054511126131e-05 9.262834623768867459e-07
6.000000000000000000e+03 5.876866052858531475e-04 3.621547366492450237e-04 1.472066014684969559e-05 2.936949385912157595e-05 1.935794352903030813e-05 4.145360037455247948e-07 5.473722012538928539e-06 3.484680291876429692e-06 1.283867004531202838e-05 1.166120273410342634e-05 1.481869821873260662e-05
7.000000000000000000e+03 5.425454000942409039e-04 2.657735312823206186e-04 4.181880285614170134e-05 2.023151319008320570e-05 1.366237574984552339e-05 3.216338654965511523e-06 5.255965334072243422e-06 4.378166977403452620e-06 9.462200068810489029e-06 1.201230224978644401e-05 2.986286972372909077e-06
8.000000000000000000e+03 4.225846496410667896e-04 2.310729760210961103e-04 1.443080509488936514e-05 6.933512395335128531e-06 1.222145692736376077e-05 3.365437635238777148e-07 3.788260528381215408e-06 3.103039944107877091e-06 6.411410140572115779e-06 9.528043847240041941e-06 1.252681443020264851e-07
9.000000000000000000e+03 3.139496257063001394e-04 2.045037399511784315e-04 1.408510161127196625e-05 7.087270205374807119e-06 1.100429926736978814e-05 6.535140073538059369e-07 2.197703452111454681e-06 2.987882226079818793e-06 4.914405963063472882e-06 9.675052751845214516e-06 2.219213683929410763e-07
1.000000000000000000e+04 2.862083201762288809e-04 1.928822312038391829e-04 3.360407208674587309e-05 1.711383629299234599e-05 1.186795907415216789e-05 1.762698616403213236e-06 1.886352833935234230e-06 3.124681825283914804e-06 6.069264145480701700e-06 1.015731140796560794e-05 3.191050979012288735e-08
1.100000000000000000e+04 2.617402933537960052e-04 1.825644139898940921e-04 7.641318006790243089e-06 9.215524187311530113e-06 1.426118251401931047e-05 3.250548559208255028e-07 2.373562665525241755e-06 1.598840299266157672e-06 4.695184998126933351e-06 9.236746336682699621e-06 2.802663175316411071e-06
1.200000000000000000e+04 2.747966791503131390e-04 1.985531416721642017e-04 2.005408168770372868e-05 8.115268428809940815e-06 1.259370219486299902e-05 4.823732524528168142e-07 1.073744329005421605e-06 2.914164724643342197e-06 3.856759121845243499e-06 7.690204256505239755e-06 2.665872671059332788e-06
1.300000000000000000e+04 2.025904395850375295e-04 5.377477500587701797e-04 4.453836663742549717e-05 1.036016765283420682e-04 2.053055322903674096e-05 6.034969374013599008e-06 1.117771603276196402e-06 8.777577022556215525e-06 5.981774847896303982e-06 9.506808055448345840e-06 6.809001206420361996e-05
1.400000000000000000e+04 1.351694954792037606e-04 1.299831201322376728e-04 6.415216375899035484e-06 5.417153261078055948e-06 9.365766345581505448e-06 2.038370183754523168e-07 7.807597626197093632e-07 1.848641772994596977e-07 2.621010708026005886e-06 5.273212991596665233e-06 2.383195862876164028e-10
1.500000000000000000e+04 1.114505794248543680e-04 1.224039733642712235e-04 5.767288712377194315e-06 4.884138888883171603e-06 8.870952115103136748e-06 1.581529858185604098e-07 4.261877109001943609e-07 1.185346150123223197e-07 2.139988509952672757e-06 4.940910002915188670e-06 1.416121762076727464e-07
1.600000000000000000e+04 1.088217322831042111e-04 2.056790108326822519e-04 1.501472888776334003e-05 2.450166903145145625e-05 1.399455777573166415e-05 9.221112122759222984e-07 5.822124649057514034e-07 7.213881190182291903e-07 3.117003416264196858e-06 5.689158570021390915e-06 1.349608919554157183e-05
1.700000000000000000e+04 8.998451812658458948e-05 1.022499563987366855e-04 4.482320946408435702e-06 4.761468971992144361e-06 8.340424756170250475e-06 1.696311073828837834e-07 3.039400837678840617e-07 4.026422573133459082e-07 1.813740936995600350e-06 4.366492703411495313e-06 1.290513722551622777e-07
1.800000000000000000e+04 8.703325147507712245e-05 9.318364027421921492e-05 4.606622496794443578e-06 5.374829470383701846e-06 1.064782645698869601e-05 2.069679112537414767e-07 4.474975980883755255e-07 2.894240651585278101e-07 1.755578523443546146e-06 4.772449756273999810e-06 2.920381234616797883e-07
1.900000000000000000e+04 8.122146391542628407e-05 8.467257430311292410e-05 2.618746520965942182e-06 3.298744559288024902e-06 7.578393251606030390e-06 2.284576083866340923e-07 2.201977480353889405e-07 1.271387759516073857e-07 1.603357304702512920e-06 4.081541192135773599e-06 5.248922629874641643e-09
2.000000000000000000e+04 8.007229916984215379e-05 7.710367208346724510e-05 2.462108113832073286e-06 3.012431307070073672e-06 7.092997748259222135e-06 1.208865398893976817e-07 2.069794362569155055e-07 8.648216009987663710e-08 1.403213445883011445e-06 3.676840378830092959e-06 1.644534108891093638e-08
2.100000000000000000e+04 7.578793884022161365e-05 7.127657590899616480e-05 2.168128730772878043e-06 2.845807784979115240e-06 6.370871233229991049e-06 9.002683754033569130e-08 2.279865611853892915e-07 1.551834003521435079e-07 1.184338543680496514e-06 3.135755605399026535e-06 7.774646348934766138e-08
2.200000000000000000e+04 7.275515963556244969e-05 6.683370156679302454e-05 2.074924623229890130e-06 2.537477257646969520e-06 5.919170234847115353e-06 5.308588768571098626e-08 3.108916359906288562e-07 9.991830296485204599e-08 1.097700305763282813e-06 2.841926743712974712e-06 8.682189900355297141e-08
2.300000000000000000e+04 7.811047544237226248e-05 1.268500345759093761e-04 8.427299690083600581e-06 1.503111161582637578e-05 9.394217158842366189e-06 8.007866085790737998e-07 3.738707619049819186e-07 3.200102582923136652e-06 1.758182065714208875e-06 3.588742401916533709e-06 1.150695152318803594e-05
2.400000000000000000e+04 7.254454976646229625e-05 7.227234164020046592e-05 1.341945790045429021e-05 1.378400793328182772e-05 1.075131058314582333e-05 5.899907591810915619e-06 2.602601853141095489e-06 9.143694114754907787e-06 8.341716238646768034e-06 8.395956683671101928e-06 2.273452537338016555e-07
2.500000000000000000e+04 4.916694597341120243e-04 1.085360490833409131e-04 5.370609142119064927e-05 1.436922411812702194e-05 5.181521919439546764e-05 3.685003321152180433e-06 2.968565468108863570e-06 4.858636089011270087e-07 6.112567461968865246e-06 4.858866304857656360e-06 5.872750534763326868e-06
2.600000000000000000e+04 1.624262367840856314e-04 6.459923315560445189e-05 1.367586173728341237e-05 3.519062829582253471e-06 1.424173751729540527e-05 1.269411541215959005e-06 1.622479430807288736e-06 5.240723908173094969e-07 3.206984729331452399e-06 3.543554385032621212e-06 6.784581785268528620e-08
2.700000000000000000e+04 5.937752939644269645e-05 5.081483323010616004e-05 2.702647634578170255e-06 1.988237045225105248e-06 5.760564363299636170e-06 8.606212276163205388e-08 5.015787110096425749e-07 1.346868998552963603e-07 7.633271366103144828e-07 2.337529622309375554e-06 1.225615307021143963e-07
2.800000000000000000e+04 1.643147988943383098e-04 9.671416773926466703e-05 4.134701157454401255e-05 2.939644036814570427e-05 5.833593968418426812e-05 6.329593702503188979e-07 8.402973435295280069e-06 3.942627699871081859e-06 2.123046215274371207e-05 9.294672054238617420e-06 4.579156211548252031e-06
2.900000000000000000e+04 7.694397936575114727e-05 8.482223347527906299e-05 1.494054686190793291e-05 1.860900920291896909e-05 3.805357118835672736e-05 3.118520908174104989e-07 4.097661985724698752e-06 2.226380729553056881e-06 9.257747478841338307e-06 5.513517407962353900e-06 4.423866812430787832e-06
3.000000000000000000e+04 5.944104123045690358e-05 3.955452120862901211e-04 1.135133243224117905e-05 3.738781379070132971e-05 1.849883483373560011e-05 1.105648834709427319e-07 1.397783080392400734e-06 1.604934595889062621e-06 6.518729378512944095e-07 2.541160483815474436e-06 4.159862146480008960e-05
3.100000000000000000e+04 5.799571226816624403e-05 4.394486313685774803e-05 2.376616293986444362e-06 1.157928863904089667e-06 5.110994607093743980e-06 2.496043123301205924e-07 3.607038649988680845e-07 1.807924832064600196e-07 5.644740781463042367e-07 1.907989826577249914e-06 7.327550832769702538e-08
3.200000000000000000e+04 4.884367444901727140e-05 8.524322765879333019e-05 1.542565200907120015e-06 4.721971436083549634e-06 1.841249286371748894e-05 3.149356189169338904e-07 4.296241513657150790e-06 1.111692313315870706e-06 4.982606242265319452e-06 4.424879989528562874e-06 2.255041181342676282e-06
3.300000000000000000e+04 6.866635521873831749e-05 6.194754678290337324e-05 1.004090336209628731e-05 4.571307272271951661e-06 1.147663442679913715e-05 1.520723316161820549e-07 5.142981649441935588e-07 1.693847138994897250e-06 1.228084897775261197e-06 2.383735363764571957e-06 5.187352485336305108e-07
3.400000000000000000e+04 4.345369961811229587e-05 5.225706627243198454e-05 1.588267195984371938e-06 2.187429572586552240e-06 5.453847734315786511e-06 2.097978857307225553e-08 2.796473950184008572e-07 3.927008549453603337e-07 4.268136990503990091e-07 1.587370661582099274e-06 1.526865389678278007e-06
3.500000000000000000e+04 4.390780668472871184e-05 4.372824332676827908e-05 1.368483594887948129e-06 1.223423168994486332e-06 2.613708420540206134e-05 4.247494871378876269e-07 2.474218263159855269e-06 6.321989076241152361e-06 2.807237251545302570e-06 4.218480171402916312e-06 1.170988817023044248e-08
3.600000000000000000e+04 4.359769081929698586e-05 3.597758040996268392e-05 2.926591832874692045e-06 1.434342379980080295e-06 3.126048568447004072e-06 4.961747990250842122e-08 2.134270289388950914e-07 1.321747902238712413e-07 4.102817001694347709e-07 1.456592258364253212e-06 2.722026692936196923e-08
3.700000000000000000e+04 4.893059303867630661e-05 3.683060640469193459e-05 3.872964953188784420e-06 3.855004706565523520e-06 3.345427103340625763e-06 7.641498314114869572e-07 1.737866881512672990e-07 7.490149869227025192e-07 3.955571514779876452e-07 1.476395368626981508e-06 9.343896749669511337e-07
