# step K_rel_l2 mu_rel_l2 E_rel_l2 nu_rel_l2
5.000000000000000000e+04 1.828594756670480770e-01 3.262267251730360806e-01 2.325604220976180969e-01 3.342913383483921974e-01
5.100000000000000000e+04 1.810942309724705157e-01 3.317621010965008388e-01 2.379484864521728693e-01 3.326492096062099169e-01
5.200000000000000000e+04 1.847377179307535255e-01 3.332796949997945957e-01 2.395291997066189837e-01 3.357976725550084196e-01
5.300000000000000000e+04 1.830829111234310580e-01 3.386633704114519472e-01 2.459083040063513026e-01 3.308293696652783167e-01
5.400000000000000000e+04 1.827334182156765130e-01 3.397157651128087652e-01 2.480650194874125247e-01 3.284020278547091221e-01
5.500000000000000000e+04 1.879739815218383903e-01 3.347901940411931454e-01 2.435222686039701379e-01 3.314196412752111187e-01
5.600000000000000000e+04 1.850131727284230476e-01 3.358348167776524229e-01 2.492357819377719053e-01 3.168859944799297668e-01
5.700000000000000000e+04 1.858605788073647014e-01 3.414845053514855566e-01 2.534802443317572540e-01 3.207001597159562789e-01
5.800000000000000000e+04 1.882150319932602289e-01 3.490826019737298114e-01 2.590518917962298939e-01 3.260133575463025624e-01
5.900000000000000000e+04 1.865194629401994986e-01 3.487340411237783711e-01 2.608989186491429413e-01 3.186791391081796321e-01
6.000000000000000000e+04 1.914168086877143793e-01 3.488730533141052859e-01 2.583144481633299905e-01 3.289520053819690037e-01
6.100000000000000000e+04 1.907795579952241416e-01 3.479682081887582878e-01 2.592471702675539502e-01 3.246667702542142542e-01
6.200000000000000000e+04 1.903964314181298412e-01 3.504867958437454245e-01 2.630772080978466265e-01 3.198282544888750856e-01
6.300000000000000000e+04 1.892683273221985318e-01 3.483627237250927489e-01 2.625424689230277941e-01 3.150119139905103172e-01
6.400000000000000000e+04 1.904851395329268948e-01 3.482417578017438786e-01 2.625789629925030511e-01 3.150369287733777446e-01
6.500000000000000000e+04 1.909185927584563236e-01 3.444198057455827300e-01 2.587827168083703389e-01 3.154681102275606053e-01
6.600000000000000000e+04 1.915121086714204890e-01 3.454500915619468371e-01 2.597624701620549481e-01 3.140394860375279040e-01
6.700000000000000000e+04 1.938085836867234069e-01 3.484026728022366348e-01 2.607256456248142062e-01 3.217762782901219532e-01
6.800000000000000000e+04 1.862167186309502953e-01 3.387393237047690575e-01 2.586168016424797433e-01 2.992360852324058573e-01
6.900000000000000000e+04 1.869895911775089348e-01 3.391787341140913292e-01 2.579053376085093108e-01 3.024322211419123163e-01
7.000000000000000000e+04 1.874829492159008348e-01 3.417720680526954991e-01 2.602727512703991164e-01 3.033866848106733238e-01
7.100000000000000000e+04 1.941696502098276822e-01 3.449284572967196150e-01 2.584049452802303914e-01 3.174733106753616085e-01
7.200000000000000000e+04 1.855802248336375082e-01 3.319924633136351333e-01 2.544532756913132077e-01 2.933775458191149599e-01
7.300000000000000000e+04 1.848075311895753525e-01 3.333951557813409905e-01 2.562045822562124542e-01 2.914054537402983036e-01
7.400000000000000000e+04 1.851418861937809135e-01 3.368856217589165647e-01 2.589311229963111027e-01 2.932127959480135271e-01
7.500000000000000000e+04 1.835342133134177933e-01 3.344142546785343617e-01 2.571675079151358734e-01 2.899872797414094761e-01
7.600000000000000000e+04 1.870630925801045064e-01 3.273057624055758508e-01 2.525608526685924060e-01 2.860892039132778564e-01
7.700000000000000000e+04 1.872507062519984111e-01 3.337849315966583408e-01 2.580142293715049218e-01 2.884004539516206167e-01
7.800000000000000000e+04 1.908859912189040109e-01 3.343432177418002027e-01 2.552541694985216436e-01 2.997303734785793927e-01
7.900000000000000000e+04 1.890194464261227558e-01 3.335583670441898962e-01 2.566392636400493532e-01 2.924997490794665200e-01
8.000000000000000000e+04 1.880326202554949699e-01 3.298308266979775860e-01 2.536892620140536181e-01 2.899553883078078154e-01
8.100000000000000000e+04 1.892169272587845008e-01 3.348328515303468644e-01 2.584213187861990613e-01 2.910154162919128540e-01
8.200000000000000000e+04 1.929363789694224229e-01 3.398271338370795758e-01 2.601047468360631054e-01 3.009175422355287455e-01
8.300000000000000000e+04 1.852840448698363784e-01 3.216782415952573193e-01 2.490828338619064108e-01 2.814654675847749754e-01
8.400000000000000000e+04 1.919616631216338187e-01 3.346623098915150196e-01 2.564826366349647890e-01 2.976707779508133700e-01
8.500000000000000000e+04 1.923430557206852465e-01 3.338674204059120521e-01 2.563626399559932878e-01 2.963327285228389285e-01
8.600000000000000000e+04 1.929478562526586449e-01 3.370394418975142248e-01 2.578142046272994814e-01 3.009680353956951104e-01
8.700000000000000000e+04 1.918482389388604381e-01 3.307082049928342649e-01 2.541035049022292158e-01 2.941847603065644301e-01
8.800000000000000000e+04 1.919502684087805999e-01 3.320103035057863639e-01 2.549791127657995982e-01 2.965929788468334438e-01
8.900000000000000000e+04 1.922077091012268091e-01 3.288596254783915374e-01 2.523245836587476032e-01 2.955507219826032927e-01
9.000000000000000000e+04 1.923878088682682286e-01 3.309664167508515331e-01 2.542643558630837686e-01 2.962396426242766001e-01
9.100000000000000000e+04 1.912236077532378509e-01 3.272219488295782241e-01 2.515015254384664334e-01 2.941910574642592202e-01
9.200000000000000000e+04 1.944051684655888623e-01 3.301209506148923833e-01 2.505556545687003811e-01 3.070434404207642021e-01
9.300000000000000000e+04 1.914608187018504437e-01 3.289087596049598550e-01 2.523249015909023174e-01 2.961510188221177509e-01
9.400000000000000000e+04 1.931817919094124536e-01 3.285652917471572065e-01 2.507705312864196845e-01 3.023627012936189740e-01
9.500000000000000000e+04 1.918466425781225337e-01 3.257276119424552530e-01 2.503633283245274010e-01 2.955270207172918662e-01
9.600000000000000000e+04 1.918779642767384497e-01 3.271067530013805902e-01 2.504635450815867470e-01 2.989573104475852228e-01
9.700000000000000000e+04 1.907835764205298712e-01 3.133413372795686991e-01 2.411546732665633685e-01 2.881497845792108103e-01
9.800000000000000000e+04 2.020072172019312939e-01 3.354982082676570831e-01 2.497737685624569770e-01 3.275319383724847877e-01
9.900000000000000000e+04 1.908554814623875384e-01 3.194367657038338359e-01 2.446365072591061562e-01 2.962942115521534636e-01
1.000000000000000000e+05 1.911423034494492967e-01 3.180874466162768033e-01 2.434036572008156374e-01 2.970566891769612639e-01
1.010000000000000000e+05 1.895294836818795237e-01 3.159728539396582936e-01 2.421694445761476688e-01 2.941887394921016141e-01
1.020000000000000000e+05 1.891986654424122061e-01 3.160497492893266647e-01 2.417935125126172147e-01 2.953811043699709482e-01
1.030000000000000000e+05 1.893891966011719274e-01 3.116064816302748230e-01 2.376858972018042193e-01 2.967865488384276440e-01
1.040000000000000000e+05 1.891282466674484575e-01 3.088789635401436584e-01 2.364348795918147506e-01 2.928431566546149667e-01
1.050000000000000000e+05 1.902106618181228226e-01 3.088430182024924364e-01 2.339185828437521097e-01 3.016037392599169031e-01
1.060000000000000000e+05 1.862630543775407044e-01 3.102096475755031224e-01 2.374990666420201679e-01 2.927076711820032484e-01
1.070000000000000000e+05 1.870501565534353761e-01 3.112252137613794600e-01 2.376780624451340362e-01 2.960527368026354966e-01
1.080000000000000000e+05 1.855608345553643179e-01 3.007619410646820146e-01 2.300091301030953717e-01 2.901849448171487933e-01
1.090000000000000000e+05 1.861809518933832119e-01 2.999163866109399446e-01 2.284690667455756552e-01 2.922706368481224337e-01
1.100000000000000000e+05 1.867930323807906190e-01 3.016284268329777474e-01 2.290434111830982333e-01 2.958384402766653931e-01
1.110000000000000000e+05 1.850049844987761150e-01 2.960609915543104820e-01 2.258659972287109241e-01 2.896824470862504608e-01
1.120000000000000000e+05 1.835796683092562331e-01 2.960718840808714836e-01 2.263738938458945971e-01 2.883669399375086706e-01
1.130000000000000000e+05 1.836762343721682622e-01 2.928917962317619805e-01 2.234526650799020797e-01 2.887381245456789314e-01
1.140000000000000000e+05 1.842957049088536914e-01 2.927399190843886778e-01 2.233293755321850982e-01 2.890021608908642237e-01
1.150000000000000000e+05 1.826702656344162679e-01 2.827923339222013777e-01 2.147162074000332765e-01 2.870925767945642360e-01
1.160000000000000000e+05 1.789695711624485763e-01 2.758014220575795150e-01 2.109770981659938038e-01 2.778885274826441432e-01
1.170000000000000000e+05 1.785649900475062002e-01 2.816215050739396264e-01 2.152665706693132619e-01 2.805717541029777440e-01
1.180000000000000000e+05 1.802393247504068818e-01 2.810602161241782526e-01 2.133951538782443702e-01 2.855154092220986706e-01
1.190000000000000000e+05 1.804314247464434695e-01 2.813035904946638022e-01 2.132956411138133834e-01 2.871188471456836977e-01
1.200000000000000000e+05 1.808212120010993240e-01 2.807677076271243854e-01 2.119944583516951975e-01 2.890201831243895403e-01
1.210000000000000000e+05 1.794176668692289978e-01 2.761004660705699831e-01 2.085772327148817940e-01 2.861002529138957362e-01
1.220000000000000000e+05 1.782543189814895512e-01 2.721876644550380031e-01 2.058739918598369856e-01 2.837298366362302482e-01
1.230000000000000000e+05 1.766259622201863111e-01 2.699812507234364833e-01 2.044168633758229603e-01 2.809365449712800111e-01
1.240000000000000000e+05 1.778319577107423943e-01 2.659616140298239895e-01 1.995722586209025540e-01 2.850205221664511290e-01
1.250000000000000000e+05 1.776241005332843403e-01 2.640355798197543957e-01 1.988629974025756808e-01 2.822081072312006556e-01
1.260000000000000000e+05 1.761002365916606027e-01 2.673746102388712687e-01 2.015359892840417333e-01 2.825441938776179773e-01
1.270000000000000000e+05 1.752281006830121168e-01 2.622270377002384745e-01 1.967785660678366411e-01 2.823702493836247607e-01
1.280000000000000000e+05 1.728323210204278648e-01 2.584519529475505228e-01 1.954401398247355981e-01 2.754165067587372451e-01
1.290000000000000000e+05 1.720460583100936192e-01 2.545601415250942079e-01 1.932069162415821773e-01 2.703753809103892070e-01
1.300000000000000000e+05 1.737835731177155285e-01 2.596969392942099497e-01 1.952459286970738561e-01 2.788310535947935431e-01
1.310000000000000000e+05 1.678007020684334771e-01 2.487787416976560972e-01 1.883084901147536461e-01 2.665117269687979351e-01
1.320000000000000000e+05 1.709791251062307005e-01 2.492006357466978461e-01 1.874497440101038637e-01 2.726009046117700563e-01
1.330000000000000000e+05 1.685463676737954386e-01 2.507386899363696076e-01 1.897697517167792058e-01 2.696384589286189293e-01
1.340000000000000000e+05 1.690000231196975011e-01 2.480417297991311942e-01 1.869220447615683456e-01 2.703491105592697452e-01
1.350000000000000000e+05 1.677439486918552713e-01 2.469055509610377230e-01 1.869794542249370028e-01 2.665151652941650240e-01
1.360000000000000000e+05 1.670426784290833244e-01 2.456773891520259157e-01 1.855658710914014076e-01 2.671393951962066637e-01
1.370000000000000000e+05 1.678570425930966947e-01 2.440288788551735755e-01 1.838037434785214919e-01 2.681194724573091603e-01
1.380000000000000000e+05 1.673473218571413790e-01 2.423719047707907359e-01 1.822107330625191424e-01 2.671313016100896887e-01
1.390000000000000000e+05 1.685824646928945070e-01 2.428621567838178952e-01 1.830443171080658737e-01 2.674416008162537328e-01
1.400000000000000000e+05 1.605251366264511537e-01 2.302683206114226611e-01 1.748530790094023069e-01 2.526829175573387376e-01
1.410000000000000000e+05 1.646732524804048192e-01 2.410810078966398318e-01 1.822174777660873768e-01 2.622127771724440670e-01
1.420000000000000000e+05 1.675655140942042542e-01 2.403195466918746914e-01 1.802693371332498851e-01 2.680972778739001416e-01
1.430000000000000000e+05 1.652211207333035559e-01 2.341923974639082695e-01 1.771633330117592386e-01 2.587824681257160919e-01
1.440000000000000000e+05 1.655430901800599430e-01 2.379623303459255101e-01 1.786226416019771612e-01 2.658717928053885848e-01
1.450000000000000000e+05 1.661674598928030711e-01 2.375576729841849810e-01 1.786001592567497132e-01 2.632964677889912952e-01
1.460000000000000000e+05 1.634860692754409595e-01 2.306259634733850983e-01 1.733484991512945772e-01 2.607345483782387285e-01
1.470000000000000000e+05 1.625511798757167115e-01 2.335697570942737167e-01 1.765494173756924079e-01 2.575760215669893327e-01
1.480000000000000000e+05 1.604092628556489097e-01 2.348747259351709471e-01 1.784035409284878415e-01 2.536888015751291303e-01
1.490000000000000000e+05 1.581882158852114528e-01 2.304986681089264688e-01 1.754829934456840212e-01 2.487115744925922911e-01
1.500000000000000000e+05 1.670378755851391617e-01 2.299133861614699736e-01 1.708725230132837891e-01 2.655937906779537450e-01
