# step, loss_components...
3.300000000000000000e+04 5.587172927334904671e-04 1.656932436162605882e-04 1.950171281350776553e-04 2.587535418570041656e-04 3.006239130627363920e-04 6.441454024752601981e-05 3.466318594291806221e-05 1.413143309036968276e-05 1.649293881200719625e-05 1.122050707635935396e-05 6.857027619844302535e-05 1.239195698872208595e-04 5.441822941065765917e-05 2.745099482126533985e-05 4.117712524021044374e-05
3.400000000000000000e+04 1.723436452448368073e-02 3.059917828068137169e-03 5.175880622118711472e-03 1.750919967889785767e-03 4.015093145426362753e-04 5.330127896741032600e-05 3.423462476348504424e-05 1.231492660735966638e-05 1.565613274578936398e-05 2.297868741152342409e-05 1.198065583594143391e-03 7.482562214136123657e-04 1.332926331087946892e-04 6.963260966585949063e-05 4.771621752297505736e-05
3.500000000000000000e+04 5.793983582407236099e-04 1.613234780961647630e-04 1.761412568157538772e-04 2.181170857511460781e-04 2.808953868225216866e-04 6.211712025105953217e-05 3.511611066642217338e-05 1.406081537425052375e-05 1.672888174653053284e-05 9.996399967349134386e-06 7.417955930577591062e-05 1.226833410328254104e-04 4.759055809699930251e-05 2.010529897233936936e-05 3.100747926509939134e-05
3.600000000000000000e+04 4.807534860447049141e-04 1.433232246199622750e-04 1.427758834324777126e-04 1.919709757203236222e-04 2.687831583898514509e-04 5.646185672958381474e-05 3.154274236294440925e-05 1.269161657546646893e-05 1.499187328590778634e-05 1.018730290525127202e-05 6.102119004935957491e-05 1.073992170859128237e-04 4.475818786886520684e-05 1.750940464262384921e-05 3.079332964261993766e-05
3.700000000000000000e+04 5.818300414830446243e-04 3.298557130619883537e-04 1.888477272586897016e-04 2.968703338410705328e-04 2.588892530184239149e-04 5.576561306952498853e-05 3.082303737755864859e-05 1.114154474635142833e-05 1.417152270732913166e-05 9.836870958679355681e-06 7.074001041473820806e-05 1.164192944997921586e-04 9.242451778845861554e-05 2.047019916062708944e-05 2.715645496209617704e-05
3.800000000000000000e+04 4.440420772880315781e-03 7.201929693110287189e-04 8.543315925635397434e-04 3.832692746073007584e-04 2.732319699134677649e-04 3.427078991080634296e-05 2.918725658673793077e-05 7.339182957366574556e-06 1.314372912020189688e-05 1.096578398573910818e-05 1.693257509032264352e-04 2.163151657441630960e-04 6.047238275641575456e-05 1.955570405698381364e-05 2.950891212094575167e-05
3.900000000000000000e+04 1.467859023250639439e-03 3.920776944141834974e-04 3.891528467647731304e-04 2.780647482722997665e-04 2.479261311236768961e-04 4.536948472377844155e-05 2.558660344220697880e-05 9.420079550181981176e-06 1.269632321054814383e-05 1.035182776831788942e-05 1.087101918528787792e-04 1.288051280425861478e-04 5.390240767155773938e-05 1.539654658699873835e-05 2.611206400615628809e-05
4.000000000000000000e+04 7.594184717163443565e-04 2.342099614907056093e-04 1.989957818295806646e-04 2.070472546620294452e-04 2.356910699745640159e-04 4.623081258614547551e-05 2.853473779396153986e-05 9.030021828948520124e-06 1.142609926318982616e-05 1.167563368653645739e-05 5.827915811096318066e-05 9.820272680371999741e-05 4.399964382173493505e-05 9.721229616843629628e-06 2.470287108735647053e-05
4.100000000000000000e+04 2.438310766592621803e-03 3.163419314660131931e-04 3.020982549060136080e-04 2.275984588777646422e-04 2.364592073718085885e-04 4.517240085988305509e-05 2.366995977354235947e-05 8.781046744843479246e-06 1.364259514957666397e-05 7.732929589110426605e-06 7.947238191263750196e-05 1.023406366584822536e-04 4.159143281867727637e-05 1.639402580622117966e-05 1.884154880826827139e-05
4.200000000000000000e+04 5.516565870493650436e-03 1.200581435114145279e-03 1.088230288587510586e-03 5.840650410391390324e-04 2.547835756558924913e-04 3.594410009100101888e-05 2.556724575697444379e-05 1.048174999596085399e-05 1.283094024984166026e-05 9.667627637099940330e-06 5.507057358045130968e-05 5.159322172403335571e-04 1.586308644618839025e-04 6.417805707314983010e-06 1.915407847263850272e-05
4.300000000000000000e+04 1.559284515678882599e-03 3.326360019855201244e-04 3.730309254024177790e-04 2.553499944042414427e-04 2.147690247511491179e-04 3.453020690358243883e-05 2.156426853616721928e-05 7.614940386702073738e-06 1.016239639284322038e-05 9.627844519854988903e-06 5.456311919260770082e-05 1.795142015907913446e-04 5.421935202321037650e-05 1.140088716056197882e-05 1.941831942531280220e-05
