# step K_rel_l2 mu_rel_l2 E_rel_l2 nu_rel_l2
4.800000000000000000e+04 2.368054179382369229e-01 3.153102644928797993e-01 2.778647322220836324e-01 2.825789248271126652e-01
4.900000000000000000e+04 2.351336704406701006e-01 3.150521704919064803e-01 2.774932057898402138e-01 2.828212688161897415e-01
5.000000000000000000e+04 2.398265581581602024e-01 3.139307996020837543e-01 2.763290517864113172e-01 2.826830790427274920e-01
5.100000000000000000e+04 2.317736613689375391e-01 3.120211924996385000e-01 2.747408898357686091e-01 2.794235852275799847e-01
5.200000000000000000e+04 2.339775474614426698e-01 3.121800173126020317e-01 2.748254143700479823e-01 2.800121569912638608e-01
5.300000000000000000e+04 2.316619711642070312e-01 3.092914664649342171e-01 2.720427358951995611e-01 2.782866198842772754e-01
5.400000000000000000e+04 2.330392726760156241e-01 3.085611372786507545e-01 2.712546047930595727e-01 2.780768820368837990e-01
5.500000000000000000e+04 2.319406737302743271e-01 3.066047806297762524e-01 2.693406532215755766e-01 2.768075991162514127e-01
5.600000000000000000e+04 2.292972379656287030e-01 3.088914457867973362e-01 2.716206355409141460e-01 2.770467752100464476e-01
5.700000000000000000e+04 2.248622588394217636e-01 3.057621112236098559e-01 2.686958868117799160e-01 2.747493557389106833e-01
5.800000000000000000e+04 2.293628401349178114e-01 3.043620682893917739e-01 2.672052846137605853e-01 2.750684246064042937e-01
5.900000000000000000e+04 2.297688662315625630e-01 3.032813824582373807e-01 2.661078055250668539e-01 2.746237602808380696e-01
6.000000000000000000e+04 2.226769373213599024e-01 3.040174228611500773e-01 2.670101878179535482e-01 2.732464791740962240e-01
6.100000000000000000e+04 2.268662695581583066e-01 3.064661805891030211e-01 2.691427177458155517e-01 2.757779945167149194e-01
6.200000000000000000e+04 2.253468506554857642e-01 3.015169109124020697e-01 2.645346090951361528e-01 2.727050201945155905e-01
6.300000000000000000e+04 2.233098530687429306e-01 3.008257948217381572e-01 2.639066022517828070e-01 2.717581285681360814e-01
6.400000000000000000e+04 2.245216284861086264e-01 3.015657212070996240e-01 2.645556834551069381e-01 2.726326415138945469e-01
6.500000000000000000e+04 2.214185509227938331e-01 3.006525447708965904e-01 2.637026487745225412e-01 2.717721716161241585e-01
6.600000000000000000e+04 2.221644504775742990e-01 3.012493080301335557e-01 2.642692265836937837e-01 2.719501725613931997e-01
6.700000000000000000e+04 2.179668336790154537e-01 3.010429682499553561e-01 2.642073433607192712e-01 2.707875549928797088e-01
6.800000000000000000e+04 2.203131261587250034e-01 2.998163814414057660e-01 2.628735044244221997e-01 2.712252074526692036e-01
6.900000000000000000e+04 2.238463266087884485e-01 3.000080310303571141e-01 2.629163117181128606e-01 2.723492501011933187e-01
7.000000000000000000e+04 2.204461195222680858e-01 3.007005013270258598e-01 2.636764193717571758e-01 2.719877816596502629e-01
7.100000000000000000e+04 2.160773067963007166e-01 2.999073781970814090e-01 2.630442112820734479e-01 2.703715176234598450e-01
7.200000000000000000e+04 2.207368911259830757e-01 2.978443042271702312e-01 2.609157463439040758e-01 2.703252933953503856e-01
7.300000000000000000e+04 2.234872280131455502e-01 2.974035984903650731e-01 2.602861044208978347e-01 2.716495122561178865e-01
7.400000000000000000e+04 2.159840848338999697e-01 3.011450047284969234e-01 2.642583033432348016e-01 2.712589532639969603e-01
7.500000000000000000e+04 2.187722389564739078e-01 2.978183093597287501e-01 2.608720306726284854e-01 2.702979992731946446e-01
7.600000000000000000e+04 2.176852136260823412e-01 2.978620855407995149e-01 2.609094331196886718e-01 2.704606436529195523e-01
7.700000000000000000e+04 2.179643703292561130e-01 2.986660128795220470e-01 2.617166855699917805e-01 2.705761559321066545e-01
7.800000000000000000e+04 2.171618687769329425e-01 2.975536209642968832e-01 2.605640225430124746e-01 2.700771931087486144e-01
7.900000000000000000e+04 2.162511036907735773e-01 2.995339411716055333e-01 2.624322600125340577e-01 2.712678195074997856e-01
8.000000000000000000e+04 2.193220888985644990e-01 2.976889238077408684e-01 2.606171399222922402e-01 2.709623300935627421e-01
8.100000000000000000e+04 2.176471486795218957e-01 2.976219200497603468e-01 2.605741963719638843e-01 2.705340654210115492e-01
8.200000000000000000e+04 2.178432258156727253e-01 2.980813491565460494e-01 2.609808088884259525e-01 2.709601859693169801e-01
8.300000000000000000e+04 2.180863130232084390e-01 2.971337582242624675e-01 2.600457477119207383e-01 2.707734346791530466e-01
8.400000000000000000e+04 2.181516674813485379e-01 2.988774162125880096e-01 2.616723794532859748e-01 2.718124270659278419e-01
8.500000000000000000e+04 2.168157337314201849e-01 2.972682367683991411e-01 2.602084154279452055e-01 2.704755945733360867e-01
8.600000000000000000e+04 2.063325015743300850e-01 2.965550412320034912e-01 2.598612789338575757e-01 2.674732025033356719e-01
8.700000000000000000e+04 2.135133587870177707e-01 2.988867190190563350e-01 2.618101349140432021e-01 2.708702486496021300e-01
8.800000000000000000e+04 2.100250491018423316e-01 2.994359084325566855e-01 2.624846961086251262e-01 2.696876192547946749e-01
8.900000000000000000e+04 2.159520750487591290e-01 2.967923511147280702e-01 2.595242254309628738e-01 2.707426635987608687e-01
9.000000000000000000e+04 2.171331205219203808e-01 2.979480776221093419e-01 2.606521124593127459e-01 2.715865986284736744e-01
9.100000000000000000e+04 2.178024773316649676e-01 2.973482232404698888e-01 2.600183828371742112e-01 2.715686150278176503e-01
9.200000000000000000e+04 2.169345387508186951e-01 2.986362497866756893e-01 2.613337135801779842e-01 2.722217423160906424e-01
9.300000000000000000e+04 2.166225190352131513e-01 2.996860243938056501e-01 2.622870104367009403e-01 2.726573086009382862e-01
9.400000000000000000e+04 2.160170028932537623e-01 2.976137948137310696e-01 2.603071106525497447e-01 2.713583749531233158e-01
9.500000000000000000e+04 2.138035111128603061e-01 2.960820406259080939e-01 2.589032812233325043e-01 2.699490865141719320e-01
9.600000000000000000e+04 2.199320363177445781e-01 2.955976764650760091e-01 2.580834704529175183e-01 2.722001272257210669e-01
9.700000000000000000e+04 2.160955273274814958e-01 2.978156009477190280e-01 2.604121191013696324e-01 2.719455366170779875e-01
9.800000000000000000e+04 2.170429536636904466e-01 2.979118378918483301e-01 2.604460924230466712e-01 2.722386248799718578e-01
9.900000000000000000e+04 2.168985243021026299e-01 2.985863502393220070e-01 2.610964226455501080e-01 2.727713528310922175e-01
1.000000000000000000e+05 2.151614773933176739e-01 2.974717503795236695e-01 2.600602590438402806e-01 2.716785448573917905e-01
1.010000000000000000e+05 2.167342642868656521e-01 2.984716843178218948e-01 2.609534667231190319e-01 2.728516898827876846e-01
1.020000000000000000e+05 2.144376241307967557e-01 2.981934833016022246e-01 2.607645014760103241e-01 2.718314344376201452e-01
1.030000000000000000e+05 2.158078383513983012e-01 2.996611482182812702e-01 2.620927993090392261e-01 2.734558886421007418e-01
1.040000000000000000e+05 2.172839628499207698e-01 2.983140959538193582e-01 2.607099079831550204e-01 2.732877970278054791e-01
1.050000000000000000e+05 2.137989697417956025e-01 2.978907888202507737e-01 2.604279929996666243e-01 2.717640007642686539e-01
1.060000000000000000e+05 2.139720097410909849e-01 2.968236156098841838e-01 2.593650095497612162e-01 2.715174071595693461e-01
1.070000000000000000e+05 2.126357319479001418e-01 2.997338926321520547e-01 2.621925845867456584e-01 2.731207485009811142e-01
1.080000000000000000e+05 2.172398840271322074e-01 2.969968950999867241e-01 2.592701522204530762e-01 2.729316792386595192e-01
1.090000000000000000e+05 2.139696702469061351e-01 2.987223596250294100e-01 2.611602815897718921e-01 2.728322189166638712e-01
1.100000000000000000e+05 2.183384967346040095e-01 2.974555882252480354e-01 2.596989745688670914e-01 2.737669411892159621e-01
1.110000000000000000e+05 2.145982097639904662e-01 2.986122862282414858e-01 2.609680688927970560e-01 2.732546886588210766e-01
1.120000000000000000e+05 2.116940580150398210e-01 2.996221706367495075e-01 2.620554876997375215e-01 2.727224243021322270e-01
1.130000000000000000e+05 2.162309978025144241e-01 2.990678882311003650e-01 2.612625649058369914e-01 2.744717206237342055e-01
1.140000000000000000e+05 2.137660379207113048e-01 2.979197864923117667e-01 2.602485884266395044e-01 2.728488696833292759e-01
1.150000000000000000e+05 2.136350537698210872e-01 2.976238336017237862e-01 2.599707384328437398e-01 2.726008273460314713e-01
1.160000000000000000e+05 2.078880587812932113e-01 3.002607082073109335e-01 2.629779224278119276e-01 2.725242763155267256e-01
1.170000000000000000e+05 2.128208685083042284e-01 2.955641745860857483e-01 2.579932912681718871e-01 2.714718590066724779e-01
1.180000000000000000e+05 2.110216185776634390e-01 2.983038216517388541e-01 2.607345250157070971e-01 2.722837867041757454e-01
1.190000000000000000e+05 2.135929979214159224e-01 2.974232344774357939e-01 2.597479361206957438e-01 2.727344970737863861e-01
1.200000000000000000e+05 2.140533553300710268e-01 2.969114034861135010e-01 2.592012744900744625e-01 2.727977777136888493e-01
1.210000000000000000e+05 2.109394197613924660e-01 2.971745021614527471e-01 2.596017781672777525e-01 2.718014939639178396e-01
1.220000000000000000e+05 2.138816915038255495e-01 2.969980726704257723e-01 2.592372008235591108e-01 2.730976846780129863e-01
1.230000000000000000e+05 2.102786915566708104e-01 2.953679324724222122e-01 2.578391623014459344e-01 2.709031638542400144e-01
1.240000000000000000e+05 2.136297004566569679e-01 2.951932693370538097e-01 2.574960226687320608e-01 2.721490352560806403e-01
1.250000000000000000e+05 2.119314065809574099e-01 2.962050378582642418e-01 2.586021086350431819e-01 2.719296198749291404e-01
1.260000000000000000e+05 2.127258988061301037e-01 2.953160016160611967e-01 2.576311438344929816e-01 2.719640803943387808e-01
1.270000000000000000e+05 2.131209017566450814e-01 2.967851090565280514e-01 2.590168738403301751e-01 2.729975096479353991e-01
1.280000000000000000e+05 2.123014044671555911e-01 2.958552994378737533e-01 2.581532111420018483e-01 2.721986205438186035e-01
1.290000000000000000e+05 2.120134127330013940e-01 2.950193127439488250e-01 2.574009382450276884e-01 2.717029415143505378e-01
1.300000000000000000e+05 2.121845673752184303e-01 2.955104479348052426e-01 2.578316227674908867e-01 2.720759225509429835e-01
1.310000000000000000e+05 2.114663701839326060e-01 2.956313844188931395e-01 2.579829357637034581e-01 2.719406688755470203e-01
1.320000000000000000e+05 2.126541176198469274e-01 2.957255017362321881e-01 2.580101870912518969e-01 2.725078380296424019e-01
1.330000000000000000e+05 2.130797404207223633e-01 2.940028633802432290e-01 2.562856549556689623e-01 2.719796494406639953e-01
1.340000000000000000e+05 2.076302740455845119e-01 2.912084592891754364e-01 2.538513392846478700e-01 2.686398765231249319e-01
1.350000000000000000e+05 2.102756777376915132e-01 2.926201307314788558e-01 2.550769223222588145e-01 2.701649283549137914e-01
1.360000000000000000e+05 2.098163662205543289e-01 2.932610528821792961e-01 2.557108790387935260e-01 2.704486867798732708e-01
1.370000000000000000e+05 2.095669899021805616e-01 2.937521291945137669e-01 2.561936817251930787e-01 2.706531319241736178e-01
1.380000000000000000e+05 2.087456760642651676e-01 2.944066228445240130e-01 2.568400832146415791e-01 2.709282172699767344e-01
1.390000000000000000e+05 2.119555584179832752e-01 2.928231438751668358e-01 2.551507507104753825e-01 2.713100838665066794e-01
1.400000000000000000e+05 2.102600856970360532e-01 2.938529292240943391e-01 2.561559613459781226e-01 2.714103747951921441e-01
1.410000000000000000e+05 2.085519659457601704e-01 2.949476870219950864e-01 2.574060932878222685e-01 2.712868461956267074e-01
1.420000000000000000e+05 2.103481332487691369e-01 2.928912663250644033e-01 2.552426558126324463e-01 2.710643788178010993e-01
1.430000000000000000e+05 2.107876003505266549e-01 2.916611173659367506e-01 2.540583812456969626e-01 2.705504071247226139e-01
1.440000000000000000e+05 2.125122204166709217e-01 2.910452185870656128e-01 2.533487566763361065e-01 2.709647446478936073e-01
1.450000000000000000e+05 2.104857780772209086e-01 2.933125127103646812e-01 2.556260592817991006e-01 2.714665276707100006e-01
1.460000000000000000e+05 2.073676727042011170e-01 2.932093575399061236e-01 2.557059510903952337e-01 2.702858106029326080e-01
1.470000000000000000e+05 2.086326372099457371e-01 2.918389893807514790e-01 2.542846353926677128e-01 2.701037532063877977e-01
1.480000000000000000e+05 2.086559771048721867e-01 2.930518869329474807e-01 2.554100925109778486e-01 2.711491586494653161e-01
1.490000000000000000e+05 2.062485274948247238e-01 2.892822484435400021e-01 2.519132021599645999e-01 2.682915818900109550e-01
1.500000000000000000e+05 2.099192489177654219e-01 2.897034359503183332e-01 2.521515831476943692e-01 2.696690754775338816e-01
