# step train_loss_terms
1.000000000000000000e+03 1.386155607178807259e-03 1.203694660216569901e-02 3.312687040306627750e-04 5.804044776596128941e-04 2.890846517402678728e-04 1.576677641423884779e-05 1.853944013419095427e-05 2.862303699657786638e-05 1.132296965806744993e-04 1.133108889916911721e-04
2.000000000000000000e+03 6.592037389054894447e-04 7.729228236712515354e-04 2.235252904938533902e-04 2.647482033353298903e-04 9.472735837334766984e-05 3.759297032956965268e-05 6.257968925638124347e-05 4.286632247385568917e-05 4.844033537665382028e-05 6.634884630329906940e-05
3.000000000000000000e+03 4.231703351251780987e-04 3.186976828146725893e-04 4.195981819066219032e-05 1.670084311626851559e-04 5.713922291761264205e-05 2.716729431995190680e-05 1.196974608319578692e-05 3.782892599701881409e-05 4.094820906175300479e-05 6.731884059263393283e-05
4.000000000000000000e+03 3.420989960432052612e-04 2.868593146558851004e-04 3.210406430298462510e-05 1.376445288769900799e-04 4.544499097391963005e-05 2.459153802192304283e-05 8.819012691674288362e-06 3.021894372068345547e-05 3.564620055840350688e-05 6.942895561223849654e-05
5.000000000000000000e+03 2.328455302631482482e-04 2.319746272405609488e-04 3.275098788435570896e-05 9.570326801622286439e-05 1.234364481206284836e-05 1.586465805303305387e-05 3.809754844041890465e-06 2.008175215451046824e-05 3.409101555007509887e-05 6.223536183824762702e-05
6.000000000000000000e+03 1.875474263215437531e-04 1.909323036670684814e-04 3.045012635993771255e-05 5.509274706128053367e-05 1.947717100847512484e-05 9.576852789905387908e-06 2.786386630759807304e-06 1.477416753914440051e-05 3.283436308265663683e-05 6.066926289349794388e-05
7.000000000000000000e+03 1.315776607953011990e-04 1.639396505197510123e-04 2.476215377100743353e-05 2.919570943049620837e-05 2.306713213329203427e-05 6.689144356641918421e-06 6.177119303174549714e-06 1.274441910936729982e-05 3.687088610604405403e-05 4.980129233445040882e-05
8.000000000000000000e+03 1.058602501871064305e-04 1.210006230394355953e-04 1.565718230267520994e-05 1.745570807543117553e-05 8.424698535236530006e-06 3.302318873465992510e-06 2.274731059515033849e-06 5.197483460506191477e-06 2.613760079839266837e-05 5.417674765340052545e-05
9.000000000000000000e+03 8.818272181088104844e-05 9.724880510475486517e-05 1.579179479449521750e-05 1.369920119032030925e-05 8.627121133031323552e-06 1.650995727686677128e-06 2.224848913101595826e-06 3.134179223707178608e-06 2.603314533189404756e-05 4.789714148500934243e-05
1.000000000000000000e+04 6.905630289111286402e-05 7.540373189840465784e-05 1.710243668640032411e-05 1.141636948887025937e-05 6.387063422153005376e-06 8.286463639706198592e-07 9.441068300475308206e-07 1.650226749916328117e-06 1.941808841365855187e-05 4.596286453306674957e-05
