# step K_rel_l2 mu_rel_l2 E_rel_l2 nu_rel_l2
7.500000000000000000e+04 4.666302256042782481e-01 3.629792284817101033e-01 3.607534828559001983e-01 4.296326238200149361e-01
7.600000000000000000e+04 4.694327194500321765e-01 3.631873640568077932e-01 3.612071947501417357e-01 4.310721617956230212e-01
7.700000000000000000e+04 4.718900140479472816e-01 3.632255762175541358e-01 3.613649345177678551e-01 4.314892036196444902e-01
7.800000000000000000e+04 4.690512442805978011e-01 3.647000416035185988e-01 3.621831102085299459e-01 4.317125016041599150e-01
7.900000000000000000e+04 4.824856107345623646e-01 3.642779414796499804e-01 3.622308000317396859e-01 4.313513229091365808e-01
8.000000000000000000e+04 4.816023828711316068e-01 3.646166401771746002e-01 3.625143046760017085e-01 4.309337015920757241e-01
8.100000000000000000e+04 4.761205351441294420e-01 3.652236482992311517e-01 3.627890661860086463e-01 4.332175609260894844e-01
8.200000000000000000e+04 4.881708017914189179e-01 3.650211356229797754e-01 3.625824784137520185e-01 4.313379945692303874e-01
8.300000000000000000e+04 4.884587522403815996e-01 3.654813007112898693e-01 3.628615547172874822e-01 4.319757073426553906e-01
8.400000000000000000e+04 4.805306192998635151e-01 3.667692095004517205e-01 3.633754239170921552e-01 4.340048988022875420e-01
8.500000000000000000e+04 5.033917160987736450e-01 3.668647987808395516e-01 3.639304880403742559e-01 4.316287841764012700e-01
8.600000000000000000e+04 4.984123917226757072e-01 3.664147313590441213e-01 3.631039325663910633e-01 4.337246946013030291e-01
8.700000000000000000e+04 5.037551909247152127e-01 3.680529084752940383e-01 3.640506209759835632e-01 4.334851321788150691e-01
8.800000000000000000e+04 5.086680736659635604e-01 3.671528913887470713e-01 3.633273707428484878e-01 4.334768261119170130e-01
8.900000000000000000e+04 5.104034829288190966e-01 3.671881007448739576e-01 3.633052517486550226e-01 4.351886871831737724e-01
9.000000000000000000e+04 5.087636351225491849e-01 3.676263335837571811e-01 3.631173311357689948e-01 4.368336361248144617e-01
9.100000000000000000e+04 5.191186767600404206e-01 3.681176159709184659e-01 3.634816813850914041e-01 4.357293155560645892e-01
9.200000000000000000e+04 5.197881574253594428e-01 3.694771504820340557e-01 3.644509429776698339e-01 4.368166762951946613e-01
9.300000000000000000e+04 5.210585302911902028e-01 3.693327803462095327e-01 3.643648287826168342e-01 4.372163719609034604e-01
9.400000000000000000e+04 5.248079963360465783e-01 3.690409783914191388e-01 3.637191539952362440e-01 4.364020297090693834e-01
9.500000000000000000e+04 5.276918495325111369e-01 3.712843972740669796e-01 3.652080756947234663e-01 4.368534934196312003e-01
9.600000000000000000e+04 5.388902100149857155e-01 3.702678890318394922e-01 3.643736854640700629e-01 4.370852133696526143e-01
9.700000000000000000e+04 5.373596303488784587e-01 3.702927946466248454e-01 3.640602724878235774e-01 4.376653631678305567e-01
9.800000000000000000e+04 5.409671303819063581e-01 3.706508643778714251e-01 3.642722423972710732e-01 4.397117076214289155e-01
9.900000000000000000e+04 5.561313463596049278e-01 3.719742474765089235e-01 3.654470925467627196e-01 4.380043665958794907e-01
1.000000000000000000e+05 5.531016188198502048e-01 3.717264277776160530e-01 3.648149071665185983e-01 4.403963206981760248e-01
1.010000000000000000e+05 5.578637280417506616e-01 3.728054355708948497e-01 3.655805559234310831e-01 4.394624097158790765e-01
1.020000000000000000e+05 5.645856728274856184e-01 3.741247560515177373e-01 3.667976683400623883e-01 4.402883031956318916e-01
1.030000000000000000e+05 5.649567991755847229e-01 3.743042766649471442e-01 3.666390883231702147e-01 4.417053954741805288e-01
1.040000000000000000e+05 5.659463776923123746e-01 3.751970222540331190e-01 3.672556723183928451e-01 4.419872222556753272e-01
1.050000000000000000e+05 5.724773647056421444e-01 3.746789501393839594e-01 3.667527263590471542e-01 4.429968150289179118e-01
1.060000000000000000e+05 5.754639354585517896e-01 3.756908952961602877e-01 3.676620350310190743e-01 4.443427069293589549e-01
1.070000000000000000e+05 5.765069645365377138e-01 3.766435792205926059e-01 3.684860697572040489e-01 4.441367937360254925e-01
1.080000000000000000e+05 5.756475719903314525e-01 3.786035568985671174e-01 3.700009256367414734e-01 4.457698823867931592e-01
1.090000000000000000e+05 5.769798175964859777e-01 3.790078168302845052e-01 3.704942882125659698e-01 4.471461397224987255e-01
1.100000000000000000e+05 5.829369954949262800e-01 3.793741884331262026e-01 3.707189754082027000e-01 4.473376428555857487e-01
1.110000000000000000e+05 5.840726685426320675e-01 3.805570284998660568e-01 3.716438627557565044e-01 4.498260245996384410e-01
1.120000000000000000e+05 5.932137604093388195e-01 3.811159917480103076e-01 3.721328197002939930e-01 4.485664771620679891e-01
1.130000000000000000e+05 5.934562971476544657e-01 3.816945321047033879e-01 3.724681472857773179e-01 4.496634574856521183e-01
1.140000000000000000e+05 5.995361746352245724e-01 3.836153261263193781e-01 3.743042281887917766e-01 4.500433344894134158e-01
1.150000000000000000e+05 6.008896683532697347e-01 3.835474391905095426e-01 3.740925535020593884e-01 4.493999426842023026e-01
1.160000000000000000e+05 6.044856085326784090e-01 3.855140112629426019e-01 3.759696022341549870e-01 4.514056453593041085e-01
1.170000000000000000e+05 6.066237410768590133e-01 3.845353619103297205e-01 3.749572154157311266e-01 4.513687896019982770e-01
1.180000000000000000e+05 6.099093817569745113e-01 3.848734423833738982e-01 3.751041909089756210e-01 4.532156725514351892e-01
1.190000000000000000e+05 6.085286398125411278e-01 3.862947404640162952e-01 3.763200770158672825e-01 4.540430727130904121e-01
1.200000000000000000e+05 6.123015558461679664e-01 3.862317698847894665e-01 3.762731820230443835e-01 4.554226138426859527e-01
1.210000000000000000e+05 6.141539948651877356e-01 3.876876002185563053e-01 3.776487381999301118e-01 4.552812561739416619e-01
1.220000000000000000e+05 6.198529476525433957e-01 3.880151119969101892e-01 3.779732333827129365e-01 4.561616606322673184e-01
1.230000000000000000e+05 6.196368884837077928e-01 3.900811593321799053e-01 3.797047146068207035e-01 4.564128129155432534e-01
1.240000000000000000e+05 6.163412292637889811e-01 3.893809759491355105e-01 3.791380005410116549e-01 4.573459898733236439e-01
1.250000000000000000e+05 6.211403850641930013e-01 3.883570195738811348e-01 3.781888140930605435e-01 4.579546120961707767e-01
1.260000000000000000e+05 6.311029971947724748e-01 3.893714081893184242e-01 3.791291892784376949e-01 4.588214950502437772e-01
1.270000000000000000e+05 6.356055051325383287e-01 3.906055020094168495e-01 3.801744593654365900e-01 4.603709821718606765e-01
1.280000000000000000e+05 6.292767054637010693e-01 3.911850727402440553e-01 3.805817304556476932e-01 4.611738890943839486e-01
1.290000000000000000e+05 6.374764949642708345e-01 3.907887908482511330e-01 3.804211292986290349e-01 4.615174512010095098e-01
1.300000000000000000e+05 6.401377934551042426e-01 3.917370000050151568e-01 3.810423687289745120e-01 4.617802706108120603e-01
1.310000000000000000e+05 6.389228528397238316e-01 3.933917514251943359e-01 3.824362741330762372e-01 4.617893107022266741e-01
1.320000000000000000e+05 6.373435566476497449e-01 3.927880993788890884e-01 3.820015246209204074e-01 4.641489677257940039e-01
1.330000000000000000e+05 6.396140219923094339e-01 3.938843585790995916e-01 3.830309889379412414e-01 4.646333080081244682e-01
1.340000000000000000e+05 6.409916813091109944e-01 3.949644850642954341e-01 3.838832742070180659e-01 4.652146940581197709e-01
1.350000000000000000e+05 6.514865421284727898e-01 3.943637769440876961e-01 3.835306420285415352e-01 4.647270699818993878e-01
1.360000000000000000e+05 6.493387213260208846e-01 3.960440816427937549e-01 3.848707260607350800e-01 4.656645738210405949e-01
1.370000000000000000e+05 6.557639081552737448e-01 3.952480145867517392e-01 3.842545281259860390e-01 4.684712131423316994e-01
1.380000000000000000e+05 6.531417480259797959e-01 3.950076430208857015e-01 3.840158519155411621e-01 4.668566296359555889e-01
1.390000000000000000e+05 6.529711025677912284e-01 3.962771522719378270e-01 3.852286722480836034e-01 4.686039556812235940e-01
1.400000000000000000e+05 6.576936330527762831e-01 3.960158199522571532e-01 3.849013838042270597e-01 4.693753768152728045e-01
1.410000000000000000e+05 6.396542612922887505e-01 3.976220849096094856e-01 3.863725013030492872e-01 4.684646069216825692e-01
1.420000000000000000e+05 6.623250058349355873e-01 3.962152415061060418e-01 3.852449322068541293e-01 4.696387370852454501e-01
1.430000000000000000e+05 6.677456413846778460e-01 3.975397432966606415e-01 3.862143073466307031e-01 4.693389073866598982e-01
1.440000000000000000e+05 6.602590948524141856e-01 3.981451028201025144e-01 3.867483425288212318e-01 4.712468302695803080e-01
1.450000000000000000e+05 6.568709568035415725e-01 3.971828805751140279e-01 3.861275118683889507e-01 4.727643293754222875e-01
1.460000000000000000e+05 6.554625813042660454e-01 3.995637808065181096e-01 3.882525703906147818e-01 4.717698034212041147e-01
1.470000000000000000e+05 6.704968314991313072e-01 3.976131059350118679e-01 3.865251087373204331e-01 4.723588387793195009e-01
1.480000000000000000e+05 6.729782366488807899e-01 3.979001387295242886e-01 3.866916597675205125e-01 4.729667656105193130e-01
1.490000000000000000e+05 6.732558382765081451e-01 3.986411249282809099e-01 3.874669600362730670e-01 4.729848844262178886e-01
1.500000000000000000e+05 6.768061996045039441e-01 3.982371593891733119e-01 3.870138612969013514e-01 4.745357236982600257e-01
