# step, loss_components...
0.000000000000000000e+00 1.816885864257812500e+03 2.630828247070312500e+02 2.747990563511848450e-02 4.421003907918930054e-02 2.748072380200028419e-03 6.574781984090805054e-02 3.630822058767080307e-03 8.808799088001251221e-03 4.588808224070817232e-04 1.111389882862567902e-02 3.576407674700021744e-03 7.568097114562988281e-02 3.333467102050781250e+01
1.000000000000000000e+03 4.182215332984924316e-01 8.758908510208129883e-02 6.919663399457931519e-02 6.115120649337768555e-02 1.472361534833908081e-01 3.881677053868770599e-03 7.543016690760850906e-03 8.982469327747821808e-03 3.568876907229423523e-02 1.186861936002969742e-02 3.899272903800010681e-02 3.691766038537025452e-02 2.437713928520679474e-02
2.000000000000000000e+03 8.477188646793365479e-02 1.774266734719276428e-02 2.297913096845149994e-02 1.667515933513641357e-02 4.052234813570976257e-02 2.470139879733324051e-03 4.137078765779733658e-03 4.721885081380605698e-03 1.080392021685838699e-02 1.546750310808420181e-03 2.062921598553657532e-02 1.845025457441806793e-02 2.679203869774937630e-03
3.000000000000000000e+03 3.038311190903186798e-02 5.146724637597799301e-03 4.077863413840532303e-03 2.790756290778517723e-03 6.626161746680736542e-03 8.067421149462461472e-04 1.277662464417517185e-03 1.151890028268098831e-03 2.097895136103034019e-03 1.780134334694594145e-04 5.268222652375698090e-03 1.157259847968816757e-02 4.664121661335229874e-04
4.000000000000000000e+03 1.761299930512905121e-02 3.183256369084119797e-03 2.421864541247487068e-03 1.737804268486797810e-03 3.164345631375908852e-03 8.640203159302473068e-04 5.518476245924830437e-04 5.691066035069525242e-04 6.043957546353340149e-04 2.190176601288840175e-04 1.996865728870034218e-03 8.515592664480209351e-03 2.699255419429391623e-04
5.000000000000000000e+03 4.420877993106842041e-02 1.019249763339757919e-02 6.526187062263488770e-03 4.284628666937351227e-03 2.194016473367810249e-03 1.098428154364228249e-03 4.699882119894027710e-04 3.266799030825495720e-04 3.010918444488197565e-04 1.830765540944412351e-04 1.168032409623265266e-03 7.733074016869068146e-03 6.566718802787363529e-04
6.000000000000000000e+03 7.721671834588050842e-03 1.589303137734532356e-03 1.079089008271694183e-03 8.334422600455582142e-04 1.323123229667544365e-03 7.305461331270635128e-04 4.246254975441843271e-04 1.979794324142858386e-04 1.798203302314504981e-04 1.846836530603468418e-04 7.615314098075032234e-04 4.797863774001598358e-03 1.653242361498996615e-04
7.000000000000000000e+03 1.394339837133884430e-02 3.501695115119218826e-03 2.916027093306183815e-03 2.207976067438721657e-03 1.071015140041708946e-03 7.205067668110132217e-04 3.737091028597205877e-04 1.044902019202709198e-04 1.285068428842350841e-04 1.568109582876786590e-04 5.908856983296573162e-04 4.277155268937349319e-03 4.187068552710115910e-04
8.000000000000000000e+03 1.562882587313652039e-02 3.715537721291184425e-03 3.821354126557707787e-03 1.844592741690576077e-03 8.182893507182598114e-04 5.477678496390581131e-04 3.462714375928044319e-04 6.436003604903817177e-05 9.035628318088129163e-05 1.324456534348428249e-04 5.730056436732411385e-04 3.968014847487211227e-03 4.688164044637233019e-04
9.000000000000000000e+03 1.030158065259456635e-02 2.812794875353574753e-03 2.010878873988986015e-03 1.125547802075743675e-03 6.461024750024080276e-04 6.102772313170135021e-04 2.802858361974358559e-04 2.861178654711693525e-05 7.680521957809105515e-05 1.165753346867859364e-04 4.428005777299404144e-04 2.813414437696337700e-03 3.985841758549213409e-04
1.000000000000000000e+04 1.113628409802913666e-02 3.257900942116975784e-03 2.635449171066284180e-03 1.126827788539230824e-03 6.048518698662519455e-04 4.681875579990446568e-04 2.480343391653150320e-04 1.750689443724695593e-05 5.480294930748641491e-05 1.046301040332764387e-04 3.161263302899897099e-04 2.936867531388998032e-03 2.737100585363805294e-04
1.100000000000000000e+04 1.796297915279865265e-02 2.842877991497516632e-03 2.232923172414302826e-03 1.163500011898577213e-03 5.072907661087810993e-04 5.852403701283037663e-04 2.089201007038354874e-04 8.907783922040835023e-06 4.897656617686152458e-05 7.901728531578555703e-05 3.946567012462764978e-04 1.884769066236913204e-03 2.932369825430214405e-04
1.200000000000000000e+04 1.075432077050209045e-02 5.936244502663612366e-03 1.028542593121528625e-02 9.045572951436042786e-03 5.228329100646078587e-04 3.149267868138849735e-04 1.874707377282902598e-04 1.149263789557153359e-05 4.238109613652341068e-05 1.119678054237738252e-04 2.477728994563221931e-04 2.950946800410747528e-03 1.976477680727839470e-03
1.300000000000000000e+04 5.318698938935995102e-03 2.677371725440025330e-03 5.495826713740825653e-03 4.614859819412231445e-03 4.388864908833056688e-04 3.058159782085567713e-04 1.557238574605435133e-04 5.113723545946413651e-06 3.168433977407403290e-05 8.420473750447854400e-05 2.241806505480781198e-04 2.082877093926072121e-03 8.622833993285894394e-04
1.400000000000000000e+04 4.443731624633073807e-03 2.230102894827723503e-03 5.753213074058294296e-03 5.763030145317316055e-03 3.756721271201968193e-04 4.719892458524554968e-04 2.050499169854447246e-04 1.424765832780394703e-05 4.814587737200781703e-05 5.437925210571847856e-05 2.316001337021589279e-04 1.807791762985289097e-03 9.402725263498723507e-04
1.500000000000000000e+04 3.340512979775667191e-03 9.637910989113152027e-04 8.580376743339002132e-04 3.660836373455822468e-04 3.447059425525367260e-04 3.016956325154751539e-04 1.187731977552175522e-04 2.542588163123582490e-06 1.629289727134164423e-05 5.408432480180636048e-05 1.892631407827138901e-04 1.314552268013358116e-03 6.686290726065635681e-05
1.600000000000000000e+04 1.449548755772411823e-03 3.806647437158972025e-04 3.569864202290773392e-04 2.125099417753517628e-04 3.006602055393159389e-04 2.727595274336636066e-04 1.056583278113976121e-04 1.321522972830280196e-06 1.724054709484335035e-05 4.450920823728665709e-05 1.636725064599886537e-04 9.719374938867986202e-04 3.382619979674927890e-05
1.700000000000000000e+04 1.457665581256151199e-03 3.969878016505390406e-04 3.756287915166467428e-04 1.994234917219728231e-04 2.767399128060787916e-04 2.397704811301082373e-04 9.501109889242798090e-05 1.172051725006895140e-06 1.582802542543504387e-05 3.964063216699287295e-05 1.496844051871448755e-04 8.937291568145155907e-04 4.083131352672353387e-05
1.800000000000000000e+04 2.159770950675010681e-02 5.885646212846040726e-03 2.754665166139602661e-02 3.029064089059829712e-02 3.669111465569585562e-04 7.345842896029353142e-04 3.491005336400121450e-04 5.755878009949810803e-05 1.521668018540367484e-04 3.904394179699011147e-05 1.910592400236055255e-04 1.323518110439181328e-03 7.381929084658622742e-03
1.900000000000000000e+04 1.363703515380620956e-03 3.255532647017389536e-04 2.968320332001894712e-04 1.929638237925246358e-04 2.388931607129052281e-04 2.136973635060712695e-04 7.884479418862611055e-05 1.811250740502146073e-06 1.294506455451482907e-05 3.043395190616138279e-05 1.287412596866488457e-04 7.375936256721615791e-04 3.031118285434786230e-05
2.000000000000000000e+04 2.190953120589256287e-02 4.992260131984949112e-03 3.099916502833366394e-03 1.663023256696760654e-03 2.666997315827757120e-04 2.380438818363472819e-04 5.560955833061598241e-05 3.324395720483153127e-06 1.741322193993255496e-05 3.255285628256388009e-05 2.957343531306833029e-04 9.442261653020977974e-04 8.882458205334842205e-04
2.100000000000000000e+04 1.425056718289852142e-02 5.441386252641677856e-03 4.682606086134910583e-03 2.148347441107034683e-03 3.203109081368893385e-04 1.148001683759503067e-04 5.524036532733589411e-05 2.130494294760865159e-06 1.313508710154565051e-05 3.550048859324306250e-05 1.247525069629773498e-04 2.354605123400688171e-03 3.241952508687973022e-04
2.200000000000000000e+04 3.766985144466161728e-03 6.921571912243962288e-04 6.646893452852964401e-04 2.915123768616467714e-04 2.130750799551606178e-04 1.469163398724049330e-04 5.781671643489971757e-05 3.124029717582743615e-06 1.103407612390583381e-05 2.397323441982734948e-05 1.076071275747381151e-04 6.615475285798311234e-04 3.051798557862639427e-05
2.300000000000000000e+04 2.719182986766099930e-03 8.356724283657968044e-04 3.630874445661902428e-03 4.178273491561412811e-03 2.108554035658016801e-04 1.969338918570429087e-04 9.226503607351332903e-05 1.112189420382492244e-05 3.079664747929200530e-05 2.055550248769577593e-05 1.185337823699228466e-04 5.724530201405286789e-04 8.912579505704343319e-04
2.400000000000000000e+04 9.148232638835906982e-04 2.122080477420240641e-04 2.600757579784840345e-04 1.389419194310903549e-04 1.912270527100190520e-04 1.223011495312675834e-04 5.318529292708262801e-05 1.769230834725021850e-06 9.285856322094332427e-06 2.096893695124890655e-05 8.980852726381272078e-05 5.069901817478239536e-04 2.782917908916715533e-05
2.500000000000000000e+04 6.875563412904739380e-03 1.641682465560734272e-03 1.214774674735963345e-03 5.972120561636984348e-04 2.180729934480041265e-04 1.455330639146268368e-04 5.183110988582484424e-05 2.481800947862211615e-06 8.464252459816634655e-06 2.008557930821552873e-05 8.805635297903791070e-05 9.647365077398717403e-04 1.235306845046579838e-04
2.600000000000000000e+04 5.325136333703994751e-02 2.078294008970260620e-02 1.531189028173685074e-02 6.217635236680507660e-03 6.334173958748579025e-04 7.259006815729662776e-05 3.899867078871466219e-05 2.318030738024390303e-06 1.035683271766174585e-05 3.712750913109630346e-05 2.277556050103157759e-04 7.797811180353164673e-03 1.116960891522467136e-03
2.700000000000000000e+04 5.549704656004905701e-03 5.600932054221630096e-04 5.726281669922173023e-04 1.971326273633167148e-04 1.961854723049327731e-04 1.350308011751621962e-04 3.857840056298300624e-05 1.767781327544071246e-06 1.665349373070057482e-05 1.915302163979504257e-05 9.101108298636972904e-05 4.612407647073268890e-04 6.670397851848974824e-05
2.800000000000000000e+04 2.795201726257801056e-03 8.087828755378723145e-04 7.304344326257705688e-04 3.803560975939035416e-04 1.800650061341002584e-04 1.069855934474617243e-04 4.504049138631671667e-05 2.634566953929606825e-06 9.382325515616685152e-06 1.601192161615472287e-05 7.786034257151186466e-05 6.616765167564153671e-04 4.217630339553579688e-05
2.900000000000000000e+04 7.505969260819256306e-04 1.717141713015735149e-04 1.826187799451872706e-04 9.855130338110029697e-05 1.634232467040419579e-04 8.866495045367628336e-05 4.108789653400890529e-05 1.407850618306838442e-06 7.821033250365871936e-06 1.539453660370782018e-05 6.636421312578022480e-05 3.874897956848144531e-04 1.667705146246589720e-05
3.000000000000000000e+04 1.655734144151210785e-02 6.032144650816917419e-03 4.467240534722805023e-03 2.024881076067686081e-03 3.021028824150562286e-04 6.744144775439053774e-05 3.604652374633587897e-05 2.365014097449602559e-06 9.672990927356295288e-06 1.821604564611334354e-05 9.595964365871623158e-05 2.446123864501714706e-03 4.852753190789371729e-04
3.100000000000000000e+04 1.039979979395866394e-03 2.499160764273256063e-04 2.714735455811023712e-04 1.892696163849905133e-04 1.605990546522662044e-04 9.939537994796410203e-05 4.383535997476428747e-05 2.041267180175054818e-06 7.262997314683161676e-06 1.250191962753888220e-05 6.089750240789726377e-05 3.979136236011981964e-04 1.953953506017569453e-05
3.200000000000000000e+04 3.865592647343873978e-03 2.212614985182881355e-03 1.566551742143929005e-03 7.818768499419093132e-04 1.819549361243844032e-04 7.129305595299229026e-05 2.882802073145285249e-05 1.332172132606501691e-06 7.239641945488983765e-06 1.524523759144358337e-05 8.227924263337627053e-05 8.037617662921547890e-04 2.419603260932490230e-04
3.300000000000000000e+04 2.337368438020348549e-03 5.474656936712563038e-04 4.982901737093925476e-04 1.811180700315162539e-04 1.571766770211979747e-04 5.614660403807647526e-05 3.219865538994781673e-05 1.143590225183288567e-06 5.984857125440612435e-06 1.329471251665381715e-05 5.357103145797736943e-05 4.328764043748378754e-04 2.827628850354813039e-05
3.400000000000000000e+04 3.847004100680351257e-02 1.444590464234352112e-02 1.005579717457294464e-02 4.224921111017465591e-03 4.749048675876110792e-04 4.195604196866042912e-05 2.833123653545044363e-05 2.376513066337793134e-06 7.190919404820306227e-06 2.351512921450193971e-05 1.286840415559709072e-04 4.981364589184522629e-03 7.828654488548636436e-04
3.500000000000000000e+04 1.794965122826397419e-03 5.470984033308923244e-04 4.214698274154216051e-04 1.983476686291396618e-04 1.476262550568208098e-04 5.696308653568848968e-05 3.126047522528097034e-05 1.287698864871344995e-06 5.352208518161205575e-06 1.172090742329601198e-05 4.967388304066844285e-05 4.212702624499797821e-04 5.971335485810413957e-05
3.600000000000000000e+04 6.313329213298857212e-04 1.496210024924948812e-04 1.567504950799047947e-04 8.071785123320296407e-05 1.357932778773829341e-04 6.035637125023640692e-05 3.005025610036682338e-05 9.105957587962620892e-07 5.075048647995572537e-06 1.094336857931921259e-05 4.646789966500364244e-05 2.844729751814156771e-04 1.324079130426980555e-05
3.700000000000000000e+04 1.353473681956529617e-02 3.700857283547520638e-03 2.851406810805201530e-03 1.281745266169309616e-03 2.373990428168326616e-04 5.334740490070544183e-05 2.955232412205077708e-05 2.933941914307069965e-06 5.674424755852669477e-06 1.261323450307827443e-05 5.053158383816480637e-05 1.470274291932582855e-03 2.839886001311242580e-04
3.800000000000000000e+04 9.726225398480892181e-04 3.781221166718751192e-04 5.213443655520677567e-04 3.331607149448245764e-04 1.345636846963316202e-04 4.275141691323369741e-05 2.602277345431502908e-05 8.869565135682933033e-07 5.192888238525483757e-06 1.106802210415480658e-05 4.208667451166547835e-05 3.205935645382851362e-04 4.646441084332764149e-05
3.900000000000000000e+04 6.377351819537580013e-04 1.648227771511301398e-04 1.459489867556840181e-04 7.290168286999687552e-05 1.262187433894723654e-04 5.138585038366727531e-05 2.687612868612632155e-05 8.204854111681925133e-07 4.334630830271635205e-06 9.327684892923571169e-06 4.049872222822159529e-05 2.514738007448613644e-04 1.326080109720351174e-05
4.000000000000000000e+04 9.001854341477155685e-04 3.671444428618997335e-04 3.029413928743451834e-04 2.300077758263796568e-04 1.261701108887791634e-04 4.453047222341410816e-05 2.422900979581754655e-05 1.655641199249657802e-06 4.008806627098238096e-06 1.008993785944767296e-05 3.858799027511849999e-05 2.546809555497020483e-04 8.330129639944061637e-05
4.100000000000000000e+04 1.013342756778001785e-03 1.224772771820425987e-03 4.020296910312026739e-04 4.211704363115131855e-04 1.308175851590931416e-04 3.843063677777536213e-05 2.656020660651847720e-05 2.480356215528445318e-06 5.530504040507366881e-06 9.443816452403552830e-06 3.855058821500279009e-05 2.870956668630242348e-04 3.211275325156748295e-04
4.200000000000000000e+04 2.539453841745853424e-02 1.305119413882493973e-02 8.037378080189228058e-03 4.471525549888610840e-03 2.929462352767586708e-04 7.358595030382275581e-05 4.045086461701430380e-05 4.690315563493641093e-06 3.987654508819105104e-06 1.510599577159155160e-05 2.123150625266134739e-04 3.434131853282451630e-03 8.946879534050822258e-04
4.300000000000000000e+04 1.095119747333228588e-03 3.492599353194236755e-04 2.910215989686548710e-04 1.179149330710060894e-04 1.204803193104453385e-04 3.851887959172017872e-05 2.337809382879640907e-05 6.631119617850345094e-07 4.004577476734993979e-06 7.910750355222262442e-06 3.484222179395146668e-05 2.886840375140309334e-04 1.829812390496954322e-05
4.400000000000000000e+04 6.741118850186467171e-04 1.770252129063010216e-04 1.515798358013853431e-04 8.443310798611491919e-05 1.131138560594990849e-04 4.764273035107180476e-05 2.458390008541755378e-05 7.528058745265298057e-07 4.067791451234370470e-06 7.204745998024009168e-06 3.285150523879565299e-05 2.187055215472355485e-04 9.056524504558183253e-06
4.500000000000000000e+04 1.420724089257419109e-03 4.013500874862074852e-04 3.312759508844465017e-04 1.423316862201318145e-04 1.171105905086733401e-04 3.435128382989205420e-05 2.249463796033523977e-05 7.599626883347809780e-07 3.957649823860265315e-06 7.183439720392925665e-06 3.201471918146125972e-05 2.798894420266151428e-04 2.233753912150859833e-05
4.600000000000000000e+04 2.069115638732910156e-02 1.277572708204388618e-03 4.662121180444955826e-03 1.720631262287497520e-03 1.440382329747080803e-04 1.085942058125510812e-04 2.384216531936544925e-05 3.191960558979189955e-06 6.279097306105541065e-06 6.322358331090072170e-06 3.529968962538987398e-04 2.518010733183473349e-04 1.582520781084895134e-05
4.700000000000000000e+04 6.312577752396464348e-04 1.534771145088598132e-04 1.423150388291105628e-04 7.947572157718241215e-05 1.056687979144044220e-04 3.839934652205556631e-05 2.219147791038267314e-05 5.349300522539124358e-07 3.564996632121619768e-06 6.352719083224656060e-06 2.959289668069686741e-05 1.906483230413869023e-04 1.078622517525218427e-05
4.800000000000000000e+04 8.388355374336242676e-03 2.713097259402275085e-03 1.853461842983961105e-03 8.173728128895163536e-04 1.584333513164892793e-04 5.293596768751740456e-05 2.560761276981793344e-05 9.125268434218014590e-07 5.896183211007155478e-06 1.163896376965567470e-05 4.522659219219349325e-05 1.022299169562757015e-03 1.319478033110499382e-04
4.900000000000000000e+04 1.998462015762925148e-03 2.497300272807478905e-03 1.263978541828691959e-03 2.247983589768409729e-03 1.328888611169531941e-04 6.285837298491969705e-05 2.767855039564892650e-05 1.246219744643894956e-05 2.410657907603308558e-05 7.095322416716953740e-06 3.512557668727822602e-05 2.073661016765981913e-04 1.149029121734201908e-03
5.000000000000000000e+04 3.494674339890480042e-03 9.782350389286875725e-04 7.895273156464099884e-04 4.074295866303145885e-04 1.156796060968190432e-04 5.218588194111362100e-05 2.448043778713326901e-05 8.062996244007081259e-07 3.341570845805108547e-06 5.781048912467667833e-06 2.827655407600104809e-05 4.477731126826256514e-04 6.739125819876790047e-05
