# step train_loss_terms test_loss_terms
0.000000000000000000e+00 1.626600921154022217e-01 1.012895479798316956e-01 1.198781728744506836e-01 1.234939545392990112e-01 3.390617370605468750e-01 1.999344443902373314e-03 1.787920296192169189e-02 8.673490583896636963e-02 2.411027401685714722e-01 7.459236681461334229e-02 2.328052371740341187e-01 1.626600921154022217e-01 1.012895479798316956e-01 1.198781728744506836e-01 1.234939545392990112e-01 3.390617370605468750e-01 1.999344443902373314e-03 1.787920296192169189e-02 8.673490583896636963e-02 2.411027401685714722e-01 7.459236681461334229e-02 2.328052371740341187e-01
1.000000000000000000e+03 1.386551652103662491e-03 1.581916119903326035e-03 7.570395828224718571e-04 6.552409613505005836e-04 1.676614774623885751e-04 2.012158802244812250e-05 1.445883244741708040e-04 4.857510430156253278e-05 1.727715243760030717e-05 1.430273841833695769e-04 2.682735612324904650e-06 1.386551652103662491e-03 1.581916119903326035e-03 7.570395828224718571e-04 6.552409613505005836e-04 1.676614774623885751e-04 2.012158802244812250e-05 1.445883244741708040e-04 4.857510430156253278e-05 1.727715243760030717e-05 1.430273841833695769e-04 2.682735612324904650e-06
2.000000000000000000e+03 5.409034783951938152e-04 5.519615951925516129e-04 3.398064291104674339e-04 2.227270160801708698e-04 6.552715785801410675e-05 2.602626045700162649e-05 1.963014256034512073e-05 1.501670976722380146e-05 8.143818376993294805e-06 3.549589018803089857e-05 6.738085289725859184e-08 5.409034783951938152e-04 5.519615951925516129e-04 3.398064291104674339e-04 2.227270160801708698e-04 6.552715785801410675e-05 2.602626045700162649e-05 1.963014256034512073e-05 1.501670976722380146e-05 8.143818376993294805e-06 3.549589018803089857e-05 6.738085289725859184e-08
3.000000000000000000e+03 4.461023781914263964e-04 4.154050257056951523e-04 8.309432450914755464e-05 1.563886035000905395e-04 3.643244781414978206e-05 1.626284392841625959e-05 6.492150987469358370e-06 2.469908577040769160e-05 1.097623680834658444e-05 2.150678665202576667e-05 6.459436008299235255e-08 4.461023781914263964e-04 4.154050257056951523e-04 8.309432450914755464e-05 1.563886035000905395e-04 3.643244781414978206e-05 1.626284392841625959e-05 6.492150987469358370e-06 2.469908577040769160e-05 1.097623680834658444e-05 2.150678665202576667e-05 6.459436008299235255e-08
4.000000000000000000e+03 3.501645114738494158e-04 3.278957447037100792e-04 4.213748979964293540e-05 1.060344948200508952e-04 1.728057213767897338e-05 8.600144610682036728e-06 4.159627223998541012e-06 1.625222648726776242e-05 1.573468034621328115e-05 1.498152141721220687e-05 1.864820298180802638e-09 3.501645114738494158e-04 3.278957447037100792e-04 4.213748979964293540e-05 1.060344948200508952e-04 1.728057213767897338e-05 8.600144610682036728e-06 4.159627223998541012e-06 1.625222648726776242e-05 1.573468034621328115e-05 1.498152141721220687e-05 1.864820298180802638e-09
5.000000000000000000e+03 3.019536379724740982e-04 2.794118481688201427e-04 2.289008261868730187e-05 5.955504093435592949e-05 1.533579052193090320e-05 5.054199846199480817e-06 6.097882305766688660e-06 1.157331917056581005e-05 1.791947397578042001e-05 1.275277372769778594e-05 2.393508111708797514e-07 3.019536379724740982e-04 2.794118481688201427e-04 2.289008261868730187e-05 5.955504093435592949e-05 1.533579052193090320e-05 5.054199846199480817e-06 6.097882305766688660e-06 1.157331917056581005e-05 1.791947397578042001e-05 1.275277372769778594e-05 2.393508111708797514e-07
6.000000000000000000e+03 2.972455404233187437e-04 3.271420137025415897e-04 2.190885134041309357e-04 2.627905632834881544e-04 1.928784513438586146e-05 9.397701433044858277e-06 7.422064754791790619e-06 1.201637041958747432e-05 2.744534867815673351e-05 1.450136187486350536e-05 6.710549496347084641e-05 2.972455404233187437e-04 3.271420137025415897e-04 2.190885134041309357e-04 2.627905632834881544e-04 1.928784513438586146e-05 9.397701433044858277e-06 7.422064754791790619e-06 1.201637041958747432e-05 2.744534867815673351e-05 1.450136187486350536e-05 6.710549496347084641e-05
7.000000000000000000e+03 3.965157666243612766e-04 6.666733534075319767e-04 8.462931145913898945e-04 8.793032029643654823e-04 1.190716920973500237e-05 4.123547842027619481e-05 8.559930392948444933e-06 3.614741217461414635e-05 8.491102926200255752e-05 4.626366353477351367e-05 2.813940518535673618e-04 3.965157666243612766e-04 6.666733534075319767e-04 8.462931145913898945e-04 8.793032029643654823e-04 1.190716920973500237e-05 4.123547842027619481e-05 8.559930392948444933e-06 3.614741217461414635e-05 8.491102926200255752e-05 4.626366353477351367e-05 2.813940518535673618e-04
8.000000000000000000e+03 1.698635169304907322e-04 1.795069692889228463e-04 1.949898432940244675e-05 4.237820394337177277e-05 5.380196853366214782e-06 1.099688233807682991e-06 6.402460257959319279e-06 3.206491783203091472e-06 6.364651198964565992e-06 8.093585165624972433e-06 1.188959153353152942e-09 1.698635169304907322e-04 1.795069692889228463e-04 1.949898432940244675e-05 4.237820394337177277e-05 5.380196853366214782e-06 1.099688233807682991e-06 6.402460257959319279e-06 3.206491783203091472e-06 6.364651198964565992e-06 8.093585165624972433e-06 1.188959153353152942e-09
9.000000000000000000e+03 1.160689207608811557e-04 1.183431668323464692e-04 1.480710125179030001e-05 3.121819827356375754e-05 4.962027105648303404e-06 1.122747903536946978e-06 3.682423766804276966e-06 1.483838559579453431e-06 4.442706540430663154e-06 7.414012543449643999e-06 5.653725931864528320e-09 1.160689207608811557e-04 1.183431668323464692e-04 1.480710125179030001e-05 3.121819827356375754e-05 4.962027105648303404e-06 1.122747903536946978e-06 3.682423766804276966e-06 1.483838559579453431e-06 4.442706540430663154e-06 7.414012543449643999e-06 5.653725931864528320e-09
1.000000000000000000e+04 9.345290891360491514e-05 8.050197357079014182e-05 1.603732562216464430e-05 2.176337329728994519e-05 7.185115919128293172e-06 2.025943103944882751e-06 2.752569344011135399e-06 1.493100626248633489e-06 5.545275598706211895e-06 6.853487320768181235e-06 1.888466613308992237e-06 9.345290891360491514e-05 8.050197357079014182e-05 1.603732562216464430e-05 2.176337329728994519e-05 7.185115919128293172e-06 2.025943103944882751e-06 2.752569344011135399e-06 1.493100626248633489e-06 5.545275598706211895e-06 6.853487320768181235e-06 1.888466613308992237e-06
1.100000000000000000e+04 7.113780884537845850e-05 5.774516830570064485e-05 1.258493648492731154e-05 1.082942344510229304e-05 4.684310624725185335e-06 1.151979063251928892e-06 1.283162191612063907e-06 9.146468187282152940e-07 4.156802788202185184e-06 6.761781605746364221e-06 9.788436727831140161e-08 7.113780884537845850e-05 5.774516830570064485e-05 1.258493648492731154e-05 1.082942344510229304e-05 4.684310624725185335e-06 1.151979063251928892e-06 1.283162191612063907e-06 9.146468187282152940e-07 4.156802788202185184e-06 6.761781605746364221e-06 9.788436727831140161e-08
