# step K_rel_l2 mu_rel_l2 E_rel_l2 nu_rel_l2
3.000000000000000000e+04 1.879313476807522587e-01 2.594975471796219790e-01 2.320407847001489665e-01 2.490970725788357876e-01
3.100000000000000000e+04 1.875903595224461262e-01 2.629703790398731367e-01 2.351138260700258165e-01 2.513077612584079801e-01
3.200000000000000000e+04 1.839583773708603209e-01 2.638736933236494053e-01 2.364824558678263466e-01 2.498270213276986007e-01
3.300000000000000000e+04 1.841853358302510957e-01 2.632152253734074687e-01 2.366278189908575524e-01 2.487969917665998343e-01
3.400000000000000000e+04 1.856940343448648667e-01 2.638492587370396270e-01 2.367909863145537253e-01 2.494310730503112583e-01
3.500000000000000000e+04 1.838699169672122768e-01 2.639185293181152692e-01 2.368099941155187571e-01 2.493550049306726968e-01
3.600000000000000000e+04 1.831646695643260880e-01 2.652396750329186204e-01 2.379069281776615419e-01 2.497370646915490766e-01
3.700000000000000000e+04 1.842006251128355809e-01 2.645392266965254646e-01 2.367547874677935760e-01 2.493366156848890736e-01
3.800000000000000000e+04 1.843431003086925257e-01 2.652175955871868829e-01 2.373555429835984831e-01 2.502714538560490420e-01
3.900000000000000000e+04 1.820133356673123426e-01 2.651242436906331434e-01 2.371493639812550791e-01 2.492230350491666802e-01
4.000000000000000000e+04 1.792238604186104922e-01 2.642453639934667087e-01 2.359446054997790254e-01 2.482862459181073844e-01
4.100000000000000000e+04 1.795616558554408437e-01 2.649076296083744952e-01 2.357543912334910674e-01 2.491403220760096682e-01
4.200000000000000000e+04 1.790245767992533765e-01 2.633656599969929069e-01 2.344733971631983160e-01 2.475273611501438431e-01
4.300000000000000000e+04 1.778454854918229966e-01 2.653805418966870278e-01 2.349164810396960068e-01 2.491923798673824353e-01
4.400000000000000000e+04 1.795337883511801957e-01 2.617040197897454457e-01 2.320701480055823995e-01 2.475384874165003357e-01
4.500000000000000000e+04 1.774820106658813734e-01 2.591628522215900232e-01 2.297438838482907530e-01 2.451907486331100228e-01
4.600000000000000000e+04 1.752697849646938089e-01 2.596475107750318423e-01 2.295775599124868782e-01 2.452403918701519525e-01
4.700000000000000000e+04 1.748995118438856633e-01 2.577656648956866414e-01 2.277067562762878361e-01 2.439580317232638296e-01
4.800000000000000000e+04 1.740902257584264479e-01 2.578189205187915722e-01 2.272891069721686697e-01 2.440827965746466266e-01
4.900000000000000000e+04 1.722779572307335527e-01 2.567383818839420462e-01 2.262130883039193130e-01 2.425179528874856494e-01
5.000000000000000000e+04 1.719542813293952754e-01 2.544861901015234018e-01 2.244757253349490278e-01 2.414375653812630418e-01
5.100000000000000000e+04 1.706621649293759702e-01 2.534880813974056957e-01 2.231874642439767020e-01 2.404608298633544305e-01
5.200000000000000000e+04 1.681445526666834056e-01 2.527947279229076361e-01 2.225084065803493161e-01 2.390329396978383147e-01
5.300000000000000000e+04 1.650989578516632583e-01 2.518981257906338644e-01 2.221773256600756419e-01 2.374208480115315989e-01
5.400000000000000000e+04 1.681747459033983705e-01 2.510320227327307863e-01 2.204827699847959899e-01 2.380101731161667067e-01
5.500000000000000000e+04 1.650808749377874751e-01 2.487435323415292387e-01 2.191410054540702812e-01 2.353936268282334210e-01
5.600000000000000000e+04 1.620663128250427465e-01 2.489186959443342451e-01 2.190147182603229825e-01 2.344605271361916154e-01
5.700000000000000000e+04 1.652192904231471748e-01 2.484340668301534272e-01 2.178120263378526822e-01 2.355288998200640027e-01
5.800000000000000000e+04 1.632588906283622132e-01 2.468680453425547705e-01 2.166490532252842438e-01 2.338027445871687371e-01
5.900000000000000000e+04 1.608689459395095667e-01 2.471389159827915571e-01 2.169078272897961013e-01 2.332867833013216874e-01
6.000000000000000000e+04 1.612442558536804071e-01 2.454964554540697008e-01 2.156526765617951258e-01 2.325488954978190692e-01
6.100000000000000000e+04 1.600908989822832917e-01 2.440235209096759950e-01 2.142914273318722862e-01 2.312764833147739618e-01
6.200000000000000000e+04 1.581608025180572807e-01 2.429884953722948049e-01 2.136900132423182608e-01 2.291322431703862739e-01
6.300000000000000000e+04 1.575767821991374829e-01 2.424970216299371373e-01 2.129639016197906187e-01 2.290733666775832400e-01
6.400000000000000000e+04 1.569775689297466803e-01 2.409494585589702365e-01 2.116389193649468037e-01 2.277666678230403086e-01
6.500000000000000000e+04 1.558946308333133413e-01 2.417804994570512955e-01 2.123445697823735101e-01 2.280248126556583266e-01
6.600000000000000000e+04 1.564193518555126450e-01 2.403370483325246998e-01 2.106721785201665920e-01 2.275058186895717594e-01
6.700000000000000000e+04 1.547883803654145629e-01 2.389853741040896262e-01 2.097112512919300509e-01 2.258556543105764702e-01
6.800000000000000000e+04 1.517574005081844257e-01 2.384702311959075449e-01 2.095766070244012291e-01 2.241832180824335774e-01
6.900000000000000000e+04 1.542333972978477963e-01 2.370614448011797715e-01 2.083275878450986385e-01 2.245259302659347034e-01
7.000000000000000000e+04 1.504503251071126479e-01 2.362841011151182447e-01 2.075712272489922405e-01 2.221399063090747084e-01
7.100000000000000000e+04 1.509723901153256220e-01 2.361482978042376835e-01 2.073624593705317154e-01 2.224621623882850063e-01
7.200000000000000000e+04 1.498341436240164803e-01 2.355785303473153236e-01 2.066848324016006266e-01 2.216382778177354573e-01
7.300000000000000000e+04 1.495951986973610148e-01 2.364749264047622812e-01 2.070968497646931139e-01 2.219840226814761286e-01
7.400000000000000000e+04 1.489769942398815050e-01 2.342172589198021904e-01 2.054808006221925387e-01 2.201801574319973143e-01
7.500000000000000000e+04 1.489746822691576655e-01 2.345066615748231387e-01 2.057389161129553334e-01 2.206370104278256028e-01
7.600000000000000000e+04 1.464537671911453065e-01 2.328557078193098095e-01 2.046105521863733623e-01 2.183139773643483772e-01
7.700000000000000000e+04 1.448516265264427894e-01 2.334480404697699685e-01 2.051048231397828436e-01 2.180770999262763299e-01
7.800000000000000000e+04 1.460744938985907571e-01 2.322053356658361767e-01 2.037403037505541858e-01 2.176870431614562340e-01
7.900000000000000000e+04 1.456662108781441312e-01 2.307863044082888726e-01 2.025541897190092089e-01 2.167437443919209838e-01
8.000000000000000000e+04 1.441827651389961662e-01 2.307283532230583467e-01 2.026152326927176672e-01 2.159651568606178740e-01
8.100000000000000000e+04 1.441576499808353562e-01 2.299870579120615044e-01 2.019751898463637563e-01 2.153554722338651695e-01
8.200000000000000000e+04 1.424858336746160359e-01 2.310678762198902780e-01 2.029308711940472354e-01 2.155658475236020000e-01
8.300000000000000000e+04 1.422026034992145416e-01 2.295503559147490102e-01 2.015966234878369678e-01 2.144596725771260870e-01
8.400000000000000000e+04 1.404946076035131497e-01 2.292516651728902510e-01 2.014978374254739468e-01 2.136739572814383425e-01
8.500000000000000000e+04 1.402546305470702415e-01 2.282862782073468988e-01 2.004938076808316372e-01 2.129174291185017276e-01
8.600000000000000000e+04 1.395534015694898100e-01 2.275755702885037257e-01 2.000541983485963626e-01 2.120904732348433408e-01
8.700000000000000000e+04 1.413535322508825132e-01 2.271961865323108010e-01 1.994620042915295766e-01 2.125452207392951320e-01
8.800000000000000000e+04 1.389336833216553713e-01 2.263192792656296970e-01 1.988402879629520004e-01 2.112648308687409549e-01
8.900000000000000000e+04 1.375103212978663891e-01 2.266788945580775205e-01 1.992494666460915276e-01 2.103510862442151130e-01
9.000000000000000000e+04 1.391462882961356229e-01 2.247362566048176358e-01 1.975658569207104920e-01 2.099289062485776014e-01
9.100000000000000000e+04 1.359934620770666680e-01 2.241386248873818710e-01 1.973414422383492628e-01 2.081724048968524310e-01
9.200000000000000000e+04 1.354498324371616325e-01 2.242974349807149159e-01 1.974288508714608092e-01 2.079639612505802815e-01
9.300000000000000000e+04 1.353514360640932501e-01 2.240691187922184135e-01 1.970704050764406079e-01 2.080000829833695275e-01
9.400000000000000000e+04 1.347414611214521607e-01 2.234663940826338568e-01 1.967004001766519128e-01 2.072371417641302171e-01
9.500000000000000000e+04 1.338826328061963056e-01 2.235721987865802729e-01 1.967384384880215831e-01 2.069480133703389402e-01
9.600000000000000000e+04 1.338059386821249530e-01 2.218866097405290949e-01 1.953392872033668237e-01 2.058169202231688311e-01
9.700000000000000000e+04 1.310896758396782047e-01 2.229683112261871547e-01 1.963489943079150535e-01 2.053193481831053768e-01
9.800000000000000000e+04 1.328895175247304383e-01 2.211194373191346652e-01 1.944974028576376412e-01 2.048731385427674245e-01
9.900000000000000000e+04 1.316559435262542044e-01 2.211539548526285925e-01 1.948290742233415307e-01 2.046048718983945469e-01
1.000000000000000000e+05 1.298623083816570489e-01 2.214542794734714881e-01 1.949911969128149958e-01 2.038861266816267837e-01
1.010000000000000000e+05 1.277334099586413807e-01 2.208180676045271573e-01 1.946328419555532763e-01 2.024925425040431382e-01
1.020000000000000000e+05 1.281413076506340287e-01 2.200323778879790526e-01 1.939542157712787485e-01 2.021886949870511097e-01
1.030000000000000000e+05 1.277653371733992460e-01 2.203159221300658166e-01 1.942222552871570862e-01 2.024922913903927368e-01
1.040000000000000000e+05 1.264961202929304196e-01 2.184731274304048121e-01 1.929292025044241632e-01 2.003483023596554502e-01
1.050000000000000000e+05 1.262781069583640281e-01 2.181174864381887069e-01 1.922391534720189199e-01 2.002215285990694149e-01
1.060000000000000000e+05 1.253857137824209156e-01 2.185501405371170491e-01 1.928375699155426004e-01 1.998794538579116153e-01
1.070000000000000000e+05 1.260927502102719699e-01 2.185539676410439003e-01 1.926783767437805772e-01 2.002417142732751676e-01
1.080000000000000000e+05 1.252069764266988960e-01 2.177841456861616398e-01 1.921287628860081920e-01 1.996972419298896351e-01
1.090000000000000000e+05 1.247291416203099718e-01 2.173059784897649893e-01 1.916393744621178175e-01 1.989310748660643169e-01
1.100000000000000000e+05 1.230495361746281741e-01 2.173817404278857723e-01 1.918776419026494984e-01 1.982873739978988359e-01
1.110000000000000000e+05 1.234861545981723735e-01 2.173137651742930443e-01 1.916680337749228913e-01 1.983229162376487220e-01
1.120000000000000000e+05 1.224426713830798902e-01 2.175749061387773631e-01 1.918507993450143112e-01 1.979522531732138546e-01
1.130000000000000000e+05 1.224590203189127868e-01 2.169570790883122990e-01 1.913679058208563044e-01 1.973997838258846060e-01
1.140000000000000000e+05 1.227066488975131764e-01 2.161230206659812414e-01 1.904427232505874201e-01 1.972679105265518207e-01
1.150000000000000000e+05 1.222574384905623229e-01 2.167987400231548845e-01 1.910548107767645609e-01 1.972833443578344836e-01
1.160000000000000000e+05 1.208716459910357949e-01 2.166278009542998706e-01 1.910756807517787481e-01 1.964641343644694393e-01
1.170000000000000000e+05 1.222832279735175803e-01 2.163220595094374754e-01 1.905301318836989943e-01 1.970064819000438561e-01
1.180000000000000000e+05 1.206782799157932740e-01 2.166364855362876984e-01 1.908607813246198104e-01 1.965409171921899401e-01
1.190000000000000000e+05 1.212004825413112302e-01 2.160923891149361120e-01 1.902893891142483085e-01 1.963185850294068280e-01
1.200000000000000000e+05 1.204354266576760646e-01 2.150725983951097819e-01 1.894950583350911155e-01 1.953470263159835241e-01
1.210000000000000000e+05 1.191380670383366119e-01 2.157982320192675940e-01 1.903124619049059718e-01 1.948851703635817445e-01
1.220000000000000000e+05 1.202985112009407609e-01 2.151196128948878739e-01 1.894635830517726882e-01 1.947947501330007103e-01
1.230000000000000000e+05 1.179340119517809093e-01 2.155606130243028218e-01 1.900601146118076068e-01 1.943311170686114753e-01
1.240000000000000000e+05 1.189371732965111006e-01 2.151477862676415553e-01 1.896398764315713470e-01 1.942125334763155908e-01
1.250000000000000000e+05 1.179594849149347008e-01 2.144496489132349804e-01 1.890113472711066611e-01 1.933367842787397373e-01
1.260000000000000000e+05 1.176615159261686916e-01 2.154468302806319957e-01 1.895992265346449490e-01 1.939832860299289807e-01
1.270000000000000000e+05 1.173278352467575780e-01 2.140026726138419821e-01 1.883941047021349402e-01 1.923250666976860368e-01
1.280000000000000000e+05 1.154090165206755753e-01 2.146848686084302515e-01 1.893449489391785812e-01 1.919715566272174045e-01
1.290000000000000000e+05 1.161839877311353353e-01 2.138608636937223695e-01 1.887807669758875817e-01 1.915230290147218462e-01
1.300000000000000000e+05 1.157836039439952003e-01 2.136730853675893327e-01 1.884669792938873378e-01 1.911311178721756543e-01
1.310000000000000000e+05 1.142749260719771731e-01 2.132711364178585534e-01 1.883448025087119115e-01 1.900995623127398337e-01
1.320000000000000000e+05 1.143632419774549963e-01 2.127693294948984626e-01 1.880325022950070368e-01 1.897453568506239363e-01
1.330000000000000000e+05 1.143984582458021371e-01 2.114699835528475735e-01 1.867275384111914960e-01 1.885574540691579704e-01
1.340000000000000000e+05 1.121140453872816606e-01 2.112210893209290896e-01 1.868382355746371348e-01 1.872335829042141575e-01
1.350000000000000000e+05 1.107586800738886018e-01 2.111207161606326876e-01 1.868261995716365698e-01 1.864825599251518085e-01
1.360000000000000000e+05 1.097569361873998173e-01 2.097766225418988273e-01 1.857657822884086762e-01 1.846625268198737735e-01
1.370000000000000000e+05 1.094129066866534050e-01 2.092835885187094846e-01 1.853610092365561568e-01 1.845163400424678080e-01
1.380000000000000000e+05 1.097633009877556493e-01 2.085953721952516771e-01 1.845698123600670038e-01 1.838697803419746257e-01
1.390000000000000000e+05 1.083602925633747882e-01 2.086256651947956120e-01 1.850146789275751713e-01 1.825945479594711096e-01
1.400000000000000000e+05 1.074096253396333162e-01 2.082421599420660741e-01 1.845462853806168757e-01 1.818593451403844041e-01
1.410000000000000000e+05 1.070627333989430940e-01 2.070930867076652970e-01 1.837686573943028978e-01 1.805561425605125003e-01
1.420000000000000000e+05 1.048161515375645864e-01 2.063631107925135710e-01 1.833183859801643112e-01 1.790085484494910173e-01
1.430000000000000000e+05 1.047600656049156032e-01 2.051654333382420259e-01 1.821573999435629199e-01 1.780454117015736470e-01
1.440000000000000000e+05 1.041696185578527140e-01 2.049793183303540989e-01 1.821960059909231988e-01 1.774395710453156583e-01
1.450000000000000000e+05 1.033443000563620956e-01 2.045550249815428212e-01 1.819027589970625691e-01 1.764795635598110368e-01
1.460000000000000000e+05 1.043547551182568006e-01 2.027136580860391113e-01 1.802322639730642162e-01 1.755962230034190663e-01
1.470000000000000000e+05 1.031584891711635615e-01 2.054823617022751570e-01 1.820068363588578930e-01 1.783906736544481342e-01
1.480000000000000000e+05 1.017997040677414838e-01 2.014150481255126135e-01 1.794437354557308628e-01 1.725210852405393014e-01
1.490000000000000000e+05 1.013847810123290755e-01 2.003006690601716044e-01 1.785077318374813093e-01 1.713029715552859822e-01
1.500000000000000000e+05 9.919324607294686957e-02 2.002458089973435107e-01 1.786486325556264632e-01 1.698290116931375493e-01
