# step K_rel_l2 mu_rel_l2 E_rel_l2 nu_rel_l2
2.400000000000000000e+04 5.986536623817797498e-01 3.202336570591831633e-01 2.977399429429729572e-01 1.128009935137547659e+00
2.500000000000000000e+04 5.888978615371402991e-01 3.183912009110233532e-01 2.882092453217054984e-01 1.108245436472818701e+00
2.600000000000000000e+04 5.858215643013767737e-01 3.146589502830549612e-01 2.820528297869229761e-01 1.096586654646000358e+00
2.700000000000000000e+04 5.822402666032190366e-01 3.087271158320313846e-01 2.802477245595552668e-01 1.073825017981494989e+00
2.800000000000000000e+04 5.787823290572551294e-01 3.069889629855082624e-01 2.703774526875948325e-01 1.069703818016759733e+00
2.900000000000000000e+04 5.765750025321252359e-01 3.001397717232230367e-01 2.687007693412989950e-01 1.062580303247762759e+00
3.000000000000000000e+04 5.705037674113085933e-01 3.032751707741715430e-01 2.614501448771285874e-01 1.056302152924642135e+00
3.100000000000000000e+04 5.747492062233516830e-01 2.975328662853090611e-01 2.661396441594192641e-01 1.058112025585296045e+00
3.200000000000000000e+04 5.753333091126544563e-01 3.037299190384620817e-01 2.650953505783241737e-01 1.069077038345344732e+00
3.300000000000000000e+04 5.772176202995100702e-01 3.069541069005131129e-01 2.667893612270528236e-01 1.083425440532364670e+00
3.400000000000000000e+04 5.843637016192265721e-01 3.117991615933602967e-01 2.715761250392517145e-01 1.115375750626811380e+00
3.500000000000000000e+04 5.879922846233791578e-01 3.082441353164652176e-01 2.794427203437749307e-01 1.124534135887226727e+00
3.600000000000000000e+04 5.858127567938573588e-01 3.128969810744025581e-01 2.802616908649238070e-01 1.136555757622447871e+00
3.700000000000000000e+04 5.889330915672179589e-01 3.135679312712981170e-01 2.862944307915157305e-01 1.152080221616495370e+00
3.800000000000000000e+04 5.884379995507832417e-01 3.169733177846540961e-01 2.905722306428686341e-01 1.163343634658965620e+00
3.900000000000000000e+04 5.974917319522817793e-01 3.190630931642701729e-01 2.989152245718174616e-01 1.199907327472944596e+00
4.000000000000000000e+04 5.928408175128138113e-01 3.130748530892172865e-01 3.057395020164928590e-01 1.176011352500248464e+00
4.100000000000000000e+04 5.942889919366926010e-01 3.170992589431078645e-01 3.082516883559835996e-01 1.190254750548529028e+00
4.200000000000000000e+04 5.875124406043372716e-01 3.153181836540822625e-01 3.090886901721937030e-01 1.174437063076545273e+00
4.300000000000000000e+04 5.900432778900395192e-01 3.169785874123687286e-01 3.127342138055440035e-01 1.183012555605062799e+00
4.400000000000000000e+04 5.862213700958359697e-01 3.159498324375753509e-01 3.135047223825359608e-01 1.174162692438823985e+00
4.500000000000000000e+04 5.918522848876041076e-01 3.169636617070540896e-01 3.176702013455101059e-01 1.196082518881427914e+00
4.600000000000000000e+04 5.862668388534049146e-01 3.141336655494668118e-01 3.206164104950887106e-01 1.169668144425238143e+00
4.700000000000000000e+04 5.828256906186497499e-01 3.113922521281551892e-01 3.224807873598742325e-01 1.158811690027903740e+00
4.800000000000000000e+04 5.840684299296383664e-01 3.119416770557433272e-01 3.252738894675099579e-01 1.166997840499683026e+00
4.900000000000000000e+04 5.811433465885986749e-01 3.096026688927075998e-01 3.260629516566744268e-01 1.153162946411310230e+00
5.000000000000000000e+04 5.768908067236180326e-01 3.087073915271776881e-01 3.283750224142013008e-01 1.141550601293382483e+00
5.100000000000000000e+04 5.743225375309582992e-01 3.088231172620728993e-01 3.270566258968483631e-01 1.139968198967127755e+00
5.200000000000000000e+04 5.764862118469451513e-01 3.078737894133917741e-01 3.307334658474396782e-01 1.141787498047889260e+00
5.300000000000000000e+04 5.716247429308413119e-01 3.069400349337667588e-01 3.314045524977591861e-01 1.129822821162006496e+00
5.400000000000000000e+04 5.711182011546312998e-01 3.084043143354335825e-01 3.306553680845738530e-01 1.134685308622742195e+00
5.500000000000000000e+04 5.692543123758363466e-01 3.077144641329916386e-01 3.325112970378193977e-01 1.131115245171345540e+00
5.600000000000000000e+04 5.699017192254349773e-01 3.077265636692526618e-01 3.349407983076402862e-01 1.131480093988951774e+00
5.700000000000000000e+04 5.649943962233082706e-01 3.074298159186182877e-01 3.347552167670355683e-01 1.122474926688153740e+00
5.800000000000000000e+04 5.654837633598553959e-01 3.069900227989033614e-01 3.375744574396781217e-01 1.117935564546187477e+00
5.900000000000000000e+04 5.660723250498398418e-01 3.081410684637895248e-01 3.390536594990063990e-01 1.123149688383231037e+00
6.000000000000000000e+04 5.619197503952044759e-01 3.066945409364909558e-01 3.381364706514850549e-01 1.107856326213296327e+00
6.100000000000000000e+04 5.622512980063882893e-01 3.062161235063760034e-01 3.388628320778485636e-01 1.107039550090696656e+00
6.200000000000000000e+04 5.612552789997871105e-01 3.067530073087885722e-01 3.411521706863120951e-01 1.102343956625308152e+00
6.300000000000000000e+04 5.583584347297314565e-01 3.068363204173495951e-01 3.391851017355482778e-01 1.101705896156059516e+00
6.400000000000000000e+04 5.549683149916669889e-01 3.056240116503731730e-01 3.394203715300496138e-01 1.089760458439084756e+00
6.500000000000000000e+04 5.538940743089090235e-01 3.058503995672757214e-01 3.399799548318168108e-01 1.089895209887179917e+00
6.600000000000000000e+04 5.556834295553210179e-01 3.054220583200803474e-01 3.439735687557189392e-01 1.086027132482054736e+00
6.700000000000000000e+04 5.557006592419058144e-01 3.054701031939925371e-01 3.438752141727087208e-01 1.089686746924473093e+00
6.800000000000000000e+04 5.534856811946183841e-01 3.048774908705531028e-01 3.429387450109468993e-01 1.088507517222163656e+00
6.900000000000000000e+04 5.484566494479579113e-01 3.050015184770434318e-01 3.412978517414980151e-01 1.080596587311229761e+00
7.000000000000000000e+04 5.501370668357391525e-01 3.055600106970121077e-01 3.437100711277653042e-01 1.083308305672667338e+00
7.100000000000000000e+04 5.466732943160435010e-01 3.052612021981094825e-01 3.437457476574141135e-01 1.074259019635136259e+00
7.200000000000000000e+04 5.452671206936479109e-01 3.049622759421629636e-01 3.438088571901283252e-01 1.068085641653539364e+00
7.300000000000000000e+04 5.458946005574837335e-01 3.053189914674046546e-01 3.449831396036293629e-01 1.071404977783222190e+00
7.400000000000000000e+04 5.442246971318037696e-01 3.054724288956096601e-01 3.455604362683030728e-01 1.065083558646493289e+00
7.500000000000000000e+04 5.403917249062789585e-01 3.046062375199236616e-01 3.432472527482346436e-01 1.061699782890829002e+00
7.600000000000000000e+04 5.380587262582315899e-01 3.044094066210406013e-01 3.431612975192590009e-01 1.054611655830104633e+00
7.700000000000000000e+04 5.416073260847233950e-01 3.051531306710679736e-01 3.464441286923794494e-01 1.059186560211820893e+00
7.800000000000000000e+04 5.363429687465286477e-01 3.047940305656872129e-01 3.451616812179507665e-01 1.050505136355700975e+00
7.900000000000000000e+04 5.343860506695600199e-01 3.036000918975595431e-01 3.423173239050844030e-01 1.047549876386238310e+00
8.000000000000000000e+04 5.331316414111081370e-01 3.031654212092543821e-01 3.430336250496946460e-01 1.042351051165435027e+00
8.100000000000000000e+04 5.322512209406992101e-01 3.032444067464520332e-01 3.424670926594026166e-01 1.040667662518847347e+00
8.200000000000000000e+04 5.356423315233597160e-01 3.037993662551036200e-01 3.438350411740144219e-01 1.048803899323499822e+00
8.300000000000000000e+04 5.297001814346243842e-01 3.023070606769879265e-01 3.421589028542695865e-01 1.032667877008539126e+00
8.400000000000000000e+04 5.284795159393562702e-01 3.019046848579730602e-01 3.406564917476459509e-01 1.035139685251664776e+00
8.500000000000000000e+04 5.293913682022250988e-01 3.017518362149875788e-01 3.400449038291405435e-01 1.037138009048731657e+00
8.600000000000000000e+04 5.287879438433016333e-01 3.012083285788554887e-01 3.401061511878056276e-01 1.032892411244871855e+00
8.700000000000000000e+04 5.270104236851188562e-01 3.004216526470647186e-01 3.392676959674595927e-01 1.029153831217617832e+00
8.800000000000000000e+04 5.389367246640726083e-01 3.069469825993569878e-01 3.535453250438260198e-01 1.045748193893874634e+00
8.900000000000000000e+04 5.294969481986140369e-01 3.005344344558623648e-01 3.394777128650994236e-01 1.037777073972582009e+00
9.000000000000000000e+04 5.303391661051575223e-01 3.001316464871937595e-01 3.379951952275860871e-01 1.042770217797267529e+00
9.100000000000000000e+04 5.263256950224067809e-01 2.995971767041812339e-01 3.375016282668049650e-01 1.032966277290960688e+00
9.200000000000000000e+04 5.338637104267369704e-01 3.012621435479189147e-01 3.386735034797059285e-01 1.060698264387268885e+00
9.300000000000000000e+04 5.296236662130494599e-01 2.990514316842149967e-01 3.396654290930287701e-01 1.035730150025944152e+00
9.400000000000000000e+04 5.255595519620621658e-01 2.972125671258942226e-01 3.347704775104626829e-01 1.034810146876592674e+00
9.500000000000000000e+04 5.268019059445968599e-01 2.963327748116375004e-01 3.344560880283123927e-01 1.037094276640691648e+00
9.600000000000000000e+04 5.259359077677508987e-01 2.966837202417280106e-01 3.337178495650257037e-01 1.039991664571952690e+00
9.700000000000000000e+04 5.275380484324534436e-01 2.969280366685647654e-01 3.339052024419210674e-01 1.044930722379627808e+00
9.800000000000000000e+04 5.268006398653909406e-01 2.958223274655810697e-01 3.332902081074721190e-01 1.045825459632461207e+00
9.900000000000000000e+04 5.295666376018612898e-01 2.980571500840240584e-01 3.355319250210447857e-01 1.056430723113650494e+00
1.000000000000000000e+05 5.243602446725286192e-01 2.937844829423260085e-01 3.313397397570732039e-01 1.036764120139710865e+00
1.010000000000000000e+05 5.243682264762181688e-01 2.927736564774667816e-01 3.306364284119276964e-01 1.035979177501408888e+00
1.020000000000000000e+05 5.275083781414974249e-01 2.933452197293086039e-01 3.331791589477122728e-01 1.042717522563551436e+00
1.030000000000000000e+05 5.220652834475806303e-01 2.925271321060568530e-01 3.299447897187487988e-01 1.039391927909043112e+00
1.040000000000000000e+05 5.221452666252413000e-01 2.903584595070261010e-01 3.290964331827268552e-01 1.032904928294522851e+00
1.050000000000000000e+05 5.270052492744512485e-01 2.914340817852926757e-01 3.306742623383407409e-01 1.048665516385691054e+00
1.060000000000000000e+05 5.228984736589167293e-01 2.885923393625761113e-01 3.280499140765486543e-01 1.036839840563525739e+00
1.070000000000000000e+05 5.209963272693344249e-01 2.887888758688493818e-01 3.288275761270220698e-01 1.032160241106024667e+00
1.080000000000000000e+05 5.187586698901844873e-01 2.860701012392280473e-01 3.262208958092571720e-01 1.029525711217435413e+00
1.090000000000000000e+05 5.190730979086274344e-01 2.858746539856107938e-01 3.251766703564809569e-01 1.033152564986693056e+00
1.100000000000000000e+05 5.207184504070970776e-01 2.880248681680098732e-01 3.269290896839217586e-01 1.038941700450298544e+00
1.110000000000000000e+05 5.201260354325727420e-01 2.849808485831297200e-01 3.255685444466272505e-01 1.035842648941326383e+00
1.120000000000000000e+05 5.186754939910480644e-01 2.836694472637092956e-01 3.239943033824738694e-01 1.034569386835156646e+00
1.130000000000000000e+05 5.178940478863884866e-01 2.833407579149164190e-01 3.242925691624913287e-01 1.032302719127978552e+00
1.140000000000000000e+05 5.156121878288756344e-01 2.817579266093006574e-01 3.224807873598742325e-01 1.027361188816668713e+00
1.150000000000000000e+05 5.173359821911900358e-01 2.810001305925269866e-01 3.233365925920927419e-01 1.029033837525592743e+00
1.160000000000000000e+05 5.145547915042485432e-01 2.803342439485191906e-01 3.211752216759086731e-01 1.026556775212242867e+00
1.170000000000000000e+05 5.158625412301148794e-01 2.810308946202464964e-01 3.232919912526718287e-01 1.028162357260073767e+00
1.180000000000000000e+05 5.124309711597870853e-01 2.774101010343318352e-01 3.182990938570087747e-01 1.023276999140716459e+00
1.190000000000000000e+05 5.151299767921879713e-01 2.779551983905566015e-01 3.203177132357183932e-01 1.028340841116208937e+00
1.200000000000000000e+05 5.136268655401569072e-01 2.761904324521115006e-01 3.180688428486642683e-01 1.026343289976527906e+00
1.210000000000000000e+05 5.115523121908820414e-01 2.762068595597358955e-01 3.184216567026578182e-01 1.019984860551016004e+00
1.220000000000000000e+05 5.139773492925073795e-01 2.768329737621655906e-01 3.171219273446755360e-01 1.033863255250213165e+00
1.230000000000000000e+05 5.108206835506291510e-01 2.733984423804436958e-01 3.159783480935456912e-01 1.019137332664459050e+00
1.240000000000000000e+05 5.101362301225270679e-01 2.724720182768016197e-01 3.150897958493898421e-01 1.019363953075733686e+00
1.250000000000000000e+05 5.102470395765056344e-01 2.723134289779259309e-01 3.159309762024906654e-01 1.019483328641850095e+00
1.260000000000000000e+05 5.087355611923310983e-01 2.708096715272907407e-01 3.136020323313234437e-01 1.019423138631490922e+00
1.270000000000000000e+05 5.078262410878741084e-01 2.699936446523072409e-01 3.129951225573804896e-01 1.018024860560288181e+00
1.280000000000000000e+05 5.083384526970496919e-01 2.700595591576316901e-01 3.147173610395614385e-01 1.014995039153089529e+00
1.290000000000000000e+05 5.064340493836654300e-01 2.699029717285023056e-01 3.147728629100016717e-01 1.011426289219248931e+00
1.300000000000000000e+05 5.078277824016899089e-01 2.689255293855894458e-01 3.134730654237005698e-01 1.016742094768272597e+00
1.310000000000000000e+05 5.064677931468491989e-01 2.683429852894036460e-01 3.130042971709884880e-01 1.016168628456482370e+00
1.320000000000000000e+05 5.033201551001784679e-01 2.651879796906453923e-01 3.096184786891746366e-01 1.009734015012723862e+00
1.330000000000000000e+05 5.034806719247196805e-01 2.649176389571061829e-01 3.094763857254492212e-01 1.012037074882776500e+00
1.340000000000000000e+05 5.039065699602051085e-01 2.653744185304040548e-01 3.112034158993907673e-01 1.009590841599122824e+00
1.350000000000000000e+05 5.045953720951448229e-01 2.651979596001161621e-01 3.112436797358435481e-01 1.011382015951038715e+00
1.360000000000000000e+05 5.013822832582204292e-01 2.628510911543999184e-01 3.088832151624786304e-01 1.007242349474781307e+00
1.370000000000000000e+05 5.003777319787098277e-01 2.632060992025050394e-01 3.096686892601825947e-01 1.003643620434369055e+00
1.380000000000000000e+05 4.991740209354166291e-01 2.612481822727987790e-01 3.075091350991683847e-01 1.002856668886863867e+00
1.390000000000000000e+05 5.016544352405701845e-01 2.621991292808336094e-01 3.087345591707019721e-01 1.007642122406228635e+00
1.400000000000000000e+05 5.021599311252622488e-01 2.622119942378799418e-01 3.101237183019223131e-01 1.008833328298019305e+00
1.410000000000000000e+05 5.038539451027765903e-01 2.619123614396700050e-01 3.120466173926181308e-01 1.006808502352617207e+00
1.420000000000000000e+05 4.983112705269684972e-01 2.615183169315111744e-01 3.092562631271768558e-01 1.002928371492272319e+00
1.430000000000000000e+05 4.985680093711592487e-01 2.660151640455386546e-01 3.141206478040095007e-01 9.946039926141614362e-01
1.440000000000000000e+05 4.977322319544893459e-01 2.589828900192460148e-01 3.075342063205129262e-01 9.994795379847182248e-01
1.450000000000000000e+05 4.956706146318836659e-01 2.603550539733201497e-01 3.087546343153293460e-01 9.947369669502690304e-01
1.460000000000000000e+05 4.978862532422350107e-01 2.589863932913021305e-01 3.069014986231575204e-01 1.004737007901108869e+00
1.470000000000000000e+05 4.945038951201719546e-01 2.580624126463210155e-01 3.056092633802510172e-01 9.982568849373228970e-01
1.480000000000000000e+05 4.954587940760418752e-01 2.578886326887818714e-01 3.064919792984236446e-01 9.965502393034207929e-01
1.490000000000000000e+05 4.924191580903278243e-01 2.583492393660065667e-01 3.064067280620763056e-01 9.910938101101695041e-01
1.500000000000000000e+05 4.942650465256299697e-01 2.551916725515434026e-01 3.038956544851271202e-01 9.973115386257150883e-01
