# step train_loss_terms test_loss_terms
0.000000000000000000e+00 9.911634773015975952e-02 1.343398839235305786e-01 3.661014139652252197e-02 4.194105565547943115e-01 4.377834126353263855e-02 2.245000330731272697e-03 2.771989384200423956e-04 6.682935357093811035e-02 2.158658951520919800e-02 1.250363327562808990e-02 4.186200350522994995e-02 9.911634773015975952e-02 1.343398839235305786e-01 3.661014139652252197e-02 4.194105565547943115e-01 4.377834126353263855e-02 2.245000330731272697e-03 2.771989384200423956e-04 6.682935357093811035e-02 2.158658951520919800e-02 1.250363327562808990e-02 4.186200350522994995e-02
1.000000000000000000e+03 9.259025100618600845e-04 2.625897061079740524e-03 1.776547724148258567e-04 2.382212405791506171e-04 4.567925643641501665e-04 1.008210074360249564e-05 1.941377377079334110e-05 1.585907739354297519e-06 6.576976738870143890e-05 5.008756124880164862e-05 2.941404272860381752e-05 9.259025100618600845e-04 2.625897061079740524e-03 1.776547724148258567e-04 2.382212405791506171e-04 4.567925643641501665e-04 1.008210074360249564e-05 1.941377377079334110e-05 1.585907739354297519e-06 6.576976738870143890e-05 5.008756124880164862e-05 2.941404272860381752e-05
2.000000000000000000e+03 1.200231257826089859e-03 2.168491249904036522e-03 3.130724944639950991e-04 2.709875698201358318e-04 4.651331400964409113e-04 3.652461236924864352e-05 4.004469519713893533e-05 9.028139174915850163e-05 1.011869899230077863e-04 5.071781197329983115e-05 9.268143912777304649e-05 1.200231257826089859e-03 2.168491249904036522e-03 3.130724944639950991e-04 2.709875698201358318e-04 4.651331400964409113e-04 3.652461236924864352e-05 4.004469519713893533e-05 9.028139174915850163e-05 1.011869899230077863e-04 5.071781197329983115e-05 9.268143912777304649e-05
3.000000000000000000e+03 6.964210188016295433e-04 4.798154695890843868e-04 7.267179898917675018e-05 1.549259468447417021e-04 5.405729461926966906e-05 1.426542621629778296e-05 1.993368641706183553e-05 5.383259122027084231e-06 4.047428956255316734e-05 1.852367495303042233e-05 2.489220059942454100e-05 6.964210188016295433e-04 4.798154695890843868e-04 7.267179898917675018e-05 1.549259468447417021e-04 5.405729461926966906e-05 1.426542621629778296e-05 1.993368641706183553e-05 5.383259122027084231e-06 4.047428956255316734e-05 1.852367495303042233e-05 2.489220059942454100e-05
4.000000000000000000e+03 6.593423313461244106e-04 3.811479837168008089e-04 3.808463952736929059e-05 1.296692062169313431e-04 3.131899575237184763e-05 1.076862008630996570e-05 1.044244345393963158e-05 7.046335213090060279e-06 1.832346788432914764e-05 1.598144444869831204e-05 1.209120819112285972e-05 6.593423313461244106e-04 3.811479837168008089e-04 3.808463952736929059e-05 1.296692062169313431e-04 3.131899575237184763e-05 1.076862008630996570e-05 1.044244345393963158e-05 7.046335213090060279e-06 1.832346788432914764e-05 1.598144444869831204e-05 1.209120819112285972e-05
5.000000000000000000e+03 5.965210730209946632e-04 2.906169684138149023e-04 2.386716732871718705e-05 1.043692100211046636e-04 1.727113703964278102e-05 4.132591129746288061e-06 1.127106497733620927e-05 4.303229161450872198e-06 1.224883908435003832e-05 1.017102113110013306e-05 7.077686859702225775e-06 5.965210730209946632e-04 2.906169684138149023e-04 2.386716732871718705e-05 1.043692100211046636e-04 1.727113703964278102e-05 4.132591129746288061e-06 1.127106497733620927e-05 4.303229161450872198e-06 1.224883908435003832e-05 1.017102113110013306e-05 7.077686859702225775e-06
6.000000000000000000e+03 5.243706400506198406e-04 2.609515504445880651e-04 2.596709055069368333e-05 1.090389923774637282e-04 3.218478741473518312e-05 2.468849970682640560e-06 1.300422445638105273e-05 4.946638910041656345e-06 6.507502803287934512e-06 1.411008270224556327e-05 4.900959538645111024e-06 5.243706400506198406e-04 2.609515504445880651e-04 2.596709055069368333e-05 1.090389923774637282e-04 3.218478741473518312e-05 2.468849970682640560e-06 1.300422445638105273e-05 4.946638910041656345e-06 6.507502803287934512e-06 1.411008270224556327e-05 4.900959538645111024e-06
7.000000000000000000e+03 4.414912255015224218e-04 2.132131921825930476e-04 2.284772745042573661e-05 7.487841503461822867e-05 8.763981895754113793e-06 1.311685650762228761e-06 6.187881808727979660e-06 2.591291149656171910e-06 4.517464276432292536e-06 1.151433389168232679e-05 2.112831452905084006e-06 4.414912255015224218e-04 2.132131921825930476e-04 2.284772745042573661e-05 7.487841503461822867e-05 8.763981895754113793e-06 1.311685650762228761e-06 6.187881808727979660e-06 2.591291149656171910e-06 4.517464276432292536e-06 1.151433389168232679e-05 2.112831452905084006e-06
8.000000000000000000e+03 3.643765812739729881e-04 2.252656850032508373e-04 4.967937638866715133e-05 8.518199319951236248e-05 3.656336775748059154e-05 9.897824384097475559e-06 1.225819141836836934e-05 2.574372047092765570e-06 4.631218416761839762e-06 1.378254273731727153e-05 2.099652419929043390e-06 3.643765812739729881e-04 2.252656850032508373e-04 4.967937638866715133e-05 8.518199319951236248e-05 3.656336775748059154e-05 9.897824384097475559e-06 1.225819141836836934e-05 2.574372047092765570e-06 4.631218416761839762e-06 1.378254273731727153e-05 2.099652419929043390e-06
9.000000000000000000e+03 3.053392574656754732e-04 1.880264608189463615e-04 2.992005101987160742e-05 5.137285916134715080e-05 1.024410084937699139e-05 2.270833647344261408e-06 2.055058985206414945e-06 2.194380385844851844e-06 3.472873459031688981e-06 1.182323285320308059e-05 1.088338876797934063e-06 3.053392574656754732e-04 1.880264608189463615e-04 2.992005101987160742e-05 5.137285916134715080e-05 1.024410084937699139e-05 2.270833647344261408e-06 2.055058985206414945e-06 2.194380385844851844e-06 3.472873459031688981e-06 1.182323285320308059e-05 1.088338876797934063e-06
1.000000000000000000e+04 2.582641318440437317e-04 1.902664225781336427e-04 3.058607762795872986e-05 4.023105793748982251e-05 6.177904197102179751e-06 2.349527676415164024e-06 3.577700624646240612e-07 2.087015673168934882e-06 3.681555654111434706e-06 8.050172255025245249e-06 2.675019686648738571e-06 2.582641318440437317e-04 1.902664225781336427e-04 3.058607762795872986e-05 4.023105793748982251e-05 6.177904197102179751e-06 2.349527676415164024e-06 3.577700624646240612e-07 2.087015673168934882e-06 3.681555654111434706e-06 8.050172255025245249e-06 2.675019686648738571e-06
1.100000000000000000e+04 2.202020550612360239e-04 4.660199047066271305e-04 2.671779839147347957e-05 4.658752368413843215e-05 1.934265128511469811e-05 1.891771148621046450e-06 4.339609915859909961e-07 6.243883035494945943e-06 3.335797146064578556e-06 7.594490398332709447e-06 4.981191523256711662e-06 2.202020550612360239e-04 4.660199047066271305e-04 2.671779839147347957e-05 4.658752368413843215e-05 1.934265128511469811e-05 1.891771148621046450e-06 4.339609915859909961e-07 6.243883035494945943e-06 3.335797146064578556e-06 7.594490398332709447e-06 4.981191523256711662e-06
1.200000000000000000e+04 1.743630855344235897e-04 1.605384022695943713e-04 2.040792060142848641e-05 2.335171302547678351e-05 4.791516857949318364e-06 8.351894393854308873e-07 9.192670802349311998e-08 6.824215006417944096e-07 1.612215328350430354e-06 7.819257007213309407e-06 8.063832979132712353e-07 1.743630855344235897e-04 1.605384022695943713e-04 2.040792060142848641e-05 2.335171302547678351e-05 4.791516857949318364e-06 8.351894393854308873e-07 9.192670802349311998e-08 6.824215006417944096e-07 1.612215328350430354e-06 7.819257007213309407e-06 8.063832979132712353e-07
1.300000000000000000e+04 1.417606108589097857e-04 1.796662108972668648e-04 1.738280843710526824e-05 2.083607796521391720e-05 5.126767064211890101e-06 5.861933800588303711e-07 1.399921529809944332e-06 6.039498998688941356e-07 3.006968199770199135e-06 8.012088073883205652e-06 1.668795675868750550e-06 1.417606108589097857e-04 1.796662108972668648e-04 1.738280843710526824e-05 2.083607796521391720e-05 5.126767064211890101e-06 5.861933800588303711e-07 1.399921529809944332e-06 6.039498998688941356e-07 3.006968199770199135e-06 8.012088073883205652e-06 1.668795675868750550e-06
