# step train_loss_terms test_loss_terms
0.000000000000000000e+00 1.626601070165634155e-01 1.012895405292510986e-01 1.198781728744506836e-01 1.234939545392990112e-01 3.390617370605468750e-01 1.999344443902373314e-03 1.787920296192169189e-02 8.673490583896636963e-02 2.411027401685714722e-01 7.459236681461334229e-02 1.626600921154022217e-01 1.012895479798316956e-01 1.198781728744506836e-01 1.234939545392990112e-01 3.390617370605468750e-01 1.999344443902373314e-03 1.787920296192169189e-02 8.673490583896636963e-02 2.411027401685714722e-01 7.459236681461334229e-02
1.000000000000000000e+03 1.377831446006894112e-03 1.214394718408584595e-02 3.556748561095446348e-04 5.412197788245975971e-04 3.211149014532566071e-04 1.522275852039456367e-05 2.458942253724671900e-05 3.925258715753443539e-05 1.335873821517452598e-04 8.921616245061159134e-05 1.377831446006894112e-03 1.214394718408584595e-02 3.556748561095446348e-04 5.412197788245975971e-04 3.211149014532566071e-04 1.522275852039456367e-05 2.458942253724671900e-05 3.925258715753443539e-05 1.335873821517452598e-04 8.921616245061159134e-05
2.000000000000000000e+03 5.943074938841164112e-04 6.198256742209196091e-04 2.197891881223767996e-04 2.316245518159121275e-04 9.501614840701222420e-05 2.619390397740062326e-05 6.286409916356205940e-05 3.978251697844825685e-05 4.639925464289262891e-05 2.834058432199526578e-05 5.943074938841164112e-04 6.198256742209196091e-04 2.197891881223767996e-04 2.316245518159121275e-04 9.501614840701222420e-05 2.619390397740062326e-05 6.286409916356205940e-05 3.978251697844825685e-05 4.639925464289262891e-05 2.834058432199526578e-05
3.000000000000000000e+03 3.845213796012103558e-04 3.084951022174209356e-04 4.467170583666302264e-05 1.686839968897402287e-04 5.274253271636553109e-05 2.144574682461097836e-05 6.428191682061878964e-06 3.414404636714607477e-05 2.920758015534374863e-05 1.386791336699388921e-05 3.845213796012103558e-04 3.084951022174209356e-04 4.467170583666302264e-05 1.686839968897402287e-04 5.274253271636553109e-05 2.144574682461097836e-05 6.428191682061878964e-06 3.414404636714607477e-05 2.920758015534374863e-05 1.386791336699388921e-05
4.000000000000000000e+03 2.915727382060140371e-04 2.715692680794745684e-04 3.712828038260340691e-05 1.330611994490027428e-04 2.084869811369571835e-05 1.463415446778526530e-05 5.930452516622608528e-06 3.110419493168592453e-05 2.067131936200894415e-05 8.341274224221706390e-06 2.915727382060140371e-04 2.715692680794745684e-04 3.712828038260340691e-05 1.330611994490027428e-04 2.084869811369571835e-05 1.463415446778526530e-05 5.930452516622608528e-06 3.110419493168592453e-05 2.067131936200894415e-05 8.341274224221706390e-06
5.000000000000000000e+03 2.439447853248566389e-04 2.475859364494681358e-04 3.510846727294847369e-05 8.664137567393481731e-05 1.348268142464803532e-05 9.810168194235302508e-06 3.522814949974417686e-06 3.147569805150851607e-05 1.724271896819118410e-05 6.997973287070635706e-06 2.439447853248566389e-04 2.475859364494681358e-04 3.510846727294847369e-05 8.664137567393481731e-05 1.348268142464803532e-05 9.810168194235302508e-06 3.522814949974417686e-06 3.147569805150851607e-05 1.724271896819118410e-05 6.997973287070635706e-06
6.000000000000000000e+03 1.884903758764266968e-04 2.186456986237317324e-04 2.935999327746685594e-05 4.904920206172391772e-05 9.712191058497410268e-06 5.733833859267178923e-06 3.391546897546504624e-06 2.730356027313973755e-05 1.746478119457606226e-05 6.637822025368222967e-06 1.884903758764266968e-04 2.186456986237317324e-04 2.935999327746685594e-05 4.904920206172391772e-05 9.712191058497410268e-06 5.733833859267178923e-06 3.391546897546504624e-06 2.730356027313973755e-05 1.746478119457606226e-05 6.637822025368222967e-06
7.000000000000000000e+03 1.227842149091884494e-04 1.512802846264094114e-04 2.309170849912334234e-05 2.282812238263431937e-05 9.229962415702175349e-06 3.376410631972248666e-06 2.987705329360323958e-06 1.565476304676849395e-05 1.495916058047441766e-05 5.675904503732454032e-06 1.227842149091884494e-04 1.512802846264094114e-04 2.309170849912334234e-05 2.282812238263431937e-05 9.229962415702175349e-06 3.376410631972248666e-06 2.987705329360323958e-06 1.565476304676849395e-05 1.495916058047441766e-05 5.675904503732454032e-06
8.000000000000000000e+03 1.003225042950361967e-04 1.163553824881091714e-04 2.274044163641519845e-05 1.732467717374674976e-05 9.771696568350307643e-06 2.435343731121974997e-06 1.867690684775880072e-06 7.095983619365142658e-06 1.142441578849684447e-05 6.173372185003245249e-06 1.003225042950361967e-04 1.163553824881091714e-04 2.274044163641519845e-05 1.732467717374674976e-05 9.771696568350307643e-06 2.435343731121974997e-06 1.867690684775880072e-06 7.095983619365142658e-06 1.142441578849684447e-05 6.173372185003245249e-06
9.000000000000000000e+03 8.176144183380529284e-05 9.131865954259410501e-05 2.110372042807284743e-05 1.303221961279632524e-05 8.003270522749517113e-06 1.732877422000456136e-06 9.753463245942839421e-07 3.517500090310932137e-06 7.667979843972716480e-06 6.818874680902808905e-06 8.176144183380529284e-05 9.131865954259410501e-05 2.110372042807284743e-05 1.303221961279632524e-05 8.003270522749517113e-06 1.732877422000456136e-06 9.753463245942839421e-07 3.517500090310932137e-06 7.667979843972716480e-06 6.818874680902808905e-06
