# step K_rel_l2 mu_rel_l2 E_rel_l2 nu_rel_l2
8.900000000000000000e+04 2.714853641243639704e-01 3.148100620096428992e-01 3.068120461404797994e-01 4.099892005676513129e-01
9.000000000000000000e+04 2.726203215620838227e-01 3.146367236410183565e-01 3.067413516549312713e-01 4.100203386603017419e-01
9.100000000000000000e+04 2.711416236199580276e-01 3.151412536956186838e-01 3.072274926289554897e-01 4.110521839662572563e-01
9.200000000000000000e+04 2.717826175031440306e-01 3.133811685996687468e-01 3.054439613692302435e-01 4.097208952904091150e-01
9.300000000000000000e+04 2.715811457686375663e-01 3.124400543047997636e-01 3.047131488927005138e-01 4.091625344305126477e-01
9.400000000000000000e+04 2.722325435200808608e-01 3.144879670553085149e-01 3.069374703755214373e-01 4.090353163919296930e-01
9.500000000000000000e+04 2.713626645352342215e-01 3.130149147538708876e-01 3.053171745678112114e-01 4.088532010460809163e-01
9.600000000000000000e+04 2.707068079831091989e-01 3.135932490357371538e-01 3.060108116916769871e-01 4.072716872758199158e-01
9.700000000000000000e+04 2.701838622241443111e-01 3.129506488471611170e-01 3.053841447052614844e-01 4.067101585206413517e-01
9.800000000000000000e+04 2.709198395712349439e-01 3.130048465266172530e-01 3.054920145434739664e-01 4.068385741781723741e-01
9.900000000000000000e+04 2.702732033785443244e-01 3.135215938745224973e-01 3.062275505834454736e-01 4.039922589001170294e-01
1.000000000000000000e+05 2.709910427648371534e-01 3.126108314577193958e-01 3.053774000016932222e-01 4.059103035947922433e-01
1.010000000000000000e+05 2.700043542115143635e-01 3.127587343048609525e-01 3.055141789565467003e-01 4.038747377117267168e-01
1.020000000000000000e+05 2.706078336173598498e-01 3.124158552322778282e-01 3.052258144922051497e-01 4.052713545695498798e-01
1.030000000000000000e+05 2.695328773246160048e-01 3.123397253033948218e-01 3.050978013810464184e-01 4.040295009861157860e-01
1.040000000000000000e+05 2.694919224146507530e-01 3.124843898318290791e-01 3.053003695824896835e-01 4.029795368644616405e-01
1.050000000000000000e+05 2.701644031372186228e-01 3.126320571648828484e-01 3.055365023356967358e-01 4.036917724427535048e-01
1.060000000000000000e+05 2.689114526221996759e-01 3.128584450817854523e-01 3.058190986023738844e-01 4.009651031608995608e-01
1.070000000000000000e+05 2.687883952280769595e-01 3.121298822511605620e-01 3.050188406594748769e-01 4.026680400393495285e-01
1.080000000000000000e+05 2.686413373759637957e-01 3.118123209430164189e-01 3.047839796348867369e-01 4.005096216319312119e-01
1.090000000000000000e+05 2.677582471298380340e-01 3.114953189808308265e-01 3.045323817532959443e-01 3.998285241462898321e-01
1.100000000000000000e+05 2.684324893539098422e-01 3.107946940088718302e-01 3.039283560781852467e-01 4.001235633690829463e-01
1.110000000000000000e+05 2.688675802253686076e-01 3.116255877106480221e-01 3.049034539967469537e-01 3.989846663823156114e-01
1.120000000000000000e+05 2.667391909863814359e-01 3.097425642608637730e-01 3.027406978047458286e-01 3.971613881160169224e-01
1.130000000000000000e+05 2.676992643529190197e-01 3.113959320357770899e-01 3.046104795161618251e-01 3.978533800707990120e-01
1.140000000000000000e+05 2.677056222724095713e-01 3.108986734786377548e-01 3.040883440803340831e-01 3.980556231415496304e-01
1.150000000000000000e+05 2.677706051638262252e-01 3.112737296634672801e-01 3.046199493524848756e-01 3.961248296000075553e-01
1.160000000000000000e+05 2.675366832688029217e-01 3.113976983914356622e-01 3.047675152911595853e-01 3.957498976035158100e-01
1.170000000000000000e+05 2.677171821260287965e-01 3.094652169832123878e-01 3.029107915075271995e-01 3.956586081333756666e-01
1.180000000000000000e+05 2.668315321980302413e-01 3.102073218738860549e-01 3.036419219162116989e-01 3.940074006669094797e-01
1.190000000000000000e+05 2.653387147204124275e-01 3.090482981692754816e-01 3.022945708633385520e-01 3.938072824039700048e-01
1.200000000000000000e+05 2.675929412230831361e-01 3.091277252953877341e-01 3.026670738014858308e-01 3.939565598109194267e-01
1.210000000000000000e+05 2.668721017795415151e-01 3.095542413084027000e-01 3.030095094415714008e-01 3.926816364913702784e-01
1.220000000000000000e+05 2.659121660303089274e-01 3.098173105444809172e-01 3.034029959019309275e-01 3.911694687214907207e-01
1.230000000000000000e+05 2.663723582981980531e-01 3.096668170423734767e-01 3.032672842907397914e-01 3.918664443164117106e-01
1.240000000000000000e+05 2.668581749082764576e-01 3.093910006062928209e-01 3.030479111039749984e-01 3.916843289705629338e-01
1.250000000000000000e+05 2.672895225890394855e-01 3.099045685140126571e-01 3.035740661106161586e-01 3.913542883681900286e-01
1.260000000000000000e+05 2.674082863232465357e-01 3.100892409981128028e-01 3.038461024878682526e-01 3.914857173895259224e-01
1.270000000000000000e+05 2.693997188203069437e-01 3.099648012419687904e-01 3.039492487626390127e-01 3.915936962592008186e-01
1.280000000000000000e+05 2.677148701553049848e-01 3.091893711078707030e-01 3.031173565703442208e-01 3.903453523537254166e-01
1.290000000000000000e+05 2.666508406765773498e-01 3.086216643992166775e-01 3.024844444880321892e-01 3.892588801705891277e-01
1.300000000000000000e+05 2.667492370496457599e-01 3.080120361829333242e-01 3.018676106889737198e-01 3.879912970962056673e-01
1.310000000000000000e+05 2.680521701698373449e-01 3.075163379066256919e-01 3.015897152762986866e-01 3.904966000370088119e-01
1.320000000000000000e+05 2.668487343611540830e-01 3.070282349596497040e-01 3.008865174783513230e-01 3.891125388617059921e-01
1.330000000000000000e+05 2.674293968178321212e-01 3.080462740434479763e-01 3.021290644673611525e-01 3.885683948977094460e-01
1.340000000000000000e+05 2.680655190484214634e-01 3.080720333968016700e-01 3.023133742793469581e-01 3.886455833705574903e-01
1.350000000000000000e+05 2.693953150665472362e-01 3.082932105645115883e-01 3.026993439151910992e-01 3.894948111033634808e-01
1.360000000000000000e+05 2.669003958974476287e-01 3.078108188341648899e-01 3.020580974685371789e-01 3.872425148235623671e-01
1.370000000000000000e+05 2.678715336953064741e-01 3.078060202346258878e-01 3.021462100942770568e-01 3.870933146823515303e-01
1.380000000000000000e+05 2.677906147199718978e-01 3.071044826455766041e-01 3.015784286848057216e-01 3.853130347995762928e-01
1.390000000000000000e+05 2.669961775417211691e-01 3.073786504830426369e-01 3.017501574672399878e-01 3.839278919039332272e-01
1.400000000000000000e+05 2.680534637725042746e-01 3.084305152777019332e-01 3.029295040857771237e-01 3.856457797027997292e-01
1.410000000000000000e+05 2.670866746814831161e-01 3.072870060636255229e-01 3.017318309494637085e-01 3.855181367026545569e-01
1.420000000000000000e+05 2.666522443730882652e-01 3.070027994381667735e-01 3.015277866344449054e-01 3.838923110313141041e-01
1.430000000000000000e+05 2.667349248499267245e-01 3.067690222667592836e-01 3.013878510674837807e-01 3.839955766909351476e-01
1.440000000000000000e+05 2.668024949466771822e-01 3.070987419896863413e-01 3.018065222963859928e-01 3.827429059040989290e-01
1.450000000000000000e+05 2.657272909427843555e-01 3.053180788503144227e-01 3.000174726428321836e-01 3.822748300597409443e-01
1.460000000000000000e+05 2.663151920697048869e-01 3.070357125319375657e-01 3.017824275809452561e-01 3.812737751506122263e-01
1.470000000000000000e+05 2.668822579366498249e-01 3.058837836892220885e-01 3.007205796030210654e-01 3.834065799656890539e-01
1.480000000000000000e+05 2.665674445897529554e-01 3.055022214277169912e-01 3.004953927997126018e-01 3.811921438977953769e-01
1.490000000000000000e+05 2.669951041267422664e-01 3.061007216033515554e-01 3.012637666893799304e-01 3.806689003160865226e-01
1.500000000000000000e+05 2.667081169989145017e-01 3.040193069738525433e-01 2.992205075686786286e-01 3.811714366798541476e-01
