# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 1.818205688476562500e+03 2.624010925292968750e+02 2.717375569045543671e-02 1.460577696561813354e-01 1.381444744765758514e-02 6.574781984090805054e-02 3.630822058767080307e-03 8.808799088001251221e-03 4.588808224070817232e-04 1.111389882862567902e-02 3.576407674700021744e-03 7.568097114562988281e-02 3.333467102050781250e+01 2.769222557544708252e-01 9.217813611030578613e-02 1.782312255859375000e+03 2.614104309082031250e+02 1.967481896281242371e-02 1.436610370874404907e-01 1.328757498413324356e-02 6.574781984090805054e-02 3.630822058767080307e-03 8.808799088001251221e-03 4.588808224070817232e-04 1.111389882862567902e-02 3.576407674700021744e-03 7.568097114562988281e-02 3.333467102050781250e+01 2.769222557544708252e-01 9.217813611030578613e-02
1.000000000000000000e+03 2.025127112865447998e-01 5.410641431808471680e-02 6.651265174150466919e-02 5.566409602761268616e-02 1.266443580389022827e-01 9.064038284122943878e-03 1.829199027270078659e-03 1.109648589044809341e-02 2.144443988800048828e-02 7.663093507289886475e-03 2.006234973669052124e-02 2.366170287132263184e-02 9.842632338404655457e-03 8.867636322975158691e-02 1.930055208504199982e-02 2.762296795845031738e-01 6.097713485360145569e-02 8.754003793001174927e-02 6.118198111653327942e-02 1.613827049732208252e-01 9.064038284122943878e-03 1.829199027270078659e-03 1.109648589044809341e-02 2.144443988800048828e-02 7.663093507289886475e-03 2.006234973669052124e-02 2.366170287132263184e-02 9.842632338404655457e-03 8.867636322975158691e-02 1.930055208504199982e-02
2.000000000000000000e+03 5.029806122183799744e-02 1.039103697985410690e-02 1.348036248236894608e-02 1.082092709839344025e-02 2.327582053840160370e-02 5.294683855026960373e-03 1.833291607908904552e-03 7.544820662587881088e-03 1.267851702868938446e-02 4.100335296243429184e-03 6.590814795345067978e-03 1.029848400503396988e-02 1.647173077799379826e-03 8.789199590682983398e-02 1.843731105327606201e-02 6.721083074808120728e-02 1.256218366324901581e-02 1.898083835840225220e-02 1.089453417807817459e-02 2.891163714230060577e-02 5.294683855026960373e-03 1.833291607908904552e-03 7.544820662587881088e-03 1.267851702868938446e-02 4.100335296243429184e-03 6.590814795345067978e-03 1.029848400503396988e-02 1.647173077799379826e-03 8.789199590682983398e-02 1.843731105327606201e-02
3.000000000000000000e+03 3.374090045690536499e-02 8.801843039691448212e-03 9.586534462869167328e-03 7.656795904040336609e-03 9.032128378748893738e-03 2.153738867491483688e-03 1.221564598381519318e-03 3.848792053759098053e-03 5.705908406525850296e-03 1.447428832761943340e-03 3.614119952544569969e-03 6.169064901769161224e-03 7.915304158814251423e-04 8.311926573514938354e-02 1.564387790858745575e-02 4.711889103055000305e-02 8.710329420864582062e-03 8.995455689728260040e-03 8.452805690467357635e-03 1.050465181469917297e-02 2.153738867491483688e-03 1.221564598381519318e-03 3.848792053759098053e-03 5.705908406525850296e-03 1.447428832761943340e-03 3.614119952544569969e-03 6.169064901769161224e-03 7.915304158814251423e-04 8.311926573514938354e-02 1.564387790858745575e-02
4.000000000000000000e+03 1.650596968829631805e-02 3.871329128742218018e-03 5.653928034007549286e-03 3.614046843722462654e-03 4.915882367640733719e-03 8.876112406142055988e-04 9.445865871384739876e-04 1.757523044943809509e-03 3.065313911065459251e-03 4.494321183301508427e-04 2.438583411276340485e-03 3.374898806214332581e-03 4.724884056486189365e-04 7.142157107591629028e-02 1.215165946632623672e-02 2.234787121415138245e-02 3.429474774748086929e-03 5.948953330516815186e-03 4.916070029139518738e-03 5.503650754690170288e-03 8.876112406142055988e-04 9.445865871384739876e-04 1.757523044943809509e-03 3.065313911065459251e-03 4.494321183301508427e-04 2.438583411276340485e-03 3.374898806214332581e-03 4.724884056486189365e-04 7.142157107591629028e-02 1.215165946632623672e-02
5.000000000000000000e+03 7.050379645079374313e-03 1.849352964200079441e-03 3.319550538435578346e-03 1.861306489445269108e-03 3.162805922329425812e-03 7.402682676911354065e-04 5.465693539008498192e-04 7.354453555308282375e-04 1.720867236144840717e-03 1.731574448058381677e-04 1.638596877455711365e-03 1.832203008234500885e-03 2.404421829851344228e-04 4.854598268866539001e-02 7.460757624357938766e-03 9.511896409094333649e-03 1.954464940354228020e-03 4.016563761979341507e-03 2.167569007724523544e-03 3.222041064873337746e-03 7.402682676911354065e-04 5.465693539008498192e-04 7.354453555308282375e-04 1.720867236144840717e-03 1.731574448058381677e-04 1.638596877455711365e-03 1.832203008234500885e-03 2.404421829851344228e-04 4.854598268866539001e-02 7.460757624357938766e-03
6.000000000000000000e+03 5.221232306212186813e-03 2.025499241426587105e-03 3.478553611785173416e-03 1.912844600155949593e-03 2.248578472062945366e-03 1.093107392080128193e-03 1.837765012169256806e-04 1.881873467937111855e-04 8.443935657851397991e-04 1.021327407215721905e-04 1.089585130102932453e-03 1.238367985934019089e-03 4.675033851526677608e-04 1.589128933846950531e-02 1.955876592546701431e-03 6.757270544767379761e-03 2.098238328471779823e-03 4.506930708885192871e-03 1.517013995908200741e-03 2.010228112339973450e-03 1.093107392080128193e-03 1.837765012169256806e-04 1.881873467937111855e-04 8.443935657851397991e-04 1.021327407215721905e-04 1.089585130102932453e-03 1.238367985934019089e-03 4.675033851526677608e-04 1.589128933846950531e-02 1.955876592546701431e-03
7.000000000000000000e+03 5.804571323096752167e-03 1.890402054414153099e-03 3.916173242032527924e-03 4.040382336825132370e-03 1.788778346963226795e-03 1.193250529468059540e-03 8.731117850402370095e-05 1.390762481605634093e-04 3.986347583122551441e-04 6.041919550625607371e-05 8.070072508417069912e-04 1.080892863683402538e-03 8.572086808271706104e-04 2.072051167488098145e-03 3.736494691111147404e-04 7.931173779070377350e-03 2.290950389578938484e-03 5.110066384077072144e-03 3.050089115276932716e-03 1.692576915957033634e-03 1.193250529468059540e-03 8.731117850402370095e-05 1.390762481605634093e-04 3.986347583122551441e-04 6.041919550625607371e-05 8.070072508417069912e-04 1.080892863683402538e-03 8.572086808271706104e-04 2.072051167488098145e-03 3.736494691111147404e-04
8.000000000000000000e+03 3.537475131452083588e-03 1.254202332347631454e-03 3.492380259558558464e-03 3.186319954693317413e-03 1.377516309730708599e-03 8.786613470874726772e-04 4.687091495725326240e-05 1.577921066200360656e-04 2.491153718437999487e-04 3.169033516314812005e-05 6.106115179136395454e-04 9.677493362687528133e-04 5.286922678351402283e-04 3.963462077081203461e-04 2.163141180062666535e-04 4.834003280848264694e-03 1.207633526064455509e-03 3.288795007392764091e-03 3.040818730369210243e-03 1.408102689310908318e-03 8.786613470874726772e-04 4.687091495725326240e-05 1.577921066200360656e-04 2.491153718437999487e-04 3.169033516314812005e-05 6.106115179136395454e-04 9.677493362687528133e-04 5.286922678351402283e-04 3.963462077081203461e-04 2.163141180062666535e-04
9.000000000000000000e+03 2.638181438669562340e-03 6.266732816584408283e-04 1.287605729885399342e-03 7.080038776621222496e-04 1.179990125820040703e-03 6.827498436905443668e-04 3.036549060198012739e-05 1.424442161805927753e-04 1.310679654125124216e-04 2.684275204956065863e-05 4.423299105837941170e-04 7.836644654162228107e-04 1.033755688695237041e-04 1.540754456073045731e-04 1.376104773953557014e-04 3.475055564194917679e-03 6.487527862191200256e-04 1.458061276935040951e-03 6.811397033743560314e-04 1.240049954503774643e-03 6.827498436905443668e-04 3.036549060198012739e-05 1.424442161805927753e-04 1.310679654125124216e-04 2.684275204956065863e-05 4.423299105837941170e-04 7.836644654162228107e-04 1.033755688695237041e-04 1.540754456073045731e-04 1.376104773953557014e-04
