# step K_rel_l2 mu_rel_l2 E_rel_l2 nu_rel_l2
5.700000000000000000e+04 2.216388211811620712e-01 2.664067356557754951e-01 1.771181071627486725e-01 3.647191656968581386e-01
5.800000000000000000e+04 2.124723251599541229e-01 2.611366957914840747e-01 1.759351610980312008e-01 3.491767374185893447e-01
5.900000000000000000e+04 2.105546693000992786e-01 2.547562364424528769e-01 1.725680324850276393e-01 3.386755122544071739e-01
6.000000000000000000e+04 1.978133023088766984e-01 2.481777097455776238e-01 1.695924600300156293e-01 3.258160594828214962e-01
6.100000000000000000e+04 2.451710362913206154e-01 2.694302066364946402e-01 1.687225635905106325e-01 4.203761497044638529e-01
6.200000000000000000e+04 2.083541823550274230e-01 2.448086218410046033e-01 1.632297860098510522e-01 3.426020025579040174e-01
6.300000000000000000e+04 1.978927350173173560e-01 2.400004839814207924e-01 1.631955174654589058e-01 3.231323306351871483e-01
6.400000000000000000e+04 2.023006861048241012e-01 2.354991032212030710e-01 1.585536966516581936e-01 3.287301754464866943e-01
6.500000000000000000e+04 2.028917937149509465e-01 2.410325508730739585e-01 1.621874681500032056e-01 3.303095257760673142e-01
6.600000000000000000e+04 1.912169883608677845e-01 2.288082657437058021e-01 1.563451922935351346e-01 3.087324308333992406e-01
6.700000000000000000e+04 1.981827910110464108e-01 2.338205059996336377e-01 1.583003955620956027e-01 3.204750073537147581e-01
6.800000000000000000e+04 1.930188667820338932e-01 2.254786411684706060e-01 1.538299628891348358e-01 3.069635090141962785e-01
6.900000000000000000e+04 2.755929379202673446e-01 2.885952244101517294e-01 1.733593542634347118e-01 4.657613105257510933e-01
7.000000000000000000e+04 2.481124960916542277e-01 2.653990297525796738e-01 1.663498699839083550e-01 4.113619809451204978e-01
7.100000000000000000e+04 2.290559673065188928e-01 2.465231938394862599e-01 1.599536541214195973e-01 3.645686906709606490e-01
7.200000000000000000e+04 2.237205306302963714e-01 2.475454721768650113e-01 1.609555605334570816e-01 3.641401362518897344e-01
7.300000000000000000e+04 2.219083721964474620e-01 2.418680076603013651e-01 1.572206639004677664e-01 3.579385176428394044e-01
7.400000000000000000e+04 2.109022218038534568e-01 2.357697677866130159e-01 1.559594383973674503e-01 3.361373327418353818e-01
7.500000000000000000e+04 1.995187109992442587e-01 2.260896530300197937e-01 1.511899791781618207e-01 3.186138688755085768e-01
7.600000000000000000e+04 2.071600219527005571e-01 2.275689611744147189e-01 1.511429819928606089e-01 3.274046044352939555e-01
7.700000000000000000e+04 2.006082272028561764e-01 2.217423426421180344e-01 1.487111416507584383e-01 3.149870537391200598e-01
7.800000000000000000e+04 2.001860448346055033e-01 2.205386890178684112e-01 1.478428348720270957e-01 3.120430938839258150e-01
7.900000000000000000e+04 1.944663531193877581e-01 2.155107723554710586e-01 1.461784600420073243e-01 2.995692937300608594e-01
8.000000000000000000e+04 2.515155243329268986e-01 2.563790462644734980e-01 1.578910465581589151e-01 4.174734304372402227e-01
8.100000000000000000e+04 2.296398224846727121e-01 2.427832448447727054e-01 1.552533792100274923e-01 3.705084943248100893e-01
8.200000000000000000e+04 2.180877717666413196e-01 2.319926075660262710e-01 1.508227221205676039e-01 3.447628934689571101e-01
8.300000000000000000e+04 2.169862690957647389e-01 2.275435256529317607e-01 1.490267120237691589e-01 3.381892789614813211e-01
8.400000000000000000e+04 2.113482119658675329e-01 2.198643091470691702e-01 1.446164820752507407e-01 3.259266653876083386e-01
8.500000000000000000e+04 2.156873268774179009e-01 2.097092802324170835e-01 1.319106755077177617e-01 3.564836810509911524e-01
8.600000000000000000e+04 1.915470634668881567e-01 2.053040775378067451e-01 1.383019634218081717e-01 2.924683791896003360e-01
8.700000000000000000e+04 1.981533546695088688e-01 2.115464225939708010e-01 1.419769525530702181e-01 3.034229610749397676e-01
8.800000000000000000e+04 1.986035559210556634e-01 2.112632316230157181e-01 1.423791140193660099e-01 3.002362709019755216e-01
8.900000000000000000e+04 1.947002612526805843e-01 2.092279483154655395e-01 1.412281314909188679e-01 2.964405335446019252e-01
9.000000000000000000e+04 2.077651665279364457e-01 2.182968304160522455e-01 1.439570567221780395e-01 3.209216612720495743e-01
9.100000000000000000e+04 1.968187145222474455e-01 2.101689595729210602e-01 1.413101693415594329e-01 2.980014559955296294e-01
9.200000000000000000e+04 1.990486378088568153e-01 2.104367832496468471e-01 1.410910686680701132e-01 2.994926074845135622e-01
9.300000000000000000e+04 1.853342889478885036e-01 1.943773572752004741e-01 1.324928092830312543e-01 2.778237401608392165e-01
9.400000000000000000e+04 1.952920156641408667e-01 2.058662938242888374e-01 1.377284819429913099e-01 2.968655916890017843e-01
9.500000000000000000e+04 1.927377146279377618e-01 2.039236705906594671e-01 1.377202724805673406e-01 2.895155144580339734e-01
9.600000000000000000e+04 1.911368675659021743e-01 2.021759499843192309e-01 1.369609142384306255e-01 2.872517635324873808e-01
9.700000000000000000e+04 2.038749455035354652e-01 2.131791534469401894e-01 1.420409136897703151e-01 3.088988419178803069e-01
9.800000000000000000e+04 1.997458621228620224e-01 2.025234068619841121e-01 1.334607877922709684e-01 3.129116766842477415e-01
9.900000000000000000e+04 1.650746959207933795e-01 1.788299094883812612e-01 1.218512226489722183e-01 2.534959656080514878e-01
1.000000000000000000e+05 1.769310597853508416e-01 1.878008030088105795e-01 1.274042710823930502e-01 2.678208017448024392e-01
1.010000000000000000e+05 1.880567720925208353e-01 1.886424714801038516e-01 1.266363286720785797e-01 2.838765256409370163e-01
1.020000000000000000e+05 1.837363868961797153e-01 1.949213948180301137e-01 1.324762654562653963e-01 2.745709491485140985e-01
1.030000000000000000e+05 1.847828701685210184e-01 1.984550629110874154e-01 1.349457807587032543e-01 2.798293462537678189e-01
1.040000000000000000e+05 2.079188437724196481e-01 2.130971356658621085e-01 1.396853997742433517e-01 3.185085749902495933e-01
1.050000000000000000e+05 1.925645920582593762e-01 1.998376483635468936e-01 1.341298305930243018e-01 2.902199268802939103e-01
1.060000000000000000e+05 1.764494817882661659e-01 1.878788170503959964e-01 1.295233683767176569e-01 2.603510205683292056e-01
1.070000000000000000e+05 1.860403482928741359e-01 1.947707982785092662e-01 1.322112122316975724e-01 2.787669230317665892e-01
1.080000000000000000e+05 2.318441214290928032e-01 2.362050272601377010e-01 1.514065591038528669e-01 3.556701887222815106e-01
1.090000000000000000e+05 1.944547932657685330e-01 1.975929488730465700e-01 1.324150862259191874e-01 2.891657904087561182e-01
1.100000000000000000e+05 1.886038696885116162e-01 2.008485484265585541e-01 1.364405728483331637e-01 2.838901823602322239e-01
1.110000000000000000e+05 1.804919213137174128e-01 1.866588540755658998e-01 1.279271105108491235e-01 2.677648999829349563e-01
1.120000000000000000e+05 1.859763287225924266e-01 1.927747133469481511e-01 1.307135587526750964e-01 2.764244383186001963e-01
1.130000000000000000e+05 1.871528741098804904e-01 1.967041039860398799e-01 1.336536249988354574e-01 2.806104256051403789e-01
1.140000000000000000e+05 1.900610167606758549e-01 1.959091261826539643e-01 1.319947004343253738e-01 2.848237070138362470e-01
1.150000000000000000e+05 1.887196746506613620e-01 1.858356881797958160e-01 1.247015979633388505e-01 2.834521628881844779e-01
1.160000000000000000e+05 1.857489574112866915e-01 1.920276626604305592e-01 1.299291519986334464e-01 2.812252097706397502e-01
1.170000000000000000e+05 1.856918049445240304e-01 1.913964701854825590e-01 1.296948700647557184e-01 2.768879748008162278e-01
1.180000000000000000e+05 1.902515066342440886e-01 1.964451562464982204e-01 1.321047617334615565e-01 2.866356272165627161e-01
1.190000000000000000e+05 1.789477588196075331e-01 1.847760072613475468e-01 1.264595356846081875e-01 2.650086958725063058e-01
1.200000000000000000e+05 1.856157300983251324e-01 1.892640078774518453e-01 1.278618890002498898e-01 2.763457817967189811e-01
1.210000000000000000e+05 2.287989807511791318e-01 2.286806023884849770e-01 1.427923009185991243e-01 3.679031322525372349e-01
1.220000000000000000e+05 2.034778782934456298e-01 2.074126204462947709e-01 1.358077516037795862e-01 3.135298219093756722e-01
1.230000000000000000e+05 1.984186670718005863e-01 2.013537555841613536e-01 1.329006935281122348e-01 3.028231278298568752e-01
1.240000000000000000e+05 1.953119013647120483e-01 1.985920290727765380e-01 1.320848569096313985e-01 2.959326272120025303e-01
1.250000000000000000e+05 1.931495894600446239e-01 1.987452751457851607e-01 1.323794891793090844e-01 2.943418029202418129e-01
1.260000000000000000e+05 1.871748103082960246e-01 1.956404782066208381e-01 1.318622816918796903e-01 2.859365074973959642e-01
1.270000000000000000e+05 1.896662890447708416e-01 1.957587798768514187e-01 1.311149480980236814e-01 2.888587556800473743e-01
1.280000000000000000e+05 2.892382166558608025e-01 2.808023576372927210e-01 1.622960533355638502e-01 5.088704931183604119e-01
1.290000000000000000e+05 2.576078424248681165e-01 2.483808995248314444e-01 1.500432660243639083e-01 4.284169246890924265e-01
1.300000000000000000e+05 2.548027063268583636e-01 2.360948361063059386e-01 1.420404367915382160e-01 4.134376863793817747e-01
1.310000000000000000e+05 2.404239548791251291e-01 2.362681597552999391e-01 1.457765029606681306e-01 3.929561230276993888e-01
1.320000000000000000e+05 2.409354508783148052e-01 2.269857546948569893e-01 1.397626345784035162e-01 3.812414394390136740e-01
1.330000000000000000e+05 2.358317479819662388e-01 2.298748354492223811e-01 1.424378292755130448e-01 3.795016468032578749e-01
1.340000000000000000e+05 2.161250737628630236e-01 2.101169845576685846e-01 1.339995692473428535e-01 3.388177971120144849e-01
1.350000000000000000e+05 2.233416426661957999e-01 2.185333159994694852e-01 1.379227044253728551e-01 3.542461425272601105e-01
1.360000000000000000e+05 2.166616023498305343e-01 2.133379635402732344e-01 1.360968314154692715e-01 3.393956675709041138e-01
1.370000000000000000e+05 2.139730281091479225e-01 2.128357444676594878e-01 1.364212357604935866e-01 3.338253873118453563e-01
1.380000000000000000e+05 2.051215105756028223e-01 1.969981727639254498e-01 1.256004148742046189e-01 3.247569780040141518e-01
1.390000000000000000e+05 2.023397556577109790e-01 2.032097243531089670e-01 1.322171961690384312e-01 3.134900107375688805e-01
1.400000000000000000e+05 2.078611270747065254e-01 1.999711406924409018e-01 1.285738185777325626e-01 3.191029223678928384e-01
1.410000000000000000e+05 2.045059483703791370e-01 2.039008698830338251e-01 1.320379959809679371e-01 3.194185335935846859e-01
1.420000000000000000e+05 2.060535375353833021e-01 2.029254146902368106e-01 1.313676246779966195e-01 3.188987476536775945e-01
1.430000000000000000e+05 1.964963184618455649e-01 2.052031155922908190e-01 1.340459532777742158e-01 3.090167687513981631e-01
1.440000000000000000e+05 2.028687565780954993e-01 2.029265922606758588e-01 1.317556949370059238e-01 3.147730469596696778e-01
1.450000000000000000e+05 2.054713612883503626e-01 2.058161146039558798e-01 1.327891561154005140e-01 3.223992139910422661e-01
1.460000000000000000e+05 2.012229086573279202e-01 2.017708804729250460e-01 1.309333520640729165e-01 3.140683641073246934e-01
1.470000000000000000e+05 2.024592625253649747e-01 2.024036185090742623e-01 1.310265175401290616e-01 3.154037285508832777e-01
1.480000000000000000e+05 2.005106152484262272e-01 1.974457378485379444e-01 1.264168873569949114e-01 3.131273060442084644e-01
1.490000000000000000e+05 1.984075888787488195e-01 1.958862518768758887e-01 1.268076941034788907e-01 3.078257367075194484e-01
1.500000000000000000e+05 2.028367192694936483e-01 2.009451386418196206e-01 1.294971957475513635e-01 3.167687050887552092e-01
