# x, y
4.921875000000000000e-01 1.000000000000000000e+00 8.731747414003621088e-08 9.996988177299499512e-01 3.998795270919799805e+00 7.997590541839599609e+00 1.607453465461730957e+00
7.421875000000000000e-01 1.000000000000000000e+00 4.289602006934956080e-09 7.242469787597656250e-01 2.896986722946166992e+00 5.793975353240966797e+00 -1.006053209304809570e+00
2.421875000000000000e-01 1.000000000000000000e+00 -4.289629984555176634e-09 6.895405650138854980e-01 2.758163452148437500e+00 5.516324996948242188e+00 1.060569524765014648e+00
8.671875000000000000e-01 1.000000000000000000e+00 -5.870955988029891159e-08 4.052412211894989014e-01 1.620964050292968750e+00 3.241929292678833008e+00 -2.490920066833496094e+00
3.671875000000000000e-01 1.000000000000000000e+00 5.870955632758523279e-08 9.142097830772399902e-01 3.656839847564697266e+00 7.313678741455078125e+00 1.691434144973754883e+00
6.171875000000000000e-01 1.000000000000000000e+00 6.477600322796206456e-08 9.329928159713745117e-01 3.731970548629760742e+00 7.463942050933837891e+00 5.985614657402038574e-01
1.171875000000000000e-01 1.000000000000000000e+00 -6.477600322796206456e-08 3.598950505256652832e-01 1.439580917358398438e+00 2.879160881042480469e+00 3.016583919525146484e-01
9.296875000000000000e-01 1.000000000000000000e+00 -7.902926313363423105e-08 2.191010713577270508e-01 8.764038085937500000e-01 1.752808332443237305e+00 -2.952612638473510742e+00
4.296875000000000000e-01 1.000000000000000000e+00 7.902925602820687345e-08 9.757021069526672363e-01 3.902808904647827148e+00 7.805616855621337891e+00 1.764146566390991211e+00
6.796875000000000000e-01 1.000000000000000000e+00 3.737804021852753067e-08 8.448535203933715820e-01 3.379413127899169922e+00 6.758827686309814453e+00 -1.687707304954528809e-01
1.796875000000000000e-01 1.000000000000000000e+00 -3.737805442938224587e-08 5.349976420402526855e-01 2.139991521835327148e+00 4.279981613159179688e+00 6.554908752441406250e-01
8.046875000000000000e-01 1.000000000000000000e+00 -2.945184718328164308e-08 5.758082270622253418e-01 2.303231954574584961e+00 4.606465339660644531e+00 -1.813444614410400391e+00
3.046875000000000000e-01 1.000000000000000000e+00 2.945184895963848248e-08 8.175848126411437988e-01 3.270340204238891602e+00 6.540678977966308594e+00 1.433662772178649902e+00
5.546875000000000000e-01 1.000000000000000000e+00 8.231239689848734997e-08 9.852776527404785156e-01 3.941110134124755859e+00 7.882221221923828125e+00 1.210427522659301758e+00
5.468750000000000000e-02 1.000000000000000000e+00 -8.231239689848734997e-08 1.709619015455245972e-01 6.838479638099670410e-01 1.367695450782775879e+00 6.869661808013916016e-02
9.609375000000000000e-01 1.000000000000000000e+00 -8.480282787104442832e-08 1.224106922745704651e-01 4.896425008773803711e-01 9.792854189872741699e-01 -3.082704782485961914e+00
4.609375000000000000e-01 1.000000000000000000e+00 8.480282787104442832e-08 9.924795627593994141e-01 3.969918489456176758e+00 7.939836502075195312e+00 1.716003775596618652e+00
7.109375000000000000e-01 1.000000000000000000e+00 2.124197884256773250e-08 7.883463501930236816e-01 3.153384447097778320e+00 6.306770324707031250e+00 -5.847317576408386230e-01
2.109375000000000000e-01 1.000000000000000000e+00 -2.124199660613612650e-08 6.152316331863403320e-01 2.460927486419677734e+00 4.921853542327880859e+00 8.566594123840332031e-01
8.359375000000000000e-01 1.000000000000000000e+00 -4.494429717283310310e-08 4.928981661796569824e-01 1.971591711044311523e+00 3.943184852600097656e+00 -2.174280405044555664e+00
3.359375000000000000e-01 1.000000000000000000e+00 4.494429006740574550e-08 8.700870275497436523e-01 3.480349063873291016e+00 6.960696697235107422e+00 1.581793308258056641e+00
5.859375000000000000e-01 1.000000000000000000e+00 7.498501020108960802e-08 9.637760519981384277e-01 3.855103731155395508e+00 7.710207939147949219e+00 9.283652901649475098e-01
8.593750000000000000e-02 1.000000000000000000e+00 -7.498501730651696562e-08 2.667127847671508789e-01 1.066851735115051270e+00 2.133702516555786133e+00 1.665788888931274414e-01
8.984375000000000000e-01 1.000000000000000000e+00 -7.021864689704671036e-08 3.136816024780273438e-01 1.254725813865661621e+00 2.509452581405639648e+00 -2.753191232681274414e+00
3.984375000000000000e-01 1.000000000000000000e+00 7.021863979161935276e-08 9.495282173156738281e-01 3.798113584518432617e+00 7.596226215362548828e+00 1.754405617713928223e+00
6.484375000000000000e-01 1.000000000000000000e+00 5.207768083437258611e-08 8.932242989540100098e-01 3.572896242141723633e+00 7.145793914794921875e+00 2.294743061065673828e-01
