# step train_loss_terms test_loss_terms
0.000000000000000000e+00 1.370966881513595581e-01 9.147056192159652710e-02 7.027135044336318970e-02 1.286888960748910904e-02 3.462917208671569824e-01 1.999344443902373314e-03 1.787920296192169189e-02 8.673490583896636963e-02 1.178956255316734314e-01 5.581265687942504883e-01 1.557243168354034424e-01 1.264000058174133301e+00 1.370966881513595581e-01 9.147056192159652710e-02 7.027135044336318970e-02 1.286888960748910904e-02 3.462917208671569824e-01 1.999344443902373314e-03 1.787920296192169189e-02 8.673490583896636963e-02 1.178956255316734314e-01 5.581265687942504883e-01 1.557243168354034424e-01 1.264000058174133301e+00
1.000000000000000000e+03 1.259332871995866299e-03 1.579488045535981655e-03 5.191750242374837399e-04 5.249218083918094635e-04 1.472772564738988876e-04 8.579249697504565120e-05 6.236427725525572896e-05 4.335824996815063059e-05 3.227610432077199221e-05 2.679345780052244663e-04 1.668439363129436970e-04 1.068866254172462504e-06 1.259332871995866299e-03 1.579488045535981655e-03 5.191750242374837399e-04 5.249218083918094635e-04 1.472772564738988876e-04 8.579249697504565120e-05 6.236427725525572896e-05 4.335824996815063059e-05 3.227610432077199221e-05 2.679345780052244663e-04 1.668439363129436970e-04 1.068866254172462504e-06
2.000000000000000000e+03 4.853233403991907835e-04 9.393608779646456242e-04 6.490981322713196278e-04 6.668612477369606495e-04 1.074524989235214889e-04 1.109669901779852808e-04 1.404644262947840616e-05 7.409095360344508663e-06 1.033217413350939751e-04 8.894925122149288654e-04 8.383784006582573056e-05 5.119147826917469501e-04 4.853233403991907835e-04 9.393608779646456242e-04 6.490981322713196278e-04 6.668612477369606495e-04 1.074524989235214889e-04 1.109669901779852808e-04 1.404644262947840616e-05 7.409095360344508663e-06 1.033217413350939751e-04 8.894925122149288654e-04 8.383784006582573056e-05 5.119147826917469501e-04
3.000000000000000000e+03 3.681894741021096706e-04 3.651262086350470781e-04 8.375648030778393149e-05 1.662793365539982915e-04 3.467257556621916592e-05 4.502549927565269172e-05 1.271405471925390884e-05 3.176193058607168496e-05 9.320026038039941341e-06 9.382716962136328220e-05 2.259128450532443821e-05 7.800750836395309307e-07 3.681894741021096706e-04 3.651262086350470781e-04 8.375648030778393149e-05 1.662793365539982915e-04 3.467257556621916592e-05 4.502549927565269172e-05 1.271405471925390884e-05 3.176193058607168496e-05 9.320026038039941341e-06 9.382716962136328220e-05 2.259128450532443821e-05 7.800750836395309307e-07
4.000000000000000000e+03 3.138990432489663363e-04 1.902547082863748074e-04 3.918794027413241565e-05 1.346929057035595179e-04 2.090296402457170188e-05 3.694787301355972886e-05 8.105524102575145662e-06 1.530317604192532599e-05 6.330552878353046253e-06 6.613806181121617556e-05 1.575153510202653706e-05 8.519129579553919029e-08 3.138990432489663363e-04 1.902547082863748074e-04 3.918794027413241565e-05 1.346929057035595179e-04 2.090296402457170188e-05 3.694787301355972886e-05 8.105524102575145662e-06 1.530317604192532599e-05 6.330552878353046253e-06 6.613806181121617556e-05 1.575153510202653706e-05 8.519129579553919029e-08
5.000000000000000000e+03 2.474609354976564646e-04 1.371416146866977215e-04 3.188776099705137312e-05 8.465582504868507385e-05 1.551967761770356447e-05 3.470936280791647732e-05 8.229738341469783336e-06 6.977919838391244411e-06 4.507399353315122426e-06 5.022481127525679767e-05 1.138078459916869178e-05 1.404799604642903432e-06 2.474609354976564646e-04 1.371416146866977215e-04 3.188776099705137312e-05 8.465582504868507385e-05 1.551967761770356447e-05 3.470936280791647732e-05 8.229738341469783336e-06 6.977919838391244411e-06 4.507399353315122426e-06 5.022481127525679767e-05 1.138078459916869178e-05 1.404799604642903432e-06
6.000000000000000000e+03 1.876313617685809731e-04 1.157656952273100615e-04 3.858611671603284776e-05 7.267644105013459921e-05 1.002659610094269738e-05 3.375833694008179009e-05 5.461787623062264174e-06 3.276918050687527284e-06 4.206180619803490117e-06 5.080812843516469002e-05 8.621973393019288778e-06 7.248468705256527755e-07 1.876313617685809731e-04 1.157656952273100615e-04 3.858611671603284776e-05 7.267644105013459921e-05 1.002659610094269738e-05 3.375833694008179009e-05 5.461787623062264174e-06 3.276918050687527284e-06 4.206180619803490117e-06 5.080812843516469002e-05 8.621973393019288778e-06 7.248468705256527755e-07
7.000000000000000000e+03 1.318230497417971492e-04 9.331406909041106701e-05 3.132680649287067354e-05 5.713069913326762617e-05 7.523769454564899206e-06 3.211730290786363184e-05 5.497152869793353602e-06 2.160125404770951718e-06 1.989425300052971579e-06 4.238217661622911692e-05 9.436867912882007658e-06 8.688547495694365352e-06 1.318230497417971492e-04 9.331406909041106701e-05 3.132680649287067354e-05 5.713069913326762617e-05 7.523769454564899206e-06 3.211730290786363184e-05 5.497152869793353602e-06 2.160125404770951718e-06 1.989425300052971579e-06 4.238217661622911692e-05 9.436867912882007658e-06 8.688547495694365352e-06
8.000000000000000000e+03 8.851352322380989790e-05 7.216625090222805738e-05 2.109605156874749810e-05 3.955317151849158108e-05 5.042314114689361304e-06 2.850486271199770272e-05 1.551684704281797167e-06 2.688778295123483986e-06 1.439988409401848912e-06 3.151078999508172274e-05 5.231676368566695601e-06 5.819997284106648294e-08 8.851352322380989790e-05 7.216625090222805738e-05 2.109605156874749810e-05 3.955317151849158108e-05 5.042314114689361304e-06 2.850486271199770272e-05 1.551684704281797167e-06 2.688778295123483986e-06 1.439988409401848912e-06 3.151078999508172274e-05 5.231676368566695601e-06 5.819997284106648294e-08
9.000000000000000000e+03 1.470016723033040762e-04 3.253005561418831348e-04 5.025283899158239365e-04 6.203226512297987938e-04 3.190025381627492607e-05 5.372117811930365860e-05 7.301975415430206340e-07 2.481884257576894015e-05 6.712274625897407532e-05 8.214192348532378674e-04 1.615642395336180925e-05 4.316458362154662609e-04 1.470016723033040762e-04 3.253005561418831348e-04 5.025283899158239365e-04 6.203226512297987938e-04 3.190025381627492607e-05 5.372117811930365860e-05 7.301975415430206340e-07 2.481884257576894015e-05 6.712274625897407532e-05 8.214192348532378674e-04 1.615642395336180925e-05 4.316458362154662609e-04
