# step K_rel_l2 mu_rel_l2 E_rel_l2 nu_rel_l2
1.000000000000000000e+03 6.745960106394301992e-01 3.503988902104721581e-01 3.133490037550363816e-01 3.311668664114248428e-01
2.000000000000000000e+03 3.926285290581465470e-01 4.135154292932618492e-01 3.748139415611453362e-01 3.567414009220469806e-01
3.000000000000000000e+03 3.193202585884023503e-01 4.413219005374004467e-01 4.030027601961104766e-01 3.679593044444897099e-01
4.000000000000000000e+03 3.143161906208671308e-01 4.267679542103562929e-01 3.869341511638222375e-01 3.696751447012836533e-01
5.000000000000000000e+03 2.879647886858592298e-01 3.741239611914713992e-01 3.343613442462023966e-01 3.406438569449022902e-01
6.000000000000000000e+03 2.485884042557733042e-01 3.327747233562796114e-01 2.950162635922668475e-01 3.073400635911983647e-01
7.000000000000000000e+03 2.187727756639633592e-01 3.113043759341428962e-01 2.756092079692197827e-01 2.836979258861939690e-01
8.000000000000000000e+03 2.031400002862322751e-01 3.028587818669322140e-01 2.695208753344290886e-01 2.749102230066481356e-01
9.000000000000000000e+03 1.582393682374765020e-01 2.871219365946263147e-01 2.586170741557551889e-01 2.542492292935328302e-01
1.000000000000000000e+04 1.412116350477065352e-01 2.852971440030518946e-01 2.589963899257896052e-01 2.454181610182052109e-01
1.100000000000000000e+04 1.353034213863819613e-01 2.765392582554117573e-01 2.520883827772216756e-01 2.383356357235283662e-01
1.200000000000000000e+04 1.270073961044320965e-01 2.849940962505687625e-01 2.635735456102618612e-01 2.317413912638499052e-01
1.300000000000000000e+04 1.266714447394886589e-01 2.817557775432494305e-01 2.598129759557780138e-01 2.305333800739167716e-01
1.400000000000000000e+04 1.325651122516756930e-01 2.827636895212721213e-01 2.625991289748888513e-01 2.256616593574199969e-01
1.500000000000000000e+04 1.302520818745823983e-01 2.895397830985548260e-01 2.688244903683688625e-01 2.232430678917457501e-01
1.600000000000000000e+04 1.339340879165323295e-01 2.822109085179326793e-01 2.623908834135396662e-01 2.160014331248842900e-01
1.700000000000000000e+04 1.333482235257256454e-01 2.888740142115909237e-01 2.684704502046356134e-01 2.144328999987058226e-01
1.800000000000000000e+04 1.353855513940004640e-01 2.810534745334148377e-01 2.614174659935101230e-01 2.066243858242687026e-01
1.900000000000000000e+04 1.342431763835416070e-01 2.782107606150860390e-01 2.585740397676682956e-01 2.012227959889792694e-01
2.000000000000000000e+04 1.338211591560569125e-01 2.734420713652095936e-01 2.540012670050433852e-01 1.953683709762680798e-01
2.100000000000000000e+04 1.406736614790366213e-01 2.753097569600255201e-01 2.570742175371617533e-01 1.904851956140258262e-01
2.200000000000000000e+04 1.363230417607890488e-01 2.671161629667662130e-01 2.487169393706896159e-01 1.864007548244231982e-01
2.300000000000000000e+04 1.450958697193404090e-01 2.632135178962708988e-01 2.462112933498104839e-01 1.824191547328793961e-01
2.400000000000000000e+04 1.383139100268989674e-01 2.535519057152008093e-01 2.364992608531478746e-01 1.771778526722879721e-01
2.500000000000000000e+04 1.378963378383654959e-01 2.509805334652844278e-01 2.341582128506612126e-01 1.742395718488798373e-01
2.600000000000000000e+04 1.369731871947569291e-01 2.453656715371854702e-01 2.290130259528817269e-01 1.701241668145385966e-01
2.700000000000000000e+04 1.411885153404680848e-01 2.376371148299277203e-01 2.225473305598643092e-01 1.640138376756283822e-01
2.800000000000000000e+04 1.416687309262333605e-01 2.338733200338239115e-01 2.196459725535425123e-01 1.583294455788944455e-01
2.900000000000000000e+04 1.388714527763385553e-01 2.265553085405018208e-01 2.125341708937916463e-01 1.557721814288917928e-01
3.000000000000000000e+04 1.384115082195984114e-01 2.238859918693195117e-01 2.101645317068187857e-01 1.523778782163451861e-01
3.100000000000000000e+04 1.385740067333315062e-01 2.239307395460024552e-01 2.104462650147901903e-01 1.506530171845712474e-01
3.200000000000000000e+04 1.392194318937381992e-01 2.161150867851483193e-01 2.035342837142881389e-01 1.473326476256347495e-01
3.300000000000000000e+04 1.411961531008950610e-01 2.163350569431582160e-01 2.042115927510644857e-01 1.460230223312428410e-01
3.400000000000000000e+04 1.441640491855174233e-01 2.102944002639382248e-01 1.992049561444290962e-01 1.428800742245359690e-01
3.500000000000000000e+04 1.432289258363746709e-01 2.091556749297703577e-01 1.982625825283651222e-01 1.428440877067892190e-01
3.600000000000000000e+04 1.456243339322354502e-01 2.077717205516755039e-01 1.973536144979875506e-01 1.432826576972244248e-01
3.700000000000000000e+04 1.453753429423156607e-01 2.072923757848398330e-01 1.970607989834797791e-01 1.418128218938730922e-01
3.800000000000000000e+04 1.457139916064369434e-01 2.062521100590049561e-01 1.962463249313763647e-01 1.420854540524761067e-01
3.900000000000000000e+04 1.473061550165276068e-01 2.058882407933461667e-01 1.961837604252131273e-01 1.426887063064914418e-01
4.000000000000000000e+04 1.489105526050319428e-01 2.055292437253788407e-01 1.961978175683401771e-01 1.418854323717098909e-01
4.100000000000000000e+04 1.537950173727997139e-01 2.055035432505471216e-01 1.970032532634733713e-01 1.422191044637963753e-01
4.200000000000000000e+04 1.529732493977778718e-01 2.109216920368069403e-01 2.017079905797515005e-01 1.451710033736304251e-01
4.300000000000000000e+04 1.526672160349393792e-01 2.053617784893189691e-01 1.966976523344574623e-01 1.450362519255352922e-01
4.400000000000000000e+04 1.525662875034591581e-01 2.056976951766814055e-01 1.970018906970959494e-01 1.455298834129307994e-01
4.500000000000000000e+04 1.532434472143967275e-01 2.106872230427665471e-01 2.014846659504921922e-01 1.484618284457748238e-01
4.600000000000000000e+04 1.545537841455968120e-01 2.080866617655927897e-01 1.994687489950978110e-01 1.460658372086371670e-01
4.700000000000000000e+04 1.542185483906393095e-01 2.120455947030735755e-01 2.029201069196656104e-01 1.487688341998316122e-01
4.800000000000000000e+04 1.546916078765450675e-01 2.134324635680050208e-01 2.042215849044989040e-01 1.489781084527935784e-01
4.900000000000000000e+04 1.557018702742127836e-01 2.124080214449445558e-01 2.035117559501814499e-01 1.494813595246431426e-01
5.000000000000000000e+04 1.562250362208656707e-01 2.162902503879532978e-01 2.070547464636308121e-01 1.501147164420553182e-01
5.100000000000000000e+04 1.566272640798926918e-01 2.131414270339999362e-01 2.042447485329150769e-01 1.513305218133683683e-01
5.200000000000000000e+04 1.575371621770306207e-01 2.164037681782753353e-01 2.072350594142428337e-01 1.533646969131393645e-01
5.300000000000000000e+04 1.571916051241988299e-01 2.143717379090629704e-01 2.054595672961443964e-01 1.528811389464120596e-01
5.400000000000000000e+04 1.578657097309655866e-01 2.204937794252500860e-01 2.110161584021465198e-01 1.534651713479539825e-01
5.500000000000000000e+04 1.596350141360403652e-01 2.190919701353735149e-01 2.099984348654111432e-01 1.543350097165279433e-01
5.600000000000000000e+04 1.600118928874880719e-01 2.206536640516087444e-01 2.114535876281779248e-01 1.556643087996074926e-01
