# step K_rel_l2 mu_rel_l2 E_rel_l2 nu_rel_l2
7.200000000000000000e+04 4.858876206077780702e-01 2.523276151690073132e-01 2.988840445112141420e-01 9.936497607426161283e-01
7.300000000000000000e+04 4.862109111806623973e-01 2.535260286048032774e-01 3.004570138467486107e-01 9.957018614937392931e-01
7.400000000000000000e+04 4.852077911211237216e-01 2.537264805327863471e-01 3.008716655048374045e-01 9.915805069975268671e-01
7.500000000000000000e+04 4.832065052250260062e-01 2.562220172464295120e-01 3.021254309570213792e-01 9.880059621332921704e-01
7.600000000000000000e+04 4.858149036238209595e-01 2.621881189972287141e-01 3.084907733363417282e-01 9.881866866958464168e-01
7.700000000000000000e+04 4.842063775161669081e-01 2.594078163121682490e-01 3.069235494890321103e-01 9.820047322172663629e-01
7.800000000000000000e+04 4.840764667802556209e-01 2.610144639799132915e-01 3.063908541637793692e-01 9.880489218839463295e-01
7.900000000000000000e+04 4.807447518264291730e-01 2.622552405122531294e-01 3.079729754034821188e-01 9.795476044644719771e-01
8.000000000000000000e+04 4.799526816658243322e-01 2.626670663340412437e-01 3.076920823447767961e-01 9.821082683069725094e-01
8.100000000000000000e+04 4.785372601605332732e-01 2.633252693309343639e-01 3.080969008155085564e-01 9.781724288491066011e-01
8.200000000000000000e+04 4.797075026752527505e-01 2.649522889672745185e-01 3.108193084375957538e-01 9.783568621671129284e-01
8.300000000000000000e+04 4.787620167430441942e-01 2.648668856711842157e-01 3.094660302209808478e-01 9.808289794731931410e-01
8.400000000000000000e+04 4.770669018270899397e-01 2.659139813055654278e-01 3.105085297563456304e-01 9.770823638091260532e-01
8.500000000000000000e+04 4.778776328942515583e-01 2.674006639848347522e-01 3.120389643114649392e-01 9.790691750111434333e-01
8.600000000000000000e+04 4.766105077968185721e-01 2.672425457141346383e-01 3.123414767566919936e-01 9.770041708816763482e-01
8.700000000000000000e+04 4.779138537689250898e-01 2.693956743833702538e-01 3.145779932085908670e-01 9.808197848503013017e-01
8.800000000000000000e+04 4.755471664046159175e-01 2.679775851821741273e-01 3.135122392070514019e-01 9.743749723290494602e-01
8.900000000000000000e+04 4.766288934687653578e-01 2.673701060319420009e-01 3.123207657477552468e-01 9.810600812973058193e-01
9.000000000000000000e+04 4.744064290400864525e-01 2.677723052153910821e-01 3.142256562528294439e-01 9.706816700246071461e-01
9.100000000000000000e+04 4.737607286450697952e-01 2.717446624558767510e-01 3.184397334165982585e-01 9.709596721520419305e-01
9.200000000000000000e+04 4.730882203990409152e-01 2.672461078647126453e-01 3.124476206774930986e-01 9.782311508104324371e-01
9.300000000000000000e+04 4.740843494994860796e-01 2.673548564947566542e-01 3.128748760745730939e-01 9.809133536597297587e-01
9.400000000000000000e+04 4.727430211512020919e-01 2.683764282898719600e-01 3.141813047172443696e-01 9.782857776876132672e-01
9.500000000000000000e+04 4.774814601966441141e-01 2.719917167339842012e-01 3.207988354235857265e-01 9.712484914828788396e-01
9.600000000000000000e+04 4.728924184975000222e-01 2.699596423058803762e-01 3.166909703089368922e-01 9.754509750046073124e-01
9.700000000000000000e+04 4.738941623839888484e-01 2.687874003730917893e-01 3.161720596135357275e-01 9.770235645820615211e-01
9.800000000000000000e+04 4.731809194156826881e-01 2.681881053374108870e-01 3.142763210126298667e-01 9.804101219043148685e-01
9.900000000000000000e+04 4.709655560399413354e-01 2.681687637429499005e-01 3.145925272499500158e-01 9.751727410799567730e-01
1.000000000000000000e+05 4.735876611223133748e-01 2.691839472184335280e-01 3.163868454934964936e-01 9.758536067683823978e-01
1.010000000000000000e+05 4.686574386006361892e-01 2.655465498893285758e-01 3.110474928869345068e-01 9.761649104291479917e-01
1.020000000000000000e+05 4.689435725011730227e-01 2.660608832178338323e-01 3.130786705857560581e-01 9.699771610201739502e-01
1.030000000000000000e+05 4.688464146838495217e-01 2.695242945145727709e-01 3.168799582654851510e-01 9.654508567880288883e-01
1.040000000000000000e+05 4.720325305289957418e-01 2.664280202414608945e-01 3.126865012728946569e-01 9.810491868281651096e-01
1.050000000000000000e+05 4.683885343866842632e-01 2.643039186835472454e-01 3.112238543950520686e-01 9.717246029640498328e-01
1.060000000000000000e+05 4.681862369483478226e-01 2.640006354169762703e-01 3.108050696189517126e-01 9.718233485779635972e-01
1.070000000000000000e+05 4.680973361693238077e-01 2.633837651424929538e-01 3.095699713261384489e-01 9.730082959449286584e-01
1.080000000000000000e+05 4.676785391867758768e-01 2.638211442428078923e-01 3.107621260686233011e-01 9.699195207791883044e-01
1.090000000000000000e+05 4.692638354933474920e-01 2.637873479712078417e-01 3.106394950946554379e-01 9.752205685721418993e-01
1.100000000000000000e+05 4.657307588988585656e-01 2.603093053617639985e-01 3.074569488069131551e-01 9.709772114747010630e-01
1.110000000000000000e+05 4.665955460434205726e-01 2.610096653803742339e-01 3.081582844308113911e-01 9.695154209663801037e-01
1.120000000000000000e+05 4.705042628336122967e-01 2.637954437679761455e-01 3.122796616620363563e-01 9.760163284138458906e-01
1.130000000000000000e+05 4.669093134987994942e-01 2.603342404158103807e-01 3.075957034830139047e-01 9.727010873683080705e-01
1.140000000000000000e+05 4.668622483804926726e-01 2.593535597541901661e-01 3.078748479148681882e-01 9.694283424789928993e-01
1.150000000000000000e+05 4.791808687725140903e-01 2.700589703724121660e-01 3.171458176751596469e-01 9.965879449838510595e-01
1.160000000000000000e+05 4.653796145834441234e-01 2.583555982463773271e-01 3.071114701019180826e-01 9.679386590390421929e-01
1.170000000000000000e+05 4.613519138713573775e-01 2.559386054810171007e-01 3.040967465729948471e-01 9.615144764699928848e-01
1.180000000000000000e+05 4.644117796009050725e-01 2.566108804446565750e-01 3.049622714453723016e-01 9.674085388065990498e-01
1.190000000000000000e+05 4.644942398900555602e-01 2.561342588094611683e-01 3.035803566253919006e-01 9.722156267327680679e-01
1.200000000000000000e+05 4.628388688517826033e-01 2.547306831639260527e-01 3.024103435865401202e-01 9.686096347129287132e-01
1.210000000000000000e+05 4.644584593907579162e-01 2.557289096250877081e-01 3.039966206536940385e-01 9.696102260276259210e-01
1.220000000000000000e+05 4.632783084300791110e-01 2.548870645182285677e-01 3.031360237297149318e-01 9.672334546429617319e-01
1.230000000000000000e+05 4.627843723990062719e-01 2.540206081891938639e-01 3.029021165015909900e-01 9.640491017585897104e-01
1.240000000000000000e+05 4.618972362041137703e-01 2.535729547867984213e-01 3.015016707788776840e-01 9.688642253215716815e-01
1.250000000000000000e+05 4.621839205738705325e-01 2.550727379372018655e-01 3.048493601115633278e-01 9.628131590041575372e-01
1.260000000000000000e+05 4.608164999845603127e-01 2.531631897132786135e-01 3.019034461846998862e-01 9.644442387457218269e-01
1.270000000000000000e+05 4.614166215281640393e-01 2.522541347736121375e-01 3.011633001284848010e-01 9.656613286599389223e-01
1.280000000000000000e+05 4.661623818142315856e-01 2.582373112957772054e-01 3.071219618630242065e-01 9.725874294668470643e-01
1.290000000000000000e+05 4.588739216307716751e-01 2.553934198070094141e-01 3.045784364968527891e-01 9.580608524866464082e-01
1.300000000000000000e+05 4.603086095587614057e-01 2.528006452143637395e-01 3.017656453050633347e-01 9.644712044884886648e-01
1.310000000000000000e+05 4.597179010388190434e-01 2.520931020160754321e-01 3.013090493119895963e-01 9.607766659322288794e-01
1.320000000000000000e+05 4.589624646048027223e-01 2.516810406801995303e-01 3.005653151643139509e-01 9.619426831932401667e-01
1.330000000000000000e+05 4.613236472769122742e-01 2.531518850370639839e-01 3.017979608376478717e-01 9.642656003581094870e-01
1.340000000000000000e+05 4.595157412177875988e-01 2.524243525805732191e-01 3.013696380969055899e-01 9.630864479215385243e-01
1.350000000000000000e+05 4.590927881926289422e-01 2.519489968335997254e-01 3.007205568935814588e-01 9.608533135449068840e-01
1.360000000000000000e+05 4.576421917041822995e-01 2.511964704445406871e-01 2.999405330613871823e-01 9.574561708164671670e-01
1.370000000000000000e+05 4.574260774884247871e-01 2.530103410702931321e-01 3.016332038531780446e-01 9.588784785323704041e-01
1.380000000000000000e+05 4.585033457518924993e-01 2.523215506812463427e-01 3.013224024624883146e-01 9.596371508195528088e-01
1.390000000000000000e+05 4.562975330171175070e-01 2.520890099587998479e-01 3.023436232529257417e-01 9.504699572649386585e-01
1.400000000000000000e+05 4.557375682031100661e-01 2.515394672741677606e-01 2.999337883578189201e-01 9.552162370548399339e-01
1.410000000000000000e+05 4.560443171759345216e-01 2.526937218185002498e-01 3.012270682349481032e-01 9.557460482243286259e-01
1.420000000000000000e+05 4.569329396377208585e-01 2.526940162111099841e-01 3.013487454124517684e-01 9.590726473334386659e-01
1.430000000000000000e+05 4.544649384134774595e-01 2.524334198729537015e-01 3.018901611625199877e-01 9.475581206405617740e-01
1.440000000000000000e+05 4.614002450688701185e-01 2.605407273922934475e-01 3.104052472249371197e-01 9.584306463115221941e-01
1.450000000000000000e+05 4.531729871542241606e-01 2.513196737517237045e-01 2.995366683871195645e-01 9.514277433604588774e-01
1.460000000000000000e+05 4.530920406554285740e-01 2.523387726489170757e-01 3.001924034562534205e-01 9.521058274822953305e-01
1.470000000000000000e+05 4.550580689979876747e-01 2.539895203296035908e-01 3.015875351700947893e-01 9.569314591857251973e-01
1.480000000000000000e+05 4.562467522315759028e-01 2.536518814454740700e-01 3.010737568080485982e-01 9.605874421384301698e-01
1.490000000000000000e+05 4.505486526715112294e-01 2.518401598857728518e-01 2.994580255977027372e-01 9.456908395361379727e-01
1.500000000000000000e+05 4.513475211269826759e-01 2.530134616319565377e-01 3.010196402134253657e-01 9.434788759718790718e-01
