# step K_rel_l2 mu_rel_l2 E_rel_l2 nu_rel_l2
8.100000000000000000e+04 3.013081901012249486e-01 3.385543568280591775e-01 2.001455130053232112e-01 5.059310339924388833e-01
8.200000000000000000e+04 3.011596459822178939e-01 3.362760818604161317e-01 1.987720460968828151e-01 5.051197437372789700e-01
8.300000000000000000e+04 2.985349261710510405e-01 3.308544003628392516e-01 1.966690384405316017e-01 4.970025143043187987e-01
8.400000000000000000e+04 2.947219635016718464e-01 3.252981520033427776e-01 1.934792251321097722e-01 4.909456530565105559e-01
8.500000000000000000e+04 2.945250881851520508e-01 3.192948684659313030e-01 1.895309846685757915e-01 4.867006347456901971e-01
8.600000000000000000e+04 2.909380380836457669e-01 3.155184000679774892e-01 1.884625623078805268e-01 4.812332724504288506e-01
8.700000000000000000e+04 2.911079954553093541e-01 3.178402745811254593e-01 1.894746084847099832e-01 4.839613325155773249e-01
8.800000000000000000e+04 2.880076151911723503e-01 3.075224318336476359e-01 1.835569486434110997e-01 4.735343597261769122e-01
8.900000000000000000e+04 2.891923900932988900e-01 3.038881550662060893e-01 1.810020912668674486e-01 4.721466284282912484e-01
9.000000000000000000e+04 2.861698461768646951e-01 3.069983835490204260e-01 1.835930680071325705e-01 4.730140908754036366e-01
9.100000000000000000e+04 2.776842530572900536e-01 2.931005500313401679e-01 1.769224880498302677e-01 4.531135272450236284e-01
9.200000000000000000e+04 2.803835339243009317e-01 2.970611610066965502e-01 1.785263649326925550e-01 4.596264495148396079e-01
9.300000000000000000e+04 2.824683535245280375e-01 2.950211085388683152e-01 1.761349928119997910e-01 4.629591526172980309e-01
9.400000000000000000e+04 2.788918173851230309e-01 2.904693277638603077e-01 1.742552189471494040e-01 4.568968055020500851e-01
9.500000000000000000e+04 2.771447106513432734e-01 2.876420400182827519e-01 1.734289359864416569e-01 4.517031184528627064e-01
9.600000000000000000e+04 2.754503113453749541e-01 2.811730862507588191e-01 1.687628842005624852e-01 4.471430490929552692e-01
9.700000000000000000e+04 2.723985650368216938e-01 2.813229909676467355e-01 1.699925208731462578e-01 4.428303459951329901e-01
9.800000000000000000e+04 2.763469981812337606e-01 2.810857694027050768e-01 1.687990603378830001e-01 4.471509301982911078e-01
9.900000000000000000e+04 2.726951028056158188e-01 2.805495921425559258e-01 1.692317319363132455e-01 4.443974497051476069e-01
1.000000000000000000e+05 2.695141063242152413e-01 2.735127255915510980e-01 1.655648387202770522e-01 4.344784991469544666e-01
1.010000000000000000e+05 2.688438274785271975e-01 2.759079627430503501e-01 1.669668286848847716e-01 4.352841490031975624e-01
1.020000000000000000e+05 2.703538746427299189e-01 2.772070290121219638e-01 1.677270044668479620e-01 4.388539420245091138e-01
1.030000000000000000e+05 2.772329508673033183e-01 2.819509009649959208e-01 1.693542720725226269e-01 4.516646787479158820e-01
1.040000000000000000e+05 2.676467220658735324e-01 2.677318262315495634e-01 1.623972011796477322e-01 4.267002345091740478e-01
1.050000000000000000e+05 2.689334989144592236e-01 2.675040252301201793e-01 1.619970040798793809e-01 4.284979378160005403e-01
1.060000000000000000e+05 2.668500554872820230e-01 2.679492646131155786e-01 1.626897441808800304e-01 4.262459505991537667e-01
1.070000000000000000e+05 2.673359271442823926e-01 2.673455242490273553e-01 1.621564470554772708e-01 4.262153147338041403e-01
1.080000000000000000e+05 2.690457120649486500e-01 2.711374482589933854e-01 1.641910311702423075e-01 4.305376374160804764e-01
1.090000000000000000e+05 2.672447694414565311e-01 2.665726847698951518e-01 1.617969906903937993e-01 4.234714538251146965e-01
1.100000000000000000e+05 2.642695108310171292e-01 2.630690888819244289e-01 1.602218526033752921e-01 4.164943962636086239e-01
1.110000000000000000e+05 2.643969719788996087e-01 2.618455637565162974e-01 1.596167368751626181e-01 4.156781610011791583e-01
1.120000000000000000e+05 2.648123010053617388e-01 2.611258621434450755e-01 1.588877070896433097e-01 4.150642074423695482e-01
1.130000000000000000e+05 2.642365102012803613e-01 2.616094020049697932e-01 1.601329565019683765e-01 4.123303524468270864e-01
1.140000000000000000e+05 2.637223444263738781e-01 2.619177782636895047e-01 1.601120865269542171e-01 4.125177991286383405e-01
1.150000000000000000e+05 2.648749168791325048e-01 2.624074120522361664e-01 1.602848258794517533e-01 4.149303831831374634e-01
1.160000000000000000e+05 2.648220718340160706e-01 2.593869733153975066e-01 1.581993499104900336e-01 4.120204009364866748e-01
1.170000000000000000e+05 2.642780706273875624e-01 2.594440266031682873e-01 1.586417184396395896e-01 4.117198372133846207e-01
1.180000000000000000e+05 2.649466705419546986e-01 2.606338732140203174e-01 1.592424171818454526e-01 4.127694150063457856e-01
1.190000000000000000e+05 2.651998038127547086e-01 2.591824587693998261e-01 1.581700660880953069e-01 4.108947163910176559e-01
1.200000000000000000e+05 2.591180272063757783e-01 2.525259769094611029e-01 1.559568041023710883e-01 3.952970817425286998e-01
1.210000000000000000e+05 2.676461440731925934e-01 2.643026822345862503e-01 1.611898311126149785e-01 4.156666097732604759e-01
1.220000000000000000e+05 2.621611311481756301e-01 2.575547620300572271e-01 1.580915595553162301e-01 4.033196992785894053e-01
1.230000000000000000e+05 2.651766565820553034e-01 2.577388457289378487e-01 1.577877526720305734e-01 4.085977991471827497e-01
1.240000000000000000e+05 2.617547197230769007e-01 2.568795137010592144e-01 1.580749816643909345e-01 4.025219691605514405e-01
1.250000000000000000e+05 2.626034056429549235e-01 2.560774999143001218e-01 1.571167568594696029e-01 4.024279367566914734e-01
1.260000000000000000e+05 2.639977992240433724e-01 2.562239013591319226e-01 1.569617876434775960e-01 4.040395068992627681e-01
1.270000000000000000e+05 2.639137150506939977e-01 2.566441173702980749e-01 1.572519120893899613e-01 4.037298644518766966e-01
1.280000000000000000e+05 2.599413640186745700e-01 2.490243240127147928e-01 1.537776630496814900e-01 3.917751934791408597e-01
1.290000000000000000e+05 2.635287994486348317e-01 2.554257441155606823e-01 1.568047859326392457e-01 4.016375082509499594e-01
1.300000000000000000e+05 2.624100533294428939e-01 2.546357415472796371e-01 1.563902137575891027e-01 3.999522265937670573e-01
1.310000000000000000e+05 2.621701037964609959e-01 2.545554018040771527e-01 1.564497124894031477e-01 3.995293512064822528e-01
1.320000000000000000e+05 2.658929546545322209e-01 2.550680570947067571e-01 1.553415031904872012e-01 4.047155821118960106e-01
1.330000000000000000e+05 2.626885907547442112e-01 2.520112314313022184e-01 1.548568156205989421e-01 3.962528202959763601e-01
1.340000000000000000e+05 2.632809231588854604e-01 2.517988860418849950e-01 1.546869035933345349e-01 3.964374081454599130e-01
1.350000000000000000e+05 2.613417852377216133e-01 2.520444977962046917e-01 1.551816968638553562e-01 3.947285604380080248e-01
1.360000000000000000e+05 2.671938510386099308e-01 2.550154785746042707e-01 1.556072376982437500e-01 4.059252931480780702e-01
1.370000000000000000e+05 2.628649335693593603e-01 2.520378150839632236e-01 1.545197621177042124e-01 3.961963390410695451e-01
1.380000000000000000e+05 2.610119716045807281e-01 2.507640371400696733e-01 1.544061127271074974e-01 3.933167608625526279e-01
1.390000000000000000e+05 2.613804832238850184e-01 2.497469695518835797e-01 1.537224791113959432e-01 3.937027804925315455e-01
1.400000000000000000e+05 2.592967370386368153e-01 2.502789369977131972e-01 1.545141528861171676e-01 3.900117188945082525e-01
1.410000000000000000e+05 2.596463675636963564e-01 2.502911542910181142e-01 1.546991666907313046e-01 3.900557603655026573e-01
1.420000000000000000e+05 2.614454936387626272e-01 2.500490458087545331e-01 1.536630825720601834e-01 3.927990031482834210e-01
1.430000000000000000e+05 2.617561234195877606e-01 2.469030927827462751e-01 1.516585657553568833e-01 3.900681615165457750e-01
1.440000000000000000e+05 2.613194637108520735e-01 2.488507501300024904e-01 1.532241318135740271e-01 3.912605650272844016e-01
1.450000000000000000e+05 2.588374530449606414e-01 2.464599141480191269e-01 1.520552088278241398e-01 3.855354055952286974e-01
1.460000000000000000e+05 2.618872176643219918e-01 2.507171698365964763e-01 1.540297491842241850e-01 3.929534959925874427e-01
1.470000000000000000e+05 2.576059433060592374e-01 2.439470082704003340e-01 1.508675619091045528e-01 3.820969643295144547e-01
1.480000000000000000e+05 2.584445281157509711e-01 2.445182624100019630e-01 1.507015559054554477e-01 3.851868984813335839e-01
1.490000000000000000e+05 2.548896529401515343e-01 2.375919108446996331e-01 1.472413640088740261e-01 3.746594802317704809e-01
1.500000000000000000e+05 2.578098921520555753e-01 2.403963537237600867e-01 1.485608619340487158e-01 3.788491376408935074e-01
