# step train_loss_terms test_loss_terms
3.300000000000000000e+04 3.575408118194900453e-05 3.505642962409183383e-05 6.511390438390662894e-06 4.923253527522319928e-06 8.637108112452551723e-05 6.118029887147713453e-06 6.623361059610033408e-06 9.910346534525160678e-07 4.950836228090338409e-06 4.068373073096154258e-06 2.781573130050674081e-06 1.151645605546036677e-07 3.575408118194900453e-05 3.505642962409183383e-05 6.511390438390662894e-06 4.923253527522319928e-06 8.637108112452551723e-05 6.118029887147713453e-06 6.623361059610033408e-06 9.910346534525160678e-07 4.950836228090338409e-06 4.068373073096154258e-06 2.781573130050674081e-06 1.151645605546036677e-07
3.400000000000000000e+04 2.481785486452281475e-05 4.737507333629764616e-05 3.366904138601967134e-06 5.496772701008012518e-06 1.166328911494929343e-05 5.518130024029233027e-07 6.506767817882064264e-07 5.118315016261476558e-07 7.097534648892178666e-07 1.368406969959323760e-06 5.034133891967940144e-07 4.350917208739701891e-07 2.481785486452281475e-05 4.737507333629764616e-05 3.366904138601967134e-06 5.496772701008012518e-06 1.166328911494929343e-05 5.518130024029233027e-07 6.506767817882064264e-07 5.118315016261476558e-07 7.097534648892178666e-07 1.368406969959323760e-06 5.034133891967940144e-07 4.350917208739701891e-07
3.500000000000000000e+04 2.600707230158150196e-04 2.715881055337376893e-05 1.819704266381449997e-05 2.195615024902508594e-06 1.450920808565570042e-05 4.775190518557792529e-06 4.820105345970659982e-07 4.188374077784828842e-06 4.621582831987325335e-07 3.374416337464936078e-06 2.263535861857235432e-06 9.996526983968578861e-08 2.600707230158150196e-04 2.715881055337376893e-05 1.819704266381449997e-05 2.195615024902508594e-06 1.450920808565570042e-05 4.775190518557792529e-06 4.820105345970659982e-07 4.188374077784828842e-06 4.621582831987325335e-07 3.374416337464936078e-06 2.263535861857235432e-06 9.996526983968578861e-08
3.600000000000000000e+04 7.641979027539491653e-05 7.250499766087159514e-05 7.808920599927660078e-06 6.691891030641272664e-06 1.555913695483468473e-05 1.591491695762670133e-06 7.919933864286576863e-07 2.703911263779446017e-07 9.587236036168178543e-07 1.301305928791407496e-06 4.833674438486923464e-07 3.751284111785935238e-06 7.641979027539491653e-05 7.250499766087159514e-05 7.808920599927660078e-06 6.691891030641272664e-06 1.555913695483468473e-05 1.591491695762670133e-06 7.919933864286576863e-07 2.703911263779446017e-07 9.587236036168178543e-07 1.301305928791407496e-06 4.833674438486923464e-07 3.751284111785935238e-06
3.700000000000000000e+04 3.832177026197314262e-05 2.766129364317748696e-05 2.682431158973486163e-06 1.175924012386531103e-06 4.169198291492648423e-06 5.024808160669635981e-07 3.257644323184649693e-07 4.769431711793004069e-07 2.878005034290254116e-07 1.286138513023615815e-06 2.409669548342208145e-07 3.674171296097483719e-07 3.832177026197314262e-05 2.766129364317748696e-05 2.682431158973486163e-06 1.175924012386531103e-06 4.169198291492648423e-06 5.024808160669635981e-07 3.257644323184649693e-07 4.769431711793004069e-07 2.878005034290254116e-07 1.286138513023615815e-06 2.409669548342208145e-07 3.674171296097483719e-07
3.800000000000000000e+04 2.023422348429448903e-05 2.646368193381931633e-05 1.140539779953542165e-06 1.536610625407774933e-06 3.734217443707166240e-06 1.750062494920712197e-07 8.044700621212541591e-07 6.372371075258342898e-08 8.049019584177585784e-07 1.181239099423692096e-06 2.168071659980341792e-07 6.873584652566933073e-07 2.023422348429448903e-05 2.646368193381931633e-05 1.140539779953542165e-06 1.536610625407774933e-06 3.734217443707166240e-06 1.750062494920712197e-07 8.044700621212541591e-07 6.372371075258342898e-08 8.049019584177585784e-07 1.181239099423692096e-06 2.168071659980341792e-07 6.873584652566933073e-07
3.900000000000000000e+04 1.350805723632220179e-05 2.052571471722330898e-05 7.558709853583422955e-07 1.241207542079791892e-06 3.453352519500185736e-06 1.854577931226231158e-07 2.749869736362597905e-07 3.552307248355646152e-08 3.031640858353057411e-07 1.032354703056626022e-06 5.266777947099399171e-08 1.302860042073916702e-10 1.350805723632220179e-05 2.052571471722330898e-05 7.558709853583422955e-07 1.241207542079791892e-06 3.453352519500185736e-06 1.854577931226231158e-07 2.749869736362597905e-07 3.552307248355646152e-08 3.031640858353057411e-07 1.032354703056626022e-06 5.266777947099399171e-08 1.302860042073916702e-10
4.000000000000000000e+04 1.361060185445239767e-05 4.167513907304964960e-05 1.614335474187100772e-06 3.732414825208252296e-06 3.565681254258379340e-06 2.403754990609741071e-07 4.866193421548814513e-07 9.227962749491780414e-08 2.491640884727530647e-07 9.588854936737334356e-07 3.641205381654799567e-08 2.238155957456910983e-06 1.361060185445239767e-05 4.167513907304964960e-05 1.614335474187100772e-06 3.732414825208252296e-06 3.565681254258379340e-06 2.403754990609741071e-07 4.866193421548814513e-07 9.227962749491780414e-08 2.491640884727530647e-07 9.588854936737334356e-07 3.641205381654799567e-08 2.238155957456910983e-06
4.100000000000000000e+04 3.654809916042722762e-05 2.936448618129361421e-05 1.864103069237899035e-05 2.974539711431134492e-05 1.301946304010925815e-05 2.874496658478165045e-06 9.687795454738079570e-07 4.450754431672976352e-07 1.612151095287117641e-06 2.120761564583517611e-06 9.734123977978015319e-07 4.176564289082307369e-06 3.654809916042722762e-05 2.936448618129361421e-05 1.864103069237899035e-05 2.974539711431134492e-05 1.301946304010925815e-05 2.874496658478165045e-06 9.687795454738079570e-07 4.450754431672976352e-07 1.612151095287117641e-06 2.120761564583517611e-06 9.734123977978015319e-07 4.176564289082307369e-06
4.200000000000000000e+04 1.308623322984203696e-04 2.277287239849101752e-05 1.178904858534224331e-05 9.324867278337478638e-06 8.448894732282496989e-06 6.903153462189948186e-07 4.098732517832104350e-07 1.890301518869819120e-06 1.776941758180328179e-06 2.178549948439467698e-06 1.591215550433844328e-06 5.735136596740630921e-07 1.308623322984203696e-04 2.277287239849101752e-05 1.178904858534224331e-05 9.324867278337478638e-06 8.448894732282496989e-06 6.903153462189948186e-07 4.098732517832104350e-07 1.890301518869819120e-06 1.776941758180328179e-06 2.178549948439467698e-06 1.591215550433844328e-06 5.735136596740630921e-07
